NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_020_Pt_080.spc
str Co_020_Pt_080.str
file Co_020_Pt_0801.dat
geo Co_020_Pt_0801.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.296075E+03 -0.692261E+02  0.000000E+00 -0.416351E+02
-0.286134E+03 -0.665651E+02  0.000000E+00 -0.402371E+02
-0.276193E+03 -0.635960E+02  0.000000E+00 -0.388391E+02
-0.266251E+03 -0.603343E+02  0.000000E+00 -0.374411E+02
-0.256310E+03 -0.568074E+02  0.000000E+00 -0.360431E+02
-0.246369E+03 -0.530528E+02  0.000000E+00 -0.346451E+02
-0.236427E+03 -0.491187E+02  0.000000E+00 -0.332472E+02
-0.226486E+03 -0.450613E+02  0.000000E+00 -0.318492E+02
-0.216544E+03 -0.409417E+02  0.000000E+00 -0.304512E+02
-0.206603E+03 -0.368249E+02  0.000000E+00 -0.290532E+02
-0.196662E+03 -0.327754E+02  0.000000E+00 -0.276552E+02
-0.186720E+03 -0.288545E+02  0.000000E+00 -0.262572E+02
-0.176779E+03 -0.251178E+02  0.000000E+00 -0.248592E+02
-0.166838E+03 -0.216124E+02  0.000000E+00 -0.234613E+02
-0.156896E+03 -0.183757E+02  0.000000E+00 -0.220633E+02
-0.146955E+03 -0.154342E+02  0.000000E+00 -0.206653E+02
-0.137014E+03 -0.128027E+02  0.000000E+00 -0.192673E+02
-0.127072E+03 -0.104856E+02  0.000000E+00 -0.178693E+02
-0.117131E+03 -0.847749E+01  0.000000E+00 -0.164713E+02
-0.107189E+03 -0.676443E+01  0.000000E+00 -0.150733E+02
-0.972481E+02 -0.532600E+01  0.000000E+00 -0.136753E+02
-0.873067E+02 -0.413721E+01  0.000000E+00 -0.122774E+02
-0.773653E+02 -0.317014E+01  0.000000E+00 -0.108794E+02
-0.674240E+02 -0.239581E+01  0.000000E+00 -0.948138E+01
-0.574826E+02 -0.178554E+01  0.000000E+00 -0.808339E+01
-0.475413E+02 -0.131213E+01  0.000000E+00 -0.668541E+01
-0.375999E+02 -0.950656E+00  0.000000E+00 -0.528742E+01
-0.276585E+02 -0.678995E+00  0.000000E+00 -0.388943E+01
-0.177172E+02 -0.478038E+00  0.000000E+00 -0.249144E+01
-0.777579E+01 -0.331719E+00  0.000000E+00 -0.109346E+01
 0.216557E+01 -0.226740E+00  0.000000E+00  0.304530E+00
 0.121069E+02 -0.152808E+00  0.000000E+00  0.170252E+01
 0.220483E+02 -0.101475E+00  0.000000E+00  0.310050E+01
 0.319897E+02 -0.663925E-01  0.000000E+00  0.449849E+01
 0.419264E+02 -0.428357E-01  0.000000E+00  0.589583E+01
 0.518592E+02 -0.272149E-01  0.000000E+00  0.729261E+01
 0.617920E+02 -0.170235E-01  0.000000E+00  0.868939E+01
 0.717248E+02 -0.104858E-01  0.000000E+00  0.100862E+02
 0.816503E+02 -0.636227E-02  0.000000E+00  0.114819E+02
 0.915746E+02 -0.379483E-02  0.000000E+00  0.128775E+02
 0.101499E+03 -0.222326E-02  0.000000E+00  0.142731E+02
 0.111422E+03 -0.127654E-02  0.000000E+00  0.156685E+02
 0.121338E+03 -0.715056E-03  0.000000E+00  0.170629E+02
 0.131254E+03 -0.386214E-03  0.000000E+00  0.184573E+02
 0.141170E+03 -0.196544E-03  0.000000E+00  0.198518E+02
 0.151082E+03 -0.884500E-04  0.000000E+00  0.212456E+02
 0.160989E+03 -0.272797E-04  0.000000E+00  0.226388E+02
 0.170897E+03 -0.147675E-04  0.000000E+00  0.240321E+02
 0.180804E+03  0.000000E+00  0.000000E+00  0.254253E+02
 0.190706E+03  0.000000E+00  0.000000E+00  0.268176E+02
 0.200605E+03  0.000000E+00  0.000000E+00  0.282097E+02
