NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: orif0101.datbatch original_file.spc
str original_file.str
file original_file1.dat
geo original_file1.geo
 channel data fit
integral  0.00000E+00  0.92569E+06
    1  0.00000E+00  0.74932E+03
    2  0.00000E+00  0.85383E+03
    3  0.00000E+00  0.95403E+03
    4  0.00000E+00  0.10466E+04
    5  0.00000E+00  0.11290E+04
    6  0.00000E+00  0.11992E+04
    7  0.00000E+00  0.12563E+04
    8  0.00000E+00  0.13002E+04
    9  0.00000E+00  0.13316E+04
   10  0.00000E+00  0.13516E+04
   11  0.00000E+00  0.13619E+04
   12  0.00000E+00  0.13644E+04
   13  0.00000E+00  0.13607E+04
   14  0.00000E+00  0.13524E+04
   15  0.00000E+00  0.13410E+04
   16  0.00000E+00  0.13276E+04
   17  0.00000E+00  0.13129E+04
   18  0.00000E+00  0.12977E+04
   19  0.00000E+00  0.12824E+04
   20  0.00000E+00  0.12671E+04
   21  0.00000E+00  0.12522E+04
   22  0.00000E+00  0.12377E+04
   23  0.00000E+00  0.12235E+04
   24  0.00000E+00  0.12099E+04
   25  0.00000E+00  0.11967E+04
   26  0.00000E+00  0.11839E+04
   27  0.00000E+00  0.11715E+04
   28  0.00000E+00  0.11596E+04
   29  0.00000E+00  0.11480E+04
   30  0.00000E+00  0.11367E+04
   31  0.00000E+00  0.11258E+04
   32  0.00000E+00  0.11153E+04
   33  0.00000E+00  0.11050E+04
   34  0.00000E+00  0.10950E+04
   35  0.00000E+00  0.10853E+04
   36  0.00000E+00  0.10758E+04
   37  0.00000E+00  0.10666E+04
   38  0.00000E+00  0.10577E+04
   39  0.00000E+00  0.10490E+04
   40  0.00000E+00  0.10405E+04
   41  0.00000E+00  0.10322E+04
   42  0.00000E+00  0.10241E+04
   43  0.00000E+00  0.10162E+04
   44  0.00000E+00  0.10085E+04
   45  0.00000E+00  0.10010E+04
   46  0.00000E+00  0.99361E+03
   47  0.00000E+00  0.98643E+03
   48  0.00000E+00  0.97942E+03
   49  0.00000E+00  0.97256E+03
   50  0.00000E+00  0.96585E+03
   51  0.00000E+00  0.95929E+03
   52  0.00000E+00  0.95287E+03
   53  0.00000E+00  0.94659E+03
   54  0.00000E+00  0.94044E+03
   55  0.00000E+00  0.93442E+03
   56  0.00000E+00  0.92853E+03
   57  0.00000E+00  0.92275E+03
   58  0.00000E+00  0.91709E+03
   59  0.00000E+00  0.91153E+03
   60  0.00000E+00  0.90609E+03
   61  0.00000E+00  0.90075E+03
   62  0.00000E+00  0.89551E+03
   63  0.00000E+00  0.89036E+03
   64  0.00000E+00  0.88532E+03
   65  0.00000E+00  0.88036E+03
   66  0.00000E+00  0.87550E+03
   67  0.00000E+00  0.87072E+03
   68  0.00000E+00  0.86603E+03
   69  0.00000E+00  0.86142E+03
   70  0.00000E+00  0.85689E+03
   71  0.00000E+00  0.85244E+03
   72  0.00000E+00  0.84807E+03
   73  0.00000E+00  0.84378E+03
   74  0.00000E+00  0.83956E+03
   75  0.00000E+00  0.83541E+03
   76  0.00000E+00  0.83133E+03
   77  0.00000E+00  0.82732E+03
   78  0.00000E+00  0.82338E+03
   79  0.00000E+00  0.81949E+03
   80  0.00000E+00  0.81568E+03
   81  0.00000E+00  0.81192E+03
   82  0.00000E+00  0.80822E+03
   83  0.00000E+00  0.80457E+03
   84  0.00000E+00  0.80099E+03
   85  0.00000E+00  0.79745E+03
   86  0.00000E+00  0.79398E+03
   87  0.00000E+00  0.79055E+03
   88  0.00000E+00  0.78717E+03
   89  0.00000E+00  0.78384E+03
   90  0.00000E+00  0.78057E+03
   91  0.00000E+00  0.77734E+03
   92  0.00000E+00  0.77415E+03
   93  0.00000E+00  0.77101E+03
   94  0.00000E+00  0.76792E+03
   95  0.00000E+00  0.76487E+03
   96  0.00000E+00  0.76187E+03
   97  0.00000E+00  0.75890E+03
   98  0.00000E+00  0.75598E+03
   99  0.00000E+00  0.75309E+03
  100  0.00000E+00  0.75025E+03
  101  0.00000E+00  0.74744E+03
  102  0.00000E+00  0.74467E+03
  103  0.00000E+00  0.74194E+03
  104  0.00000E+00  0.73925E+03
  105  0.00000E+00  0.73659E+03
  106  0.00000E+00  0.73396E+03
  107  0.00000E+00  0.73137E+03
  108  0.00000E+00  0.72882E+03
  109  0.00000E+00  0.72629E+03
  110  0.00000E+00  0.72380E+03
  111  0.00000E+00  0.72134E+03
  112  0.00000E+00  0.71891E+03
  113  0.00000E+00  0.71651E+03
  114  0.00000E+00  0.71414E+03
  115  0.00000E+00  0.71179E+03
  116  0.00000E+00  0.70948E+03
  117  0.00000E+00  0.70720E+03
  118  0.00000E+00  0.70495E+03
  119  0.00000E+00  0.70273E+03
  120  0.00000E+00  0.70054E+03
  121  0.00000E+00  0.69840E+03
  122  0.00000E+00  0.69630E+03
  123  0.00000E+00  0.69427E+03
  124  0.00000E+00  0.69231E+03
  125  0.00000E+00  0.69047E+03
  126  0.00000E+00  0.68878E+03
  127  0.00000E+00  0.68728E+03
  128  0.00000E+00  0.68605E+03
  129  0.00000E+00  0.68516E+03
  130  0.00000E+00  0.68470E+03
  131  0.00000E+00  0.68479E+03
  132  0.00000E+00  0.68554E+03
  133  0.00000E+00  0.68705E+03
  134  0.00000E+00  0.68942E+03
  135  0.00000E+00  0.69274E+03
  136  0.00000E+00  0.69703E+03
  137  0.00000E+00  0.70231E+03
  138  0.00000E+00  0.70851E+03
  139  0.00000E+00  0.71553E+03
  140  0.00000E+00  0.72321E+03
  141  0.00000E+00  0.73133E+03
  142  0.00000E+00  0.73966E+03
  143  0.00000E+00  0.74794E+03
  144  0.00000E+00  0.75592E+03
  145  0.00000E+00  0.76338E+03
  146  0.00000E+00  0.77011E+03
  147  0.00000E+00  0.77598E+03
  148  0.00000E+00  0.78089E+03
  149  0.00000E+00  0.78483E+03
  150  0.00000E+00  0.78779E+03
  151  0.00000E+00  0.78985E+03
  152  0.00000E+00  0.79109E+03
  153  0.00000E+00  0.79162E+03
  154  0.00000E+00  0.79156E+03
  155  0.00000E+00  0.79101E+03
  156  0.00000E+00  0.79009E+03
  157  0.00000E+00  0.78889E+03
  158  0.00000E+00  0.78748E+03
  159  0.00000E+00  0.78593E+03
  160  0.00000E+00  0.78428E+03
  161  0.00000E+00  0.78257E+03
  162  0.00000E+00  0.78084E+03
  163  0.00000E+00  0.77908E+03
  164  0.00000E+00  0.77732E+03
  165  0.00000E+00  0.77557E+03
  166  0.00000E+00  0.77382E+03
  167  0.00000E+00  0.77209E+03
  168  0.00000E+00  0.77037E+03
  169  0.00000E+00  0.76867E+03
  170  0.00000E+00  0.76698E+03
  171  0.00000E+00  0.76531E+03
  172  0.00000E+00  0.76365E+03
  173  0.00000E+00  0.76200E+03
  174  0.00000E+00  0.76038E+03
  175  0.00000E+00  0.75876E+03
  176  0.00000E+00  0.75716E+03
  177  0.00000E+00  0.75558E+03
  178  0.00000E+00  0.75401E+03
  179  0.00000E+00  0.75246E+03
  180  0.00000E+00  0.75092E+03
  181  0.00000E+00  0.74939E+03
  182  0.00000E+00  0.74787E+03
  183  0.00000E+00  0.74637E+03
  184  0.00000E+00  0.74489E+03
  185  0.00000E+00  0.74341E+03
  186  0.00000E+00  0.74195E+03
  187  0.00000E+00  0.74050E+03
  188  0.00000E+00  0.73907E+03
  189  0.00000E+00  0.73764E+03
  190  0.00000E+00  0.73623E+03
  191  0.00000E+00  0.73483E+03
  192  0.00000E+00  0.73344E+03
  193  0.00000E+00  0.73207E+03
  194  0.00000E+00  0.73070E+03
  195  0.00000E+00  0.72935E+03
  196  0.00000E+00  0.72801E+03
  197  0.00000E+00  0.72668E+03
  198  0.00000E+00  0.72536E+03
  199  0.00000E+00  0.72405E+03
  200  0.00000E+00  0.72275E+03
  201  0.00000E+00  0.72146E+03
  202  0.00000E+00  0.72019E+03
  203  0.00000E+00  0.71892E+03
  204  0.00000E+00  0.71767E+03
  205  0.00000E+00  0.71642E+03
  206  0.00000E+00  0.71519E+03
  207  0.00000E+00  0.71396E+03
  208  0.00000E+00  0.71274E+03
  209  0.00000E+00  0.71154E+03
  210  0.00000E+00  0.71034E+03
  211  0.00000E+00  0.70915E+03
  212  0.00000E+00  0.70797E+03
  213  0.00000E+00  0.70681E+03
  214  0.00000E+00  0.70565E+03
  215  0.00000E+00  0.70450E+03
  216  0.00000E+00  0.70335E+03
  217  0.00000E+00  0.70222E+03
  218  0.00000E+00  0.70110E+03
  219  0.00000E+00  0.69998E+03
  220  0.00000E+00  0.69888E+03
  221  0.00000E+00  0.69778E+03
  222  0.00000E+00  0.69669E+03
  223  0.00000E+00  0.69561E+03
  224  0.00000E+00  0.69453E+03
  225  0.00000E+00  0.69347E+03
  226  0.00000E+00  0.69241E+03
  227  0.00000E+00  0.69136E+03
  228  0.00000E+00  0.69032E+03
  229  0.00000E+00  0.68928E+03
  230  0.00000E+00  0.68825E+03
  231  0.00000E+00  0.68723E+03
  232  0.00000E+00  0.68621E+03
  233  0.00000E+00  0.68520E+03
  234  0.00000E+00  0.68419E+03
  235  0.00000E+00  0.68317E+03
  236  0.00000E+00  0.68213E+03
  237  0.00000E+00  0.68107E+03
  238  0.00000E+00  0.67997E+03
  239  0.00000E+00  0.67879E+03
  240  0.00000E+00  0.67751E+03
  241  0.00000E+00  0.67608E+03
  242  0.00000E+00  0.67443E+03
  243  0.00000E+00  0.67250E+03
  244  0.00000E+00  0.67021E+03
  245  0.00000E+00  0.66746E+03
  246  0.00000E+00  0.66416E+03
  247  0.00000E+00  0.66022E+03
  248  0.00000E+00  0.65557E+03
  249  0.00000E+00  0.65015E+03
  250  0.00000E+00  0.64394E+03
  251  0.00000E+00  0.63696E+03
  252  0.00000E+00  0.62928E+03
  253  0.00000E+00  0.62102E+03
  254  0.00000E+00  0.61231E+03
  255  0.00000E+00  0.60336E+03
  256  0.00000E+00  0.59437E+03
  257  0.00000E+00  0.58555E+03
  258  0.00000E+00  0.57709E+03
  259  0.00000E+00  0.56918E+03
  260  0.00000E+00  0.56195E+03
  261  0.00000E+00  0.55548E+03
  262  0.00000E+00  0.54981E+03
  263  0.00000E+00  0.54496E+03
  264  0.00000E+00  0.54088E+03
  265  0.00000E+00  0.53749E+03
  266  0.00000E+00  0.53473E+03
  267  0.00000E+00  0.53249E+03
  268  0.00000E+00  0.53067E+03
  269  0.00000E+00  0.52920E+03
  270  0.00000E+00  0.52799E+03
  271  0.00000E+00  0.52697E+03
  272  0.00000E+00  0.52609E+03
  273  0.00000E+00  0.52532E+03
  274  0.00000E+00  0.52461E+03
  275  0.00000E+00  0.52395E+03
  276  0.00000E+00  0.52331E+03
  277  0.00000E+00  0.52269E+03
  278  0.00000E+00  0.52208E+03
  279  0.00000E+00  0.52147E+03
  280  0.00000E+00  0.52084E+03
  281  0.00000E+00  0.52019E+03
  282  0.00000E+00  0.51951E+03
  283  0.00000E+00  0.51876E+03
  284  0.00000E+00  0.51793E+03
  285  0.00000E+00  0.51698E+03
  286  0.00000E+00  0.51587E+03
  287  0.00000E+00  0.51452E+03
  288  0.00000E+00  0.51288E+03
  289  0.00000E+00  0.51085E+03
  290  0.00000E+00  0.50834E+03
  291  0.00000E+00  0.50522E+03
  292  0.00000E+00  0.50138E+03
  293  0.00000E+00  0.49669E+03
  294  0.00000E+00  0.49101E+03
  295  0.00000E+00  0.48423E+03
  296  0.00000E+00  0.47626E+03
  297  0.00000E+00  0.46703E+03
  298  0.00000E+00  0.45650E+03
  299  0.00000E+00  0.44469E+03
  300  0.00000E+00  0.43167E+03
  301  0.00000E+00  0.41756E+03
  302  0.00000E+00  0.40254E+03
  303  0.00000E+00  0.38683E+03
  304  0.00000E+00  0.37068E+03
  305  0.00000E+00  0.35438E+03
  306  0.00000E+00  0.33821E+03
  307  0.00000E+00  0.32246E+03
  308  0.00000E+00  0.30739E+03
  309  0.00000E+00  0.29322E+03
  310  0.00000E+00  0.28015E+03
  311  0.00000E+00  0.26829E+03
  312  0.00000E+00  0.25773E+03
  313  0.00000E+00  0.24848E+03
  314  0.00000E+00  0.24052E+03
  315  0.00000E+00  0.23379E+03
  316  0.00000E+00  0.22819E+03
  317  0.00000E+00  0.22360E+03
  318  0.00000E+00  0.21991E+03
  319  0.00000E+00  0.21697E+03
  320  0.00000E+00  0.21466E+03
  321  0.00000E+00  0.21287E+03
  322  0.00000E+00  0.21149E+03
  323  0.00000E+00  0.21043E+03
  324  0.00000E+00  0.20961E+03
  325  0.00000E+00  0.20897E+03
  326  0.00000E+00  0.20847E+03
  327  0.00000E+00  0.20806E+03
  328  0.00000E+00  0.20772E+03
  329  0.00000E+00  0.20743E+03
  330  0.00000E+00  0.20717E+03
  331  0.00000E+00  0.20693E+03
  332  0.00000E+00  0.20670E+03
  333  0.00000E+00  0.20648E+03
  334  0.00000E+00  0.20627E+03
  335  0.00000E+00  0.20607E+03
  336  0.00000E+00  0.20586E+03
  337  0.00000E+00  0.20566E+03
  338  0.00000E+00  0.20547E+03
  339  0.00000E+00  0.20527E+03
  340  0.00000E+00  0.20507E+03
  341  0.00000E+00  0.20488E+03
  342  0.00000E+00  0.20468E+03
  343  0.00000E+00  0.20449E+03
  344  0.00000E+00  0.20430E+03
  345  0.00000E+00  0.20411E+03
  346  0.00000E+00  0.20392E+03
  347  0.00000E+00  0.20373E+03
  348  0.00000E+00  0.20354E+03
  349  0.00000E+00  0.20336E+03
  350  0.00000E+00  0.20317E+03
  351  0.00000E+00  0.20298E+03
  352  0.00000E+00  0.20280E+03
  353  0.00000E+00  0.20262E+03
  354  0.00000E+00  0.20244E+03
  355  0.00000E+00  0.20226E+03
  356  0.00000E+00  0.20208E+03
  357  0.00000E+00  0.20190E+03
  358  0.00000E+00  0.20172E+03
  359  0.00000E+00  0.20154E+03
  360  0.00000E+00  0.20136E+03
  361  0.00000E+00  0.20119E+03
  362  0.00000E+00  0.20101E+03
  363  0.00000E+00  0.20084E+03
  364  0.00000E+00  0.20067E+03
  365  0.00000E+00  0.20050E+03
  366  0.00000E+00  0.20032E+03
  367  0.00000E+00  0.20015E+03
  368  0.00000E+00  0.19999E+03
  369  0.00000E+00  0.19982E+03
  370  0.00000E+00  0.19965E+03
  371  0.00000E+00  0.19948E+03
  372  0.00000E+00  0.19932E+03
  373  0.00000E+00  0.19915E+03
  374  0.00000E+00  0.19899E+03
  375  0.00000E+00  0.19882E+03
  376  0.00000E+00  0.19866E+03
  377  0.00000E+00  0.19850E+03
  378  0.00000E+00  0.19834E+03
  379  0.00000E+00  0.19818E+03
  380  0.00000E+00  0.19802E+03
  381  0.00000E+00  0.19786E+03
  382  0.00000E+00  0.19770E+03
  383  0.00000E+00  0.19754E+03
  384  0.00000E+00  0.19739E+03
  385  0.00000E+00  0.19723E+03
  386  0.00000E+00  0.19707E+03
  387  0.00000E+00  0.19692E+03
  388  0.00000E+00  0.19677E+03
  389  0.00000E+00  0.19661E+03
  390  0.00000E+00  0.19646E+03
  391  0.00000E+00  0.19631E+03
  392  0.00000E+00  0.19616E+03
  393  0.00000E+00  0.19601E+03
  394  0.00000E+00  0.19586E+03
  395  0.00000E+00  0.19571E+03
  396  0.00000E+00  0.19556E+03
  397  0.00000E+00  0.19541E+03
  398  0.00000E+00  0.19526E+03
  399  0.00000E+00  0.19512E+03
  400  0.00000E+00  0.19497E+03
  401  0.00000E+00  0.19482E+03
  402  0.00000E+00  0.19468E+03
  403  0.00000E+00  0.19454E+03
  404  0.00000E+00  0.19439E+03
  405  0.00000E+00  0.19425E+03
  406  0.00000E+00  0.19411E+03
  407  0.00000E+00  0.19397E+03
  408  0.00000E+00  0.19382E+03
  409  0.00000E+00  0.19368E+03
  410  0.00000E+00  0.19354E+03
  411  0.00000E+00  0.19340E+03
  412  0.00000E+00  0.19325E+03
  413  0.00000E+00  0.19310E+03
  414  0.00000E+00  0.19293E+03
  415  0.00000E+00  0.19276E+03
  416  0.00000E+00  0.19255E+03
  417  0.00000E+00  0.19231E+03
  418  0.00000E+00  0.19201E+03
  419  0.00000E+00  0.19163E+03
  420  0.00000E+00  0.19113E+03
  421  0.00000E+00  0.19047E+03
  422  0.00000E+00  0.18959E+03
  423  0.00000E+00  0.18842E+03
  424  0.00000E+00  0.18687E+03
  425  0.00000E+00  0.18486E+03
  426  0.00000E+00  0.18229E+03
  427  0.00000E+00  0.17904E+03
  428  0.00000E+00  0.17503E+03
  429  0.00000E+00  0.17015E+03
  430  0.00000E+00  0.16435E+03
  431  0.00000E+00  0.15758E+03
  432  0.00000E+00  0.14984E+03
  433  0.00000E+00  0.14118E+03
  434  0.00000E+00  0.13169E+03
  435  0.00000E+00  0.12150E+03
  436  0.00000E+00  0.11078E+03
  437  0.00000E+00  0.99752E+02
  438  0.00000E+00  0.88635E+02
  439  0.00000E+00  0.77667E+02
  440  0.00000E+00  0.67071E+02
  441  0.00000E+00  0.57049E+02
  442  0.00000E+00  0.47771E+02
  443  0.00000E+00  0.39361E+02
  444  0.00000E+00  0.31898E+02
  445  0.00000E+00  0.25414E+02
  446  0.00000E+00  0.19901E+02
  447  0.00000E+00  0.15311E+02
  448  0.00000E+00  0.11570E+02
  449  0.00000E+00  0.85848E+01
  450  0.00000E+00  0.62535E+01
  451  0.00000E+00  0.44711E+01
  452  0.00000E+00  0.31369E+01
