NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: orix0101.datbatch original_file.spc
str original_file.str
file original_file1.dat
geo original_file1.geo
elements  4
 Co    Pt    Si    O    
 channel elements... background
     1  0.00000E+00  0.00000E+00  0.74932E+03  0.00000E+00  0.00000E+00
     2  0.00000E+00  0.00000E+00  0.85383E+03  0.00000E+00  0.00000E+00
     3  0.00000E+00  0.00000E+00  0.95403E+03  0.00000E+00  0.00000E+00
     4  0.00000E+00  0.00000E+00  0.10466E+04  0.00000E+00  0.00000E+00
     5  0.00000E+00  0.00000E+00  0.11290E+04  0.00000E+00  0.00000E+00
     6  0.00000E+00  0.00000E+00  0.11992E+04  0.00000E+00  0.00000E+00
     7  0.00000E+00  0.00000E+00  0.12563E+04  0.00000E+00  0.00000E+00
     8  0.00000E+00  0.00000E+00  0.13002E+04  0.00000E+00  0.00000E+00
     9  0.00000E+00  0.00000E+00  0.13316E+04  0.00000E+00  0.00000E+00
    10  0.00000E+00  0.00000E+00  0.13516E+04  0.00000E+00  0.00000E+00
    11  0.00000E+00  0.00000E+00  0.13619E+04  0.00000E+00  0.00000E+00
    12  0.00000E+00  0.00000E+00  0.13644E+04  0.00000E+00  0.00000E+00
    13  0.00000E+00  0.00000E+00  0.13607E+04  0.00000E+00  0.00000E+00
    14  0.00000E+00  0.00000E+00  0.13524E+04  0.00000E+00  0.00000E+00
    15  0.00000E+00  0.00000E+00  0.13410E+04  0.00000E+00  0.00000E+00
    16  0.00000E+00  0.00000E+00  0.13276E+04  0.00000E+00  0.00000E+00
    17  0.00000E+00  0.00000E+00  0.13129E+04  0.00000E+00  0.00000E+00
    18  0.00000E+00  0.00000E+00  0.12977E+04  0.00000E+00  0.00000E+00
    19  0.00000E+00  0.00000E+00  0.12824E+04  0.00000E+00  0.00000E+00
    20  0.00000E+00  0.00000E+00  0.12671E+04  0.00000E+00  0.00000E+00
    21  0.00000E+00  0.00000E+00  0.12522E+04  0.00000E+00  0.00000E+00
    22  0.00000E+00  0.00000E+00  0.12377E+04  0.00000E+00  0.00000E+00
    23  0.00000E+00  0.00000E+00  0.12235E+04  0.00000E+00  0.00000E+00
    24  0.00000E+00  0.00000E+00  0.12099E+04  0.00000E+00  0.00000E+00
    25  0.00000E+00  0.00000E+00  0.11967E+04  0.00000E+00  0.00000E+00
    26  0.00000E+00  0.00000E+00  0.11839E+04  0.00000E+00  0.00000E+00
    27  0.00000E+00  0.00000E+00  0.11715E+04  0.00000E+00  0.00000E+00
    28  0.00000E+00  0.00000E+00  0.11596E+04  0.00000E+00  0.00000E+00
    29  0.00000E+00  0.00000E+00  0.11480E+04  0.00000E+00  0.00000E+00
    30  0.00000E+00  0.00000E+00  0.11367E+04  0.00000E+00  0.00000E+00
    31  0.00000E+00  0.00000E+00  0.11258E+04  0.00000E+00  0.00000E+00
    32  0.00000E+00  0.00000E+00  0.11153E+04  0.00000E+00  0.00000E+00
    33  0.00000E+00  0.00000E+00  0.11050E+04  0.00000E+00  0.00000E+00
    34  0.00000E+00  0.00000E+00  0.10950E+04  0.00000E+00  0.00000E+00
    35  0.00000E+00  0.00000E+00  0.10853E+04  0.00000E+00  0.00000E+00
    36  0.00000E+00  0.00000E+00  0.10758E+04  0.00000E+00  0.00000E+00
    37  0.00000E+00  0.00000E+00  0.10666E+04  0.00000E+00  0.00000E+00
    38  0.00000E+00  0.00000E+00  0.10577E+04  0.00000E+00  0.00000E+00
    39  0.00000E+00  0.00000E+00  0.10490E+04  0.00000E+00  0.00000E+00
    40  0.00000E+00  0.00000E+00  0.10405E+04  0.00000E+00  0.00000E+00
    41  0.00000E+00  0.00000E+00  0.10322E+04  0.00000E+00  0.00000E+00
    42  0.00000E+00  0.00000E+00  0.10241E+04  0.00000E+00  0.00000E+00
    43  0.00000E+00  0.00000E+00  0.10162E+04  0.00000E+00  0.00000E+00
    44  0.00000E+00  0.00000E+00  0.10085E+04  0.00000E+00  0.00000E+00
    45  0.00000E+00  0.00000E+00  0.10010E+04  0.00000E+00  0.00000E+00
    46  0.00000E+00  0.00000E+00  0.99361E+03  0.00000E+00  0.00000E+00
    47  0.00000E+00  0.00000E+00  0.98643E+03  0.00000E+00  0.00000E+00
    48  0.00000E+00  0.00000E+00  0.97942E+03  0.00000E+00  0.00000E+00
    49  0.00000E+00  0.00000E+00  0.97256E+03  0.00000E+00  0.00000E+00
    50  0.00000E+00  0.00000E+00  0.96585E+03  0.00000E+00  0.00000E+00
    51  0.00000E+00  0.00000E+00  0.95929E+03  0.00000E+00  0.00000E+00
    52  0.00000E+00  0.00000E+00  0.95287E+03  0.00000E+00  0.00000E+00
    53  0.00000E+00  0.00000E+00  0.94659E+03  0.00000E+00  0.00000E+00
    54  0.00000E+00  0.00000E+00  0.94044E+03  0.00000E+00  0.00000E+00
    55  0.00000E+00  0.00000E+00  0.93442E+03  0.00000E+00  0.00000E+00
    56  0.00000E+00  0.00000E+00  0.92853E+03  0.00000E+00  0.00000E+00
    57  0.00000E+00  0.00000E+00  0.92275E+03  0.00000E+00  0.00000E+00
    58  0.00000E+00  0.00000E+00  0.91709E+03  0.00000E+00  0.00000E+00
    59  0.00000E+00  0.00000E+00  0.91153E+03  0.00000E+00  0.00000E+00
    60  0.00000E+00  0.00000E+00  0.90609E+03  0.00000E+00  0.00000E+00
    61  0.00000E+00  0.00000E+00  0.90075E+03  0.00000E+00  0.00000E+00
    62  0.00000E+00  0.00000E+00  0.89551E+03  0.00000E+00  0.00000E+00
    63  0.00000E+00  0.00000E+00  0.89036E+03  0.00000E+00  0.00000E+00
    64  0.00000E+00  0.00000E+00  0.88532E+03  0.00000E+00  0.00000E+00
    65  0.00000E+00  0.00000E+00  0.88036E+03  0.00000E+00  0.00000E+00
    66  0.00000E+00  0.00000E+00  0.87550E+03  0.00000E+00  0.00000E+00
    67  0.00000E+00  0.00000E+00  0.87072E+03  0.00000E+00  0.00000E+00
    68  0.00000E+00  0.00000E+00  0.86603E+03  0.00000E+00  0.00000E+00
    69  0.00000E+00  0.00000E+00  0.86142E+03  0.00000E+00  0.00000E+00
    70  0.00000E+00  0.00000E+00  0.85689E+03  0.00000E+00  0.00000E+00
    71  0.00000E+00  0.00000E+00  0.85244E+03  0.00000E+00  0.00000E+00
    72  0.00000E+00  0.00000E+00  0.84807E+03  0.00000E+00  0.00000E+00
    73  0.00000E+00  0.00000E+00  0.84378E+03  0.00000E+00  0.00000E+00
    74  0.00000E+00  0.00000E+00  0.83956E+03  0.00000E+00  0.00000E+00
    75  0.00000E+00  0.00000E+00  0.83541E+03  0.00000E+00  0.00000E+00
    76  0.00000E+00  0.00000E+00  0.83133E+03  0.00000E+00  0.00000E+00
    77  0.00000E+00  0.00000E+00  0.82732E+03  0.00000E+00  0.00000E+00
    78  0.00000E+00  0.00000E+00  0.82338E+03  0.00000E+00  0.00000E+00
    79  0.00000E+00  0.00000E+00  0.81949E+03  0.00000E+00  0.00000E+00
    80  0.00000E+00  0.00000E+00  0.81568E+03  0.00000E+00  0.00000E+00
    81  0.00000E+00  0.00000E+00  0.81192E+03  0.00000E+00  0.00000E+00
    82  0.00000E+00  0.00000E+00  0.80822E+03  0.00000E+00  0.00000E+00
    83  0.00000E+00  0.00000E+00  0.80457E+03  0.00000E+00  0.00000E+00
    84  0.00000E+00  0.00000E+00  0.80099E+03  0.00000E+00  0.00000E+00
    85  0.00000E+00  0.00000E+00  0.79745E+03  0.00000E+00  0.00000E+00
    86  0.00000E+00  0.00000E+00  0.79398E+03  0.00000E+00  0.00000E+00
    87  0.00000E+00  0.00000E+00  0.79055E+03  0.00000E+00  0.00000E+00
    88  0.00000E+00  0.00000E+00  0.78717E+03  0.00000E+00  0.00000E+00
    89  0.00000E+00  0.00000E+00  0.78384E+03  0.00000E+00  0.00000E+00
    90  0.00000E+00  0.00000E+00  0.78057E+03  0.00000E+00  0.00000E+00
    91  0.00000E+00  0.00000E+00  0.77734E+03  0.00000E+00  0.00000E+00
    92  0.00000E+00  0.00000E+00  0.77415E+03  0.00000E+00  0.00000E+00
    93  0.00000E+00  0.00000E+00  0.77101E+03  0.00000E+00  0.00000E+00
