NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010101.datbatch Co_030_Pt_070.spc
str Co_030_Pt_070.str
file Co_030_Pt_0701.dat
geo Co_030_Pt_0701.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.288281E+03 -0.614266E+03  0.000000E+00 -0.391804E+02
-0.278543E+03 -0.614082E+03  0.000000E+00 -0.378569E+02
-0.268805E+03 -0.613898E+03  0.000000E+00 -0.365334E+02
-0.259068E+03 -0.613714E+03  0.000000E+00 -0.352099E+02
-0.249330E+03 -0.613530E+03  0.000000E+00 -0.338864E+02
-0.239592E+03 -0.613347E+03  0.000000E+00 -0.325630E+02
-0.229854E+03 -0.613161E+03  0.000000E+00 -0.312395E+02
-0.220116E+03 -0.612981E+03  0.000000E+00 -0.299160E+02
-0.210378E+03 -0.612795E+03  0.000000E+00 -0.285925E+02
-0.200640E+03 -0.612614E+03  0.000000E+00 -0.272691E+02
-0.190902E+03 -0.612430E+03  0.000000E+00 -0.259456E+02
-0.181165E+03 -0.612244E+03  0.000000E+00 -0.246221E+02
-0.171427E+03 -0.612064E+03  0.000000E+00 -0.232986E+02
-0.161689E+03 -0.611877E+03  0.000000E+00 -0.219752E+02
-0.151951E+03 -0.611695E+03  0.000000E+00 -0.206517E+02
-0.142213E+03 -0.611508E+03  0.000000E+00 -0.193282E+02
-0.132475E+03 -0.611322E+03  0.000000E+00 -0.180047E+02
-0.122737E+03 -0.611129E+03  0.000000E+00 -0.166813E+02
-0.112999E+03 -0.610933E+03  0.000000E+00 -0.153578E+02
-0.103262E+03 -0.610725E+03  0.000000E+00 -0.140343E+02
-0.935237E+02 -0.610503E+03  0.000000E+00 -0.127108E+02
-0.837859E+02 -0.610261E+03  0.000000E+00 -0.113874E+02
-0.740480E+02 -0.609983E+03  0.000000E+00 -0.100639E+02
-0.643101E+02 -0.609661E+03  0.000000E+00 -0.874040E+01
-0.545723E+02 -0.609267E+03  0.000000E+00 -0.741693E+01
-0.448344E+02 -0.608781E+03  0.000000E+00 -0.609345E+01
-0.350965E+02 -0.608156E+03  0.000000E+00 -0.476997E+01
-0.253586E+02 -0.607351E+03  0.000000E+00 -0.344650E+01
-0.156208E+02 -0.606297E+03  0.000000E+00 -0.212302E+01
-0.588290E+01 -0.604920E+03  0.000000E+00 -0.799546E+00
 0.385497E+01 -0.602793E+03  0.000000E+00  0.523930E+00
 0.135928E+02 -0.600453E+03  0.000000E+00  0.184741E+01
 0.233307E+02 -0.597442E+03  0.000000E+00  0.317088E+01
 0.330686E+02 -0.593597E+03  0.000000E+00  0.449436E+01
 0.427995E+02 -0.589171E+03  0.000000E+00  0.581689E+01
 0.525265E+02 -0.583362E+03  0.000000E+00  0.713888E+01
 0.622534E+02 -0.575925E+03  0.000000E+00  0.846087E+01
 0.719804E+02 -0.566907E+03  0.000000E+00  0.978287E+01
 0.816977E+02 -0.556672E+03  0.000000E+00  0.111035E+02
 0.914136E+02 -0.544014E+03  0.000000E+00  0.124240E+02
 0.101130E+03 -0.529206E+03  0.000000E+00  0.137445E+02
 0.110844E+03 -0.512309E+03  0.000000E+00  0.150649E+02
 0.120549E+03 -0.493649E+03  0.000000E+00  0.163839E+02
 0.130254E+03 -0.472318E+03  0.000000E+00  0.177029E+02
 0.139959E+03 -0.448931E+03  0.000000E+00  0.190219E+02
 0.149660E+03 -0.423833E+03  0.000000E+00  0.203403E+02
 0.159354E+03 -0.397237E+03  0.000000E+00  0.216579E+02
 0.169048E+03 -0.369021E+03  0.000000E+00  0.229754E+02
 0.178742E+03 -0.339878E+03  0.000000E+00  0.242929E+02
 0.188430E+03 -0.310420E+03  0.000000E+00  0.256096E+02
 0.198113E+03 -0.280803E+03  0.000000E+00  0.269256E+02
 0.207796E+03 -0.251396E+03  0.000000E+00  0.282416E+02
 0.217479E+03 -0.222782E+03  0.000000E+00  0.295576E+02
 0.227153E+03 -0.195524E+03  0.000000E+00  0.308725E+02
 0.236825E+03 -0.169634E+03  0.000000E+00  0.321870E+02
 0.246498E+03 -0.145501E+03  0.000000E+00  0.335015E+02
 0.256169E+03 -0.123383E+03  0.000000E+00  0.348160E+02
 0.265831E+03 -0.103526E+03  0.000000E+00  0.361291E+02
 0.275492E+03 -0.857379E+02  0.000000E+00  0.374421E+02
 0.285153E+03 -0.701496E+02  0.000000E+00  0.387552E+02
 0.294812E+03 -0.567053E+02  0.000000E+00  0.400679E+02
 0.304462E+03 -0.452953E+02  0.000000E+00  0.413795E+02
 0.314113E+03 -0.356946E+02  0.000000E+00  0.426911E+02
 0.323763E+03 -0.277701E+02  0.000000E+00  0.440027E+02
 0.333409E+03 -0.213371E+02  0.000000E+00  0.453137E+02
 0.343048E+03 -0.161833E+02  0.000000E+00  0.466238E+02
 0.352688E+03 -0.121053E+02  0.000000E+00  0.479339E+02
 0.362327E+03 -0.893478E+01  0.000000E+00  0.492439E+02
 0.371960E+03 -0.651126E+01  0.000000E+00  0.505531E+02
 0.381588E+03 -0.467991E+01  0.000000E+00  0.518617E+02
 0.391217E+03 -0.331680E+01  0.000000E+00  0.531704E+02
 0.400846E+03 -0.231871E+01  0.000000E+00  0.544790E+02
 0.410465E+03 -0.160026E+01  0.000000E+00  0.557864E+02
 0.420083E+03 -0.108838E+01  0.000000E+00  0.570936E+02
 0.429701E+03 -0.729849E+00  0.000000E+00  0.584008E+02
 0.439319E+03 -0.482608E+00  0.000000E+00  0.597079E+02
 0.448926E+03 -0.315133E+00  0.000000E+00  0.610136E+02
 0.458533E+03 -0.202583E+00  0.000000E+00  0.623192E+02
 0.468139E+03 -0.128373E+00  0.000000E+00  0.636249E+02
 0.477744E+03 -0.801892E-01  0.000000E+00  0.649303E+02
 0.487341E+03 -0.493760E-01  0.000000E+00  0.662345E+02
 0.496937E+03 -0.299059E-01  0.000000E+00  0.675388E+02
 0.506533E+03 -0.178107E-01  0.000000E+00  0.688431E+02
 0.516125E+03 -0.104108E-01  0.000000E+00  0.701467E+02
 0.525711E+03 -0.594421E-02  0.000000E+00  0.714495E+02
 0.535297E+03 -0.328174E-02  0.000000E+00  0.727523E+02
 0.544882E+03 -0.171763E-02  0.000000E+00  0.740551E+02
 0.554462E+03 -0.809357E-03  0.000000E+00  0.753570E+02
 0.564037E+03 -0.450625E-03  0.000000E+00  0.766584E+02
 0.573612E+03 -0.157355E-03  0.000000E+00  0.779597E+02
 0.583187E+03  0.000000E+00  0.000000E+00  0.792611E+02
 0.592754E+03  0.000000E+00  0.000000E+00  0.805613E+02
 0.602318E+03  0.000000E+00  0.000000E+00  0.818611E+02
 0.611882E+03  0.000000E+00  0.000000E+00  0.831610E+02
 0.621446E+03  0.000000E+00  0.000000E+00  0.844608E+02
 0.631000E+03  0.000000E+00  0.000000E+00  0.857594E+02
 0.640554E+03  0.000000E+00  0.000000E+00  0.870579E+02
 0.650108E+03  0.000000E+00  0.000000E+00  0.883563E+02
 0.659661E+03  0.000000E+00  0.000000E+00  0.896546E+02
 0.669204E+03  0.000000E+00  0.000000E+00  0.909516E+02
 0.678747E+03  0.000000E+00  0.000000E+00  0.922486E+02
 0.688290E+03  0.000000E+00  0.000000E+00  0.935456E+02
 0.697830E+03  0.000000E+00  0.000000E+00  0.948422E+02
 0.707363E+03  0.000000E+00  0.000000E+00  0.961379E+02
 0.716896E+03  0.000000E+00  0.000000E+00  0.974335E+02
 0.726429E+03  0.000000E+00  0.000000E+00  0.987291E+02
 0.735957E+03  0.000000E+00  0.000000E+00  0.100024E+03
 0.745479E+03  0.000000E+00  0.000000E+00  0.101318E+03
 0.755001E+03  0.000000E+00  0.000000E+00  0.102612E+03
 0.764523E+03  0.000000E+00  0.000000E+00  0.103907E+03
 0.774039E+03  0.000000E+00  0.000000E+00  0.105200E+03
 0.783551E+03  0.000000E+00  0.000000E+00  0.106493E+03
 0.793062E+03  0.000000E+00  0.000000E+00  0.107785E+03
 0.802574E+03  0.000000E+00  0.000000E+00  0.109078E+03
 0.812078E+03  0.000000E+00  0.000000E+00  0.110370E+03
 0.821580E+03  0.000000E+00  0.000000E+00  0.111661E+03
 0.831082E+03  0.000000E+00  0.000000E+00  0.112952E+03
 0.840583E+03  0.000000E+00  0.000000E+00  0.114244E+03
 0.850075E+03  0.000000E+00  0.000000E+00  0.115534E+03
 0.859566E+03  0.000000E+00  0.000000E+00  0.116824E+03
 0.869056E+03  0.000000E+00  0.000000E+00  0.118114E+03
 0.878547E+03  0.000000E+00  0.000000E+00  0.119403E+03
 0.888028E+03  0.000000E+00  0.000000E+00  0.120692E+03
 0.897509E+03  0.000000E+00  0.000000E+00  0.121981E+03
 0.906990E+03  0.000000E+00  0.000000E+00  0.123269E+03
 0.916468E+03  0.000000E+00  0.000000E+00  0.124557E+03
 0.925939E+03  0.000000E+00  0.000000E+00  0.125845E+03
 0.935410E+03  0.000000E+00  0.000000E+00  0.127132E+03
 0.944880E+03  0.000000E+00  0.000000E+00  0.128419E+03
