NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_030_Pt_070.spc
str Co_030_Pt_070.str
file Co_030_Pt_0701.dat
geo Co_030_Pt_0701.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.328544E+03 -0.270178E+03  0.000000E+00 -0.446525E+02
-0.317318E+03 -0.270267E+03  0.000000E+00 -0.431268E+02
-0.306092E+03 -0.270295E+03  0.000000E+00 -0.416010E+02
-0.294866E+03 -0.270284E+03  0.000000E+00 -0.400753E+02
-0.283640E+03 -0.270246E+03  0.000000E+00 -0.385496E+02
-0.272414E+03 -0.270192E+03  0.000000E+00 -0.370239E+02
-0.261188E+03 -0.270127E+03  0.000000E+00 -0.354982E+02
-0.249962E+03 -0.270057E+03  0.000000E+00 -0.339725E+02
-0.238737E+03 -0.269982E+03  0.000000E+00 -0.324467E+02
-0.227511E+03 -0.269907E+03  0.000000E+00 -0.309210E+02
-0.216285E+03 -0.269830E+03  0.000000E+00 -0.293953E+02
-0.205059E+03 -0.269753E+03  0.000000E+00 -0.278696E+02
-0.193833E+03 -0.269677E+03  0.000000E+00 -0.263439E+02
-0.182607E+03 -0.269601E+03  0.000000E+00 -0.248181E+02
-0.171381E+03 -0.269525E+03  0.000000E+00 -0.232924E+02
-0.160155E+03 -0.269450E+03  0.000000E+00 -0.217667E+02
-0.148929E+03 -0.269375E+03  0.000000E+00 -0.202410E+02
-0.137703E+03 -0.269302E+03  0.000000E+00 -0.187153E+02
-0.126477E+03 -0.269228E+03  0.000000E+00 -0.171895E+02
-0.115251E+03 -0.269156E+03  0.000000E+00 -0.156638E+02
-0.104025E+03 -0.269084E+03  0.000000E+00 -0.141381E+02
-0.927993E+02 -0.269013E+03  0.000000E+00 -0.126124E+02
-0.815734E+02 -0.268943E+03  0.000000E+00 -0.110867E+02
-0.703475E+02 -0.268873E+03  0.000000E+00 -0.956094E+01
-0.591215E+02 -0.268804E+03  0.000000E+00 -0.803522E+01
-0.478956E+02 -0.268736E+03  0.000000E+00 -0.650950E+01
-0.366696E+02 -0.268668E+03  0.000000E+00 -0.498378E+01
-0.254437E+02 -0.268601E+03  0.000000E+00 -0.345806E+01
-0.142178E+02 -0.268535E+03  0.000000E+00 -0.193234E+01
-0.299183E+01 -0.268469E+03  0.000000E+00 -0.406620E+00
 0.823411E+01 -0.268278E+03  0.000000E+00  0.111910E+01
 0.194601E+02 -0.268214E+03  0.000000E+00  0.264482E+01
 0.306860E+02 -0.268151E+03  0.000000E+00  0.417054E+01
 0.419139E+02 -0.268042E+03  0.000000E+00  0.569652E+01
 0.531439E+02 -0.267928E+03  0.000000E+00  0.722280E+01
 0.643740E+02 -0.267867E+03  0.000000E+00  0.874908E+01
 0.756048E+02 -0.267787E+03  0.000000E+00  0.102755E+02
 0.868388E+02 -0.267654E+03  0.000000E+00  0.118023E+02
 0.980727E+02 -0.267595E+03  0.000000E+00  0.133291E+02
 0.109307E+03 -0.267537E+03  0.000000E+00  0.148559E+02
 0.120545E+03 -0.267371E+03  0.000000E+00  0.163833E+02
 0.131784E+03 -0.267310E+03  0.000000E+00  0.179108E+02
 0.143022E+03 -0.267254E+03  0.000000E+00  0.194382E+02
 0.154265E+03 -0.267112E+03  0.000000E+00  0.209662E+02
 0.165509E+03 -0.267021E+03  0.000000E+00  0.224943E+02
 0.176752E+03 -0.266967E+03  0.000000E+00  0.240225E+02
 0.187999E+03 -0.266855E+03  0.000000E+00  0.255510E+02
 0.199248E+03 -0.266732E+03  0.000000E+00  0.270798E+02
 0.210497E+03 -0.266680E+03  0.000000E+00  0.286087E+02
 0.221748E+03 -0.266600E+03  0.000000E+00  0.301378E+02
 0.233003E+03 -0.266433E+03  0.000000E+00  0.316675E+02
 0.244259E+03 -0.266384E+03  0.000000E+00  0.331973E+02
 0.255514E+03 -0.266336E+03  0.000000E+00  0.347270E+02
 0.266775E+03 -0.266154E+03  0.000000E+00  0.362575E+02
