NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_030_Pt_070.spc
str Co_030_Pt_070.str
file Co_030_Pt_0701.dat
geo Co_030_Pt_0701.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.306196E+03 -0.768208E+02  0.000000E+00 -0.416152E+02
-0.295915E+03 -0.706371E+02  0.000000E+00 -0.402179E+02
-0.285634E+03 -0.643063E+02  0.000000E+00 -0.388206E+02
-0.275353E+03 -0.579321E+02  0.000000E+00 -0.374233E+02
-0.265072E+03 -0.516216E+02  0.000000E+00 -0.360259E+02
-0.254790E+03 -0.454770E+02  0.000000E+00 -0.346286E+02
-0.244509E+03 -0.395939E+02  0.000000E+00 -0.332313E+02
-0.234228E+03 -0.340544E+02  0.000000E+00 -0.318340E+02
-0.223947E+03 -0.289253E+02  0.000000E+00 -0.304367E+02
-0.213666E+03 -0.242552E+02  0.000000E+00 -0.290393E+02
-0.203384E+03 -0.200734E+02  0.000000E+00 -0.276420E+02
-0.193103E+03 -0.163913E+02  0.000000E+00 -0.262447E+02
-0.182822E+03 -0.132031E+02  0.000000E+00 -0.248474E+02
-0.172541E+03 -0.104883E+02  0.000000E+00 -0.234501E+02
-0.162260E+03 -0.821517E+01  0.000000E+00 -0.220527E+02
-0.151978E+03 -0.634349E+01  0.000000E+00 -0.206554E+02
-0.141697E+03 -0.482793E+01  0.000000E+00 -0.192581E+02
-0.131416E+03 -0.362115E+01  0.000000E+00 -0.178608E+02
-0.121135E+03 -0.267623E+01  0.000000E+00 -0.164635E+02
-0.110854E+03 -0.194865E+01  0.000000E+00 -0.150661E+02
-0.100572E+03 -0.139772E+01  0.000000E+00 -0.136688E+02
-0.902912E+02 -0.987505E+00  0.000000E+00 -0.122715E+02
-0.800100E+02 -0.687132E+00  0.000000E+00 -0.108742E+02
-0.697288E+02 -0.470849E+00  0.000000E+00 -0.947686E+01
-0.594476E+02 -0.317702E+00  0.000000E+00 -0.807954E+01
-0.491664E+02 -0.211065E+00  0.000000E+00 -0.668222E+01
-0.388852E+02 -0.138046E+00  0.000000E+00 -0.528490E+01
-0.286040E+02 -0.888782E-01  0.000000E+00 -0.388758E+01
-0.183228E+02 -0.563550E-01  0.000000E+00 -0.249026E+01
-0.804160E+01 -0.351556E-01  0.000000E+00 -0.109294E+01
