NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010102.datbatch Co_040_Pt_060.spc
str Co_040_Pt_060.str
file Co_040_Pt_0601.dat
geo Co_040_Pt_0601.geo
element Pt   
 depth(at/cm2) element>0 element depth(nm)
-0.290757E+03  0.000000E+00  0.000000E+00 -0.382353E+02
-0.281038E+03  0.000000E+00  0.000000E+00 -0.369573E+02
-0.271319E+03  0.000000E+00  0.000000E+00 -0.356793E+02
-0.261601E+03  0.000000E+00  0.000000E+00 -0.344012E+02
-0.251882E+03  0.000000E+00  0.000000E+00 -0.331232E+02
-0.242163E+03  0.000000E+00  0.000000E+00 -0.318451E+02
-0.232444E+03  0.000000E+00  0.000000E+00 -0.305671E+02
-0.222725E+03  0.000000E+00  0.000000E+00 -0.292890E+02
-0.213007E+03  0.000000E+00  0.000000E+00 -0.280110E+02
-0.203288E+03  0.000000E+00  0.000000E+00 -0.267329E+02
-0.193569E+03  0.000000E+00  0.000000E+00 -0.254549E+02
-0.183850E+03  0.000000E+00  0.000000E+00 -0.241768E+02
-0.174132E+03  0.000000E+00  0.000000E+00 -0.228988E+02
-0.164413E+03  0.000000E+00  0.000000E+00 -0.216208E+02
-0.154694E+03  0.000000E+00  0.000000E+00 -0.203427E+02
-0.144975E+03  0.000000E+00  0.000000E+00 -0.190647E+02
-0.135257E+03  0.000000E+00  0.000000E+00 -0.177866E+02
-0.125538E+03  0.000000E+00  0.000000E+00 -0.165086E+02
-0.115819E+03  0.000000E+00  0.000000E+00 -0.152305E+02
-0.106100E+03  0.000000E+00  0.000000E+00 -0.139525E+02
-0.963815E+02  0.000000E+00  0.000000E+00 -0.126744E+02
-0.866628E+02  0.000000E+00  0.000000E+00 -0.113964E+02
-0.769440E+02  0.000000E+00  0.000000E+00 -0.101184E+02
-0.672252E+02  0.000000E+00  0.000000E+00 -0.884031E+01
-0.575065E+02  0.000000E+00  0.000000E+00 -0.756226E+01
-0.477877E+02  0.000000E+00  0.000000E+00 -0.628422E+01
-0.380689E+02  0.000000E+00  0.000000E+00 -0.500617E+01
-0.283502E+02  0.000000E+00  0.000000E+00 -0.372813E+01
-0.186314E+02  0.000000E+00  0.000000E+00 -0.245008E+01
-0.891263E+01  0.000000E+00  0.000000E+00 -0.117204E+01
 0.806140E+00  0.000000E+00  0.000000E+00  0.106010E+00
 0.105249E+02  0.000000E+00  0.000000E+00  0.138405E+01
 0.202437E+02  0.000000E+00  0.000000E+00  0.266210E+01
 0.299624E+02  0.000000E+00  0.000000E+00  0.394015E+01
 0.396775E+02  0.000000E+00  0.000000E+00  0.521771E+01
 0.493848E+02  0.000000E+00  0.000000E+00  0.649424E+01
 0.590921E+02  0.000000E+00  0.000000E+00  0.777078E+01
 0.687994E+02  0.000000E+00  0.000000E+00  0.904731E+01
 0.785004E+02  0.000000E+00  0.000000E+00  0.103230E+02
 0.881964E+02  0.000000E+00  0.000000E+00  0.115981E+02
 0.978924E+02  0.000000E+00  0.000000E+00  0.128731E+02
 0.107588E+03  0.000000E+00  0.000000E+00  0.141482E+02
 0.117275E+03  0.000000E+00  0.000000E+00  0.154220E+02
 0.126959E+03  0.000000E+00  0.000000E+00  0.166955E+02
 0.136643E+03  0.000000E+00  0.000000E+00  0.179690E+02
 0.146327E+03  0.000000E+00  0.000000E+00  0.192424E+02
 0.156001E+03  0.000000E+00  0.000000E+00  0.205145E+02
 0.165674E+03  0.000000E+00  0.000000E+00  0.217866E+02
 0.175347E+03  0.000000E+00  0.000000E+00  0.230586E+02
 0.185018E+03  0.000000E+00  0.000000E+00  0.243304E+02
 0.194680E+03  0.000000E+00  0.000000E+00  0.256010E+02
 0.204342E+03  0.000000E+00  0.000000E+00  0.268715E+02
 0.214004E+03  0.000000E+00  0.000000E+00  0.281421E+02
 0.223661E+03  0.000000E+00  0.000000E+00  0.294120E+02
 0.233311E+03  0.000000E+00  0.000000E+00  0.306810E+02
 0.242961E+03  0.000000E+00  0.000000E+00  0.319501E+02
 0.252611E+03  0.000000E+00  0.000000E+00  0.332191E+02
 0.262254E+03  0.000000E+00  0.000000E+00  0.344872E+02
 0.271893E+03  0.000000E+00  0.000000E+00  0.357547E+02
 0.281532E+03  0.000000E+00  0.000000E+00  0.370223E+02
 0.291172E+03  0.000000E+00  0.000000E+00  0.382899E+02
 0.300801E+03  0.000000E+00  0.000000E+00  0.395561E+02
 0.310428E+03  0.000000E+00  0.000000E+00  0.408221E+02
 0.320055E+03  0.000000E+00  0.000000E+00  0.420882E+02
 0.329682E+03  0.000000E+00  0.000000E+00  0.433541E+02
 0.339298E+03  0.000000E+00  0.000000E+00  0.446187E+02
