NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_040_Pt_060.spc
str Co_040_Pt_060.str
file Co_040_Pt_0601.dat
geo Co_040_Pt_0601.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.339812E+03 -0.261067E+03  0.000000E+00 -0.446862E+02
-0.328201E+03 -0.260995E+03  0.000000E+00 -0.431593E+02
-0.316590E+03 -0.260922E+03  0.000000E+00 -0.416324E+02
-0.304979E+03 -0.260844E+03  0.000000E+00 -0.401056E+02
-0.293368E+03 -0.260766E+03  0.000000E+00 -0.385787E+02
-0.281757E+03 -0.260688E+03  0.000000E+00 -0.370518E+02
-0.270146E+03 -0.260610E+03  0.000000E+00 -0.355250E+02
-0.258535E+03 -0.260532E+03  0.000000E+00 -0.339981E+02
-0.246924E+03 -0.260454E+03  0.000000E+00 -0.324712E+02
-0.235313E+03 -0.260378E+03  0.000000E+00 -0.309443E+02
-0.223702E+03 -0.260302E+03  0.000000E+00 -0.294175E+02
-0.212091E+03 -0.260226E+03  0.000000E+00 -0.278906E+02
-0.200480E+03 -0.260151E+03  0.000000E+00 -0.263637E+02
-0.188869E+03 -0.260077E+03  0.000000E+00 -0.248369E+02
-0.177258E+03 -0.260004E+03  0.000000E+00 -0.233100E+02
-0.165648E+03 -0.259930E+03  0.000000E+00 -0.217831E+02
-0.154037E+03 -0.259857E+03  0.000000E+00 -0.202562E+02
-0.142426E+03 -0.259785E+03  0.000000E+00 -0.187294E+02
-0.130815E+03 -0.259714E+03  0.000000E+00 -0.172025E+02
-0.119204E+03 -0.259644E+03  0.000000E+00 -0.156756E+02
-0.107593E+03 -0.259573E+03  0.000000E+00 -0.141488E+02
-0.959819E+02 -0.259504E+03  0.000000E+00 -0.126219E+02
-0.843710E+02 -0.259435E+03  0.000000E+00 -0.110950E+02
-0.727601E+02 -0.259367E+03  0.000000E+00 -0.956815E+01
-0.611491E+02 -0.259299E+03  0.000000E+00 -0.804128E+01
-0.495382E+02 -0.259233E+03  0.000000E+00 -0.651441E+01
-0.379272E+02 -0.259166E+03  0.000000E+00 -0.498754E+01
-0.263163E+02 -0.259101E+03  0.000000E+00 -0.346067E+01
-0.147054E+02 -0.259036E+03  0.000000E+00 -0.193380E+01
-0.309443E+01 -0.258972E+03  0.000000E+00 -0.406926E+00
 0.851651E+01 -0.258786E+03  0.000000E+00  0.111994E+01
 0.201274E+02 -0.258723E+03  0.000000E+00  0.264682E+01
 0.317384E+02 -0.258661E+03  0.000000E+00  0.417369E+01
 0.433514E+02 -0.258553E+03  0.000000E+00  0.570083E+01
 0.549660E+02 -0.258458E+03  0.000000E+00  0.722818E+01
 0.665805E+02 -0.258398E+03  0.000000E+00  0.875552E+01
 0.781966E+02 -0.258303E+03  0.000000E+00  0.102831E+02
 0.898149E+02 -0.258197E+03  0.000000E+00  0.118109E+02
 0.101433E+03 -0.258139E+03  0.000000E+00  0.133387E+02
 0.113053E+03 -0.258056E+03  0.000000E+00  0.148667E+02
 0.124675E+03 -0.257932E+03  0.000000E+00  0.163951E+02
 0.136297E+03 -0.257877E+03  0.000000E+00  0.179235E+02
 0.147921E+03 -0.257806E+03  0.000000E+00  0.194520E+02
 0.159548E+03 -0.257657E+03  0.000000E+00  0.209810E+02
 0.171175E+03 -0.257603E+03  0.000000E+00  0.225100E+02
 0.182803E+03 -0.257550E+03  0.000000E+00  0.240391E+02
 0.194435E+03 -0.257386E+03  0.000000E+00  0.255688E+02
 0.206067E+03 -0.257334E+03  0.000000E+00  0.270985E+02
 0.217700E+03 -0.257283E+03  0.000000E+00  0.286282E+02
 0.229337E+03 -0.257132E+03  0.000000E+00  0.301585E+02
 0.240975E+03 -0.257063E+03  0.000000E+00  0.316889E+02
 0.252613E+03 -0.257015E+03  0.000000E+00  0.332193E+02
 0.264255E+03 -0.256872E+03  0.000000E+00  0.347503E+02
 0.275899E+03 -0.256785E+03  0.000000E+00  0.362815E+02
 0.287543E+03 -0.256738E+03  0.000000E+00  0.378127E+02
 0.299190E+03 -0.256613E+03  0.000000E+00  0.393444E+02
 0.310841E+03 -0.256506E+03  0.000000E+00  0.408764E+02
 0.322491E+03 -0.256462E+03  0.000000E+00  0.424085E+02
 0.334145E+03 -0.256353E+03  0.000000E+00  0.439410E+02
 0.345802E+03 -0.256221E+03  0.000000E+00  0.454739E+02
 0.357460E+03 -0.256179E+03  0.000000E+00  0.470069E+02
 0.369119E+03 -0.256095E+03  0.000000E+00  0.485402E+02
 0.380783E+03 -0.255946E+03  0.000000E+00  0.500741E+02
 0.392448E+03 -0.255906E+03  0.000000E+00  0.516080E+02
 0.404113E+03 -0.255842E+03  0.000000E+00  0.531420E+02
 0.415786E+03 -0.255651E+03  0.000000E+00  0.546770E+02
 0.427458E+03 -0.255614E+03  0.000000E+00  0.562120E+02
 0.439131E+03 -0.255576E+03  0.000000E+00  0.577469E+02
 0.450812E+03 -0.255359E+03  0.000000E+00  0.592830E+02
 0.462493E+03 -0.255324E+03  0.000000E+00  0.608191E+02
 0.474174E+03 -0.255291E+03  0.000000E+00  0.623552E+02
 0.485862E+03 -0.255094E+03  0.000000E+00  0.638923E+02
 0.497552E+03 -0.255040E+03  0.000000E+00  0.654295E+02
 0.509241E+03 -0.255009E+03  0.000000E+00  0.669667E+02
 0.520938E+03 -0.254826E+03  0.000000E+00  0.685048E+02
 0.532637E+03 -0.254746E+03  0.000000E+00  0.700432E+02
 0.544336E+03 -0.254719E+03  0.000000E+00  0.715817E+02
 0.556041E+03 -0.254565E+03  0.000000E+00  0.731209E+02
 0.567750E+03 -0.254466E+03  0.000000E+00  0.746607E+02
 0.579459E+03 -0.254455E+03  0.000000E+00  0.762004E+02
 0.591173E+03 -0.254339E+03  0.000000E+00  0.777409E+02
 0.602892E+03 -0.254238E+03  0.000000E+00  0.792820E+02
 0.614612E+03 -0.254275E+03  0.000000E+00  0.808231E+02
 0.626335E+03 -0.254260E+03  0.000000E+00  0.823648E+02
 0.638066E+03 -0.254232E+03  0.000000E+00  0.839074E+02
 0.649796E+03 -0.254431E+03  0.000000E+00  0.854500E+02
 0.661530E+03 -0.254673E+03  0.000000E+00  0.869930E+02
 0.673272E+03 -0.254942E+03  0.000000E+00  0.885371E+02
 0.685013E+03 -0.255592E+03  0.000000E+00  0.900812E+02
 0.696757E+03 -0.256473E+03  0.000000E+00  0.916255E+02
 0.708511E+03 -0.257514E+03  0.000000E+00  0.931712E+02
 0.720265E+03 -0.259235E+03  0.000000E+00  0.947168E+02
 0.732019E+03 -0.261514E+03  0.000000E+00  0.962626E+02
 0.743786E+03 -0.264223E+03  0.000000E+00  0.978099E+02
 0.755552E+03 -0.268046E+03  0.000000E+00  0.993572E+02
 0.767319E+03 -0.272856E+03  0.000000E+00  0.100905E+03
 0.779098E+03 -0.278506E+03  0.000000E+00  0.102454E+03
 0.790879E+03 -0.285686E+03  0.000000E+00  0.104003E+03
 0.802659E+03 -0.294280E+03  0.000000E+00  0.105552E+03
 0.814450E+03 -0.304062E+03  0.000000E+00  0.107102E+03
 0.826244E+03 -0.315554E+03  0.000000E+00  0.108653E+03
 0.838038E+03 -0.328611E+03  0.000000E+00  0.110204E+03
 0.849842E+03 -0.342790E+03  0.000000E+00  0.111757E+03
 0.861651E+03 -0.358430E+03  0.000000E+00  0.113310E+03
