NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_080_Pt_020.spc
str Co_080_Pt_020.str
file Co_080_Pt_0201.dat
geo Co_080_Pt_0201.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.369329E+03 -0.174670E-01  0.000000E+00 -0.429912E+02
-0.356928E+03 -0.914113E-02  0.000000E+00 -0.415477E+02
-0.344527E+03 -0.463628E-02  0.000000E+00 -0.401041E+02
-0.332126E+03 -0.225286E-02  0.000000E+00 -0.386606E+02
-0.319725E+03 -0.111847E-02  0.000000E+00 -0.372171E+02
-0.307324E+03 -0.496623E-03  0.000000E+00 -0.357736E+02
-0.294923E+03 -0.187956E-03  0.000000E+00 -0.343300E+02
-0.282522E+03 -0.368025E-04  0.000000E+00 -0.328865E+02
-0.270121E+03  0.000000E+00  0.000000E+00 -0.314430E+02
-0.257720E+03  0.000000E+00  0.000000E+00 -0.299995E+02
-0.245319E+03  0.000000E+00  0.000000E+00 -0.285560E+02
-0.232918E+03  0.000000E+00  0.000000E+00 -0.271124E+02
-0.220517E+03  0.000000E+00  0.000000E+00 -0.256689E+02
-0.208116E+03  0.000000E+00  0.000000E+00 -0.242254E+02
-0.195715E+03  0.000000E+00  0.000000E+00 -0.227819E+02
-0.183314E+03  0.000000E+00  0.000000E+00 -0.213384E+02
-0.170913E+03  0.000000E+00  0.000000E+00 -0.198948E+02
-0.158512E+03  0.000000E+00  0.000000E+00 -0.184513E+02
-0.146111E+03  0.000000E+00  0.000000E+00 -0.170078E+02
-0.133710E+03  0.000000E+00  0.000000E+00 -0.155643E+02
-0.121309E+03  0.000000E+00  0.000000E+00 -0.141208E+02
-0.108908E+03  0.000000E+00  0.000000E+00 -0.126772E+02
-0.965066E+02  0.000000E+00  0.000000E+00 -0.112337E+02
-0.841056E+02  0.000000E+00  0.000000E+00 -0.979020E+01
-0.717046E+02  0.000000E+00  0.000000E+00 -0.834667E+01
-0.593036E+02  0.000000E+00  0.000000E+00 -0.690315E+01
-0.469026E+02  0.000000E+00  0.000000E+00 -0.545963E+01
-0.345016E+02  0.000000E+00  0.000000E+00 -0.401611E+01
-0.221006E+02  0.000000E+00  0.000000E+00 -0.257259E+01
-0.969963E+01  0.000000E+00  0.000000E+00 -0.112907E+01
 0.270136E+01  0.000000E+00  0.000000E+00  0.314448E+00
 0.151024E+02  0.000000E+00  0.000000E+00  0.175797E+01
 0.275034E+02  0.000000E+00  0.000000E+00  0.320149E+01
 0.399016E+02  0.000000E+00  0.000000E+00  0.464469E+01
 0.522924E+02  0.000000E+00  0.000000E+00  0.608702E+01
 0.646831E+02  0.000000E+00  0.000000E+00  0.752935E+01
 0.770707E+02  0.000000E+00  0.000000E+00  0.897131E+01
 0.894515E+02  0.000000E+00  0.000000E+00  0.104125E+02
 0.101832E+03  0.000000E+00  0.000000E+00  0.118536E+02
 0.114209E+03  0.000000E+00  0.000000E+00  0.132944E+02
 0.126580E+03  0.000000E+00  0.000000E+00  0.147343E+02
 0.138950E+03  0.000000E+00  0.000000E+00  0.161743E+02
 0.151317E+03  0.000000E+00  0.000000E+00  0.176139E+02
 0.163678E+03  0.000000E+00  0.000000E+00  0.190527E+02
 0.176039E+03  0.000000E+00  0.000000E+00  0.204916E+02
 0.188396E+03  0.000000E+00  0.000000E+00  0.219300E+02
