NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010101.datbatch Co_080_Pt_020.spc
str Co_080_Pt_020.str
file Co_080_Pt_0201.dat
geo Co_080_Pt_0201.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.349755E+03 -0.174819E+03  0.000000E+00 -0.407127E+02
-0.337940E+03 -0.174556E+03  0.000000E+00 -0.393374E+02
-0.326126E+03 -0.174195E+03  0.000000E+00 -0.379622E+02
-0.314311E+03 -0.173697E+03  0.000000E+00 -0.365870E+02
-0.302497E+03 -0.173013E+03  0.000000E+00 -0.352117E+02
-0.290683E+03 -0.172080E+03  0.000000E+00 -0.338365E+02
-0.278868E+03 -0.170828E+03  0.000000E+00 -0.324613E+02
-0.267054E+03 -0.169173E+03  0.000000E+00 -0.310860E+02
-0.255239E+03 -0.167023E+03  0.000000E+00 -0.297108E+02
-0.243425E+03 -0.164284E+03  0.000000E+00 -0.283356E+02
-0.231611E+03 -0.160861E+03  0.000000E+00 -0.269603E+02
-0.219796E+03 -0.156668E+03  0.000000E+00 -0.255851E+02
-0.207982E+03 -0.151638E+03  0.000000E+00 -0.242098E+02
-0.196168E+03 -0.145725E+03  0.000000E+00 -0.228346E+02
-0.184353E+03 -0.138920E+03  0.000000E+00 -0.214594E+02
-0.172539E+03 -0.131249E+03  0.000000E+00 -0.200841E+02
-0.160724E+03 -0.122784E+03  0.000000E+00 -0.187089E+02
-0.148910E+03 -0.113637E+03  0.000000E+00 -0.173337E+02
-0.137096E+03 -0.103961E+03  0.000000E+00 -0.159584E+02
-0.125281E+03 -0.939395E+02  0.000000E+00 -0.145832E+02
-0.113467E+03 -0.837788E+02  0.000000E+00 -0.132079E+02
-0.101652E+03 -0.736929E+02  0.000000E+00 -0.118327E+02
-0.898381E+02 -0.638924E+02  0.000000E+00 -0.104575E+02
-0.780237E+02 -0.545696E+02  0.000000E+00 -0.908224E+01
-0.662093E+02 -0.458876E+02  0.000000E+00 -0.770700E+01
-0.543949E+02 -0.379729E+02  0.000000E+00 -0.633176E+01
-0.425805E+02 -0.309094E+02  0.000000E+00 -0.495653E+01
-0.307661E+02 -0.247385E+02  0.000000E+00 -0.358129E+01
-0.189518E+02 -0.194608E+02  0.000000E+00 -0.220605E+01
-0.713738E+01 -0.150422E+02  0.000000E+00 -0.830816E+00
 0.467701E+01 -0.114146E+02  0.000000E+00  0.544420E+00
 0.164914E+02 -0.851055E+01  0.000000E+00  0.191966E+01
 0.283058E+02 -0.622970E+01  0.000000E+00  0.329489E+01
 0.401163E+02 -0.447745E+01  0.000000E+00  0.466968E+01
 0.519176E+02 -0.315947E+01  0.000000E+00  0.604340E+01
 0.637190E+02 -0.218578E+01  0.000000E+00  0.741712E+01
 0.755178E+02 -0.148376E+01  0.000000E+00  0.879055E+01
 0.873067E+02 -0.988568E+00  0.000000E+00  0.101628E+02
 0.990955E+02 -0.645392E+00  0.000000E+00  0.115351E+02
 0.110883E+03 -0.413212E+00  0.000000E+00  0.129072E+02
 0.122659E+03 -0.259618E+00  0.000000E+00  0.142779E+02
 0.134435E+03 -0.159746E+00  0.000000E+00  0.156487E+02
 0.146211E+03 -0.963413E-01  0.000000E+00  0.170194E+02
 0.157974E+03 -0.570482E-01  0.000000E+00  0.183887E+02
 0.169737E+03 -0.330493E-01  0.000000E+00  0.197580E+02
 0.181500E+03 -0.187546E-01  0.000000E+00  0.211272E+02
 0.193251E+03 -0.104291E-01  0.000000E+00  0.224951E+02
 0.205002E+03 -0.566632E-02  0.000000E+00  0.238629E+02
 0.216752E+03 -0.300298E-02  0.000000E+00  0.252307E+02
 0.228492E+03 -0.154586E-02  0.000000E+00  0.265973E+02
 0.240230E+03 -0.762784E-03  0.000000E+00  0.279636E+02
 0.251967E+03 -0.350299E-03  0.000000E+00  0.293299E+02
 0.263697E+03 -0.136768E-03  0.000000E+00  0.306953E+02
 0.275422E+03 -0.272866E-04  0.000000E+00  0.320601E+02
 0.287147E+03  0.000000E+00  0.000000E+00  0.334249E+02
 0.298865E+03  0.000000E+00  0.000000E+00  0.347889E+02
 0.310577E+03  0.000000E+00  0.000000E+00  0.361522E+02
 0.322289E+03  0.000000E+00  0.000000E+00  0.375155E+02
 0.333996E+03  0.000000E+00  0.000000E+00  0.388783E+02
 0.345695E+03  0.000000E+00  0.000000E+00  0.402402E+02
 0.357395E+03  0.000000E+00  0.000000E+00  0.416021E+02
 0.369091E+03  0.000000E+00  0.000000E+00  0.429636E+02
 0.380778E+03  0.000000E+00  0.000000E+00  0.443240E+02
 0.392465E+03  0.000000E+00  0.000000E+00  0.456844E+02
 0.404150E+03  0.000000E+00  0.000000E+00  0.470446E+02
 0.415825E+03  0.000000E+00  0.000000E+00  0.484035E+02
 0.427499E+03  0.000000E+00  0.000000E+00  0.497624E+02
 0.439173E+03  0.000000E+00  0.000000E+00  0.511213E+02
 0.450835E+03  0.000000E+00  0.000000E+00  0.524788E+02
 0.462497E+03  0.000000E+00  0.000000E+00  0.538363E+02
 0.474159E+03  0.000000E+00  0.000000E+00  0.551938E+02
 0.485810E+03  0.000000E+00  0.000000E+00  0.565500E+02
 0.497460E+03  0.000000E+00  0.000000E+00  0.579061E+02
 0.509109E+03  0.000000E+00  0.000000E+00  0.592621E+02
 0.520749E+03  0.000000E+00  0.000000E+00  0.606171E+02
 0.532386E+03  0.000000E+00  0.000000E+00  0.619716E+02
 0.544023E+03  0.000000E+00  0.000000E+00  0.633262E+02
 0.555652E+03  0.000000E+00  0.000000E+00  0.646799E+02
 0.567276E+03  0.000000E+00  0.000000E+00  0.660330E+02
 0.578901E+03  0.000000E+00  0.000000E+00  0.673861E+02
 0.590520E+03  0.000000E+00  0.000000E+00  0.687386E+02
 0.602132E+03  0.000000E+00  0.000000E+00  0.700903E+02
 0.613744E+03  0.000000E+00  0.000000E+00  0.714420E+02
 0.625352E+03  0.000000E+00  0.000000E+00  0.727933E+02
 0.636952E+03  0.000000E+00  0.000000E+00  0.741435E+02
 0.648552E+03  0.000000E+00  0.000000E+00  0.754938E+02
 0.660150E+03  0.000000E+00  0.000000E+00  0.768439E+02
 0.671737E+03  0.000000E+00  0.000000E+00  0.781926E+02
 0.683324E+03  0.000000E+00  0.000000E+00  0.795414E+02
 0.694911E+03  0.000000E+00  0.000000E+00  0.808902E+02
 0.706487E+03  0.000000E+00  0.000000E+00  0.822376E+02
 0.718062E+03  0.000000E+00  0.000000E+00  0.835850E+02
 0.729637E+03  0.000000E+00  0.000000E+00  0.849324E+02
 0.741202E+03  0.000000E+00  0.000000E+00  0.862786E+02
 0.752765E+03  0.000000E+00  0.000000E+00  0.876245E+02
 0.764327E+03  0.000000E+00  0.000000E+00  0.889704E+02
 0.775882E+03  0.000000E+00  0.000000E+00  0.903155E+02
 0.787433E+03  0.000000E+00  0.000000E+00  0.916600E+02
 0.798984E+03  0.000000E+00  0.000000E+00  0.930046E+02
 0.810528E+03  0.000000E+00  0.000000E+00  0.943484E+02
 0.822067E+03  0.000000E+00  0.000000E+00  0.956915E+02
 0.833605E+03  0.000000E+00  0.000000E+00  0.970346E+02
 0.845139E+03  0.000000E+00  0.000000E+00  0.983773E+02
 0.856666E+03  0.000000E+00  0.000000E+00  0.997190E+02
 0.868193E+03  0.000000E+00  0.000000E+00  0.101061E+03
 0.879717E+03  0.000000E+00  0.000000E+00  0.102402E+03
 0.891232E+03  0.000000E+00  0.000000E+00  0.103743E+03
 0.902747E+03  0.000000E+00  0.000000E+00  0.105083E+03
