NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_080_Pt_020.spc
str Co_080_Pt_020.str
file Co_080_Pt_0201.dat
geo Co_080_Pt_0201.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.393835E+03 -0.223221E+03  0.000000E+00 -0.458438E+02
-0.380378E+03 -0.223151E+03  0.000000E+00 -0.442773E+02
-0.366921E+03 -0.223081E+03  0.000000E+00 -0.427109E+02
-0.353464E+03 -0.223010E+03  0.000000E+00 -0.411445E+02
-0.340007E+03 -0.222941E+03  0.000000E+00 -0.395781E+02
-0.326550E+03 -0.222871E+03  0.000000E+00 -0.380116E+02
-0.313094E+03 -0.222803E+03  0.000000E+00 -0.364452E+02
-0.299637E+03 -0.222734E+03  0.000000E+00 -0.348788E+02
-0.286180E+03 -0.222666E+03  0.000000E+00 -0.333124E+02
-0.272723E+03 -0.222599E+03  0.000000E+00 -0.317459E+02
-0.259266E+03 -0.222531E+03  0.000000E+00 -0.301795E+02
-0.245809E+03 -0.222465E+03  0.000000E+00 -0.286131E+02
-0.232353E+03 -0.222398E+03  0.000000E+00 -0.270467E+02
-0.218896E+03 -0.222333E+03  0.000000E+00 -0.254803E+02
-0.205439E+03 -0.222267E+03  0.000000E+00 -0.239138E+02
-0.191982E+03 -0.222202E+03  0.000000E+00 -0.223474E+02
-0.178525E+03 -0.222138E+03  0.000000E+00 -0.207810E+02
-0.165068E+03 -0.222074E+03  0.000000E+00 -0.192146E+02
-0.151612E+03 -0.222011E+03  0.000000E+00 -0.176481E+02
-0.138155E+03 -0.221948E+03  0.000000E+00 -0.160817E+02
-0.124698E+03 -0.221886E+03  0.000000E+00 -0.145153E+02
-0.111241E+03 -0.221824E+03  0.000000E+00 -0.129489E+02
-0.977842E+02 -0.221763E+03  0.000000E+00 -0.113824E+02
-0.843274E+02 -0.221702E+03  0.000000E+00 -0.981601E+01
-0.708706E+02 -0.221642E+03  0.000000E+00 -0.824959E+01
-0.574137E+02 -0.221583E+03  0.000000E+00 -0.668316E+01
-0.439569E+02 -0.221524E+03  0.000000E+00 -0.511674E+01
-0.305001E+02 -0.221465E+03  0.000000E+00 -0.355032E+01
-0.170432E+02 -0.221407E+03  0.000000E+00 -0.198389E+01
-0.358638E+01 -0.221349E+03  0.000000E+00 -0.417468E+00
 0.987045E+01 -0.221186E+03  0.000000E+00  0.114896E+01
 0.233273E+02 -0.221129E+03  0.000000E+00  0.271538E+01
 0.367842E+02 -0.221072E+03  0.000000E+00  0.428181E+01
 0.502431E+02 -0.220982E+03  0.000000E+00  0.584848E+01
 0.637021E+02 -0.220927E+03  0.000000E+00  0.741515E+01
 0.771617E+02 -0.220862E+03  0.000000E+00  0.898190E+01
 0.906229E+02 -0.220782E+03  0.000000E+00  0.105488E+02
 0.104084E+03 -0.220728E+03  0.000000E+00  0.121158E+02
 0.117547E+03 -0.220651E+03  0.000000E+00  0.136829E+02
 0.131011E+03 -0.220581E+03  0.000000E+00  0.152501E+02
 0.144474E+03 -0.220529E+03  0.000000E+00  0.168173E+02
 0.157941E+03 -0.220439E+03  0.000000E+00  0.183848E+02
