NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 16:52:57 Filename: Co010104.datbatch Co_065_Pt_035.spc
str Co_065_Pt_035.str
file Co_065_Pt_0351.dat
geo Co_065_Pt_0351.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.371677E+03 -0.237357E+03  0.000000E+00 -0.452112E+02
-0.358977E+03 -0.237282E+03  0.000000E+00 -0.436664E+02
-0.346277E+03 -0.237208E+03  0.000000E+00 -0.421216E+02
-0.333578E+03 -0.237134E+03  0.000000E+00 -0.405768E+02
-0.320878E+03 -0.237060E+03  0.000000E+00 -0.390320E+02
-0.308178E+03 -0.236987E+03  0.000000E+00 -0.374872E+02
-0.295478E+03 -0.236914E+03  0.000000E+00 -0.359424E+02
-0.282779E+03 -0.236842E+03  0.000000E+00 -0.343975E+02
-0.270079E+03 -0.236770E+03  0.000000E+00 -0.328527E+02
-0.257379E+03 -0.236699E+03  0.000000E+00 -0.313079E+02
-0.244680E+03 -0.236628E+03  0.000000E+00 -0.297631E+02
-0.231980E+03 -0.236558E+03  0.000000E+00 -0.282183E+02
-0.219280E+03 -0.236489E+03  0.000000E+00 -0.266735E+02
-0.206580E+03 -0.236419E+03  0.000000E+00 -0.251287E+02
-0.193881E+03 -0.236351E+03  0.000000E+00 -0.235839E+02
-0.181181E+03 -0.236283E+03  0.000000E+00 -0.220391E+02
-0.168481E+03 -0.236215E+03  0.000000E+00 -0.204942E+02
-0.155781E+03 -0.236148E+03  0.000000E+00 -0.189494E+02
-0.143082E+03 -0.236082E+03  0.000000E+00 -0.174046E+02
-0.130382E+03 -0.236016E+03  0.000000E+00 -0.158598E+02
-0.117682E+03 -0.235950E+03  0.000000E+00 -0.143150E+02
-0.104982E+03 -0.235886E+03  0.000000E+00 -0.127702E+02
-0.922827E+02 -0.235821E+03  0.000000E+00 -0.112254E+02
-0.795830E+02 -0.235758E+03  0.000000E+00 -0.968057E+01
-0.668833E+02 -0.235694E+03  0.000000E+00 -0.813576E+01
-0.541835E+02 -0.235632E+03  0.000000E+00 -0.659095E+01
-0.414838E+02 -0.235570E+03  0.000000E+00 -0.504614E+01
-0.287841E+02 -0.235509E+03  0.000000E+00 -0.350133E+01
-0.160843E+02 -0.235448E+03  0.000000E+00 -0.195652E+01
-0.338461E+01 -0.235388E+03  0.000000E+00 -0.411707E+00
 0.931513E+01 -0.235215E+03  0.000000E+00  0.113310E+01
 0.220149E+02 -0.235156E+03  0.000000E+00  0.267791E+01
 0.347146E+02 -0.235098E+03  0.000000E+00  0.422272E+01
 0.474165E+02 -0.235000E+03  0.000000E+00  0.576780E+01
 0.601188E+02 -0.234935E+03  0.000000E+00  0.731292E+01
 0.728211E+02 -0.234879E+03  0.000000E+00  0.885804E+01
 0.855261E+02 -0.234772E+03  0.000000E+00  0.104035E+02
 0.982312E+02 -0.234715E+03  0.000000E+00  0.119490E+02
 0.110937E+03 -0.234654E+03  0.000000E+00  0.134945E+02
 0.123645E+03 -0.234541E+03  0.000000E+00  0.150404E+02
 0.136354E+03 -0.234487E+03  0.000000E+00  0.165863E+02
 0.149063E+03 -0.234420E+03  0.000000E+00  0.181322E+02
 0.161775E+03 -0.234316E+03  0.000000E+00  0.196786E+02
 0.174488E+03 -0.234264E+03  0.000000E+00  0.212249E+02
 0.187201E+03 -0.234187E+03  0.000000E+00  0.227714E+02
 0.199917E+03 -0.234087E+03  0.000000E+00  0.243182E+02
 0.212633E+03 -0.234036E+03  0.000000E+00  0.258650E+02
 0.225352E+03 -0.233949E+03  0.000000E+00  0.274120E+02
 0.238072E+03 -0.233855E+03  0.000000E+00  0.289594E+02
 0.250793E+03 -0.233806E+03  0.000000E+00  0.305067E+02
 0.263516E+03 -0.233706E+03  0.000000E+00  0.320544E+02
 0.276242E+03 -0.233622E+03  0.000000E+00  0.336024E+02
 0.288967E+03 -0.233575E+03  0.000000E+00  0.351503E+02
 0.301696E+03 -0.233466E+03  0.000000E+00  0.366987E+02
 0.314426E+03 -0.233395E+03  0.000000E+00  0.382472E+02
 0.327157E+03 -0.233350E+03  0.000000E+00  0.397957E+02
 0.339892E+03 -0.233224E+03  0.000000E+00  0.413448E+02
 0.352627E+03 -0.233164E+03  0.000000E+00  0.428940E+02
 0.365363E+03 -0.233122E+03  0.000000E+00  0.444432E+02
 0.378105E+03 -0.232973E+03  0.000000E+00  0.459931E+02
 0.390847E+03 -0.232927E+03  0.000000E+00  0.475430E+02
 0.403589E+03 -0.232877E+03  0.000000E+00  0.490930E+02
 0.416337E+03 -0.232729E+03  0.000000E+00  0.506438E+02
 0.429086E+03 -0.232690E+03  0.000000E+00  0.521945E+02
 0.441835E+03 -0.232627E+03  0.000000E+00  0.537454E+02
 0.454590E+03 -0.232502E+03  0.000000E+00  0.552969E+02
 0.467345E+03 -0.232468E+03  0.000000E+00  0.568484E+02
 0.480102E+03 -0.232391E+03  0.000000E+00  0.584002E+02
 0.492864E+03 -0.232280E+03  0.000000E+00  0.599526E+02
 0.505627E+03 -0.232266E+03  0.000000E+00  0.615050E+02
 0.518392E+03 -0.232206E+03  0.000000E+00  0.630578E+02
 0.531162E+03 -0.232164E+03  0.000000E+00  0.646111E+02
 0.543931E+03 -0.232225E+03  0.000000E+00  0.661644E+02
 0.556705E+03 -0.232240E+03  0.000000E+00  0.677183E+02
 0.569483E+03 -0.232372E+03  0.000000E+00  0.692726E+02
 0.582261E+03 -0.232681E+03  0.000000E+00  0.708270E+02
 0.595046E+03 -0.233034E+03  0.000000E+00  0.723821E+02
 0.607832E+03 -0.233690E+03  0.000000E+00  0.739374E+02
 0.620618E+03 -0.234682E+03  0.000000E+00  0.754927E+02
 0.633412E+03 -0.235935E+03  0.000000E+00  0.770490E+02
 0.646207E+03 -0.237825E+03  0.000000E+00  0.786054E+02
 0.659002E+03 -0.240372E+03  0.000000E+00  0.801618E+02
 0.671807E+03 -0.243531E+03  0.000000E+00  0.817194E+02
 0.684612E+03 -0.247835E+03  0.000000E+00  0.832771E+02
 0.697419E+03 -0.253219E+03  0.000000E+00  0.848349E+02
 0.710233E+03 -0.259753E+03  0.000000E+00  0.863936E+02
 0.723047E+03 -0.267824E+03  0.000000E+00  0.879523E+02
 0.735865E+03 -0.277308E+03  0.000000E+00  0.895115E+02
 0.748690E+03 -0.288242E+03  0.000000E+00  0.910715E+02
 0.761515E+03 -0.300863E+03  0.000000E+00  0.926316E+02
 0.774345E+03 -0.314820E+03  0.000000E+00  0.941922E+02
 0.787180E+03 -0.330063E+03  0.000000E+00  0.957535E+02
 0.800016E+03 -0.346541E+03  0.000000E+00  0.973148E+02
 0.812858E+03 -0.363642E+03  0.000000E+00  0.988770E+02
 0.825705E+03 -0.381314E+03  0.000000E+00  0.100440E+03
 0.838552E+03 -0.399268E+03  0.000000E+00  0.102002E+03
 0.851408E+03 -0.416720E+03  0.000000E+00  0.103566E+03
 0.864267E+03 -0.433824E+03  0.000000E+00  0.105130E+03
 0.877126E+03 -0.450151E+03  0.000000E+00  0.106695E+03
 0.889996E+03 -0.464927E+03  0.000000E+00  0.108260E+03
 0.902868E+03 -0.478750E+03  0.000000E+00  0.109826E+03
 0.915741E+03 -0.491101E+03  0.000000E+00  0.111392E+03
 0.928625E+03 -0.501502E+03  0.000000E+00  0.112959E+03
 0.941510E+03 -0.510818E+03  0.000000E+00  0.114526E+03
 0.954398E+03 -0.518527E+03  0.000000E+00  0.116094E+03
 0.967295E+03 -0.524591E+03  0.000000E+00  0.117663E+03
 0.980192E+03 -0.529801E+03  0.000000E+00  0.119232E+03
 0.993095E+03 -0.533669E+03  0.000000E+00  0.120801E+03
 0.100601E+04 -0.536496E+03  0.000000E+00  0.122372E+03
 0.101892E+04 -0.538900E+03  0.000000E+00  0.123943E+03
 0.103184E+04 -0.540312E+03  0.000000E+00  0.125514E+03
 0.104477E+04 -0.541323E+03  0.000000E+00  0.127087E+03
 0.105769E+04 -0.542217E+03  0.000000E+00  0.128659E+03
 0.107063E+04 -0.542365E+03  0.000000E+00  0.130233E+03
 0.108357E+04 -0.542592E+03  0.000000E+00  0.131807E+03
 0.109651E+04 -0.542836E+03  0.000000E+00  0.133381E+03
 0.110947E+04 -0.542350E+03  0.000000E+00  0.134957E+03
 0.112243E+04 -0.542352E+03  0.000000E+00  0.136533E+03
 0.113539E+04 -0.542297E+03  0.000000E+00  0.138110E+03
 0.114836E+04 -0.541648E+03  0.000000E+00  0.139688E+03
 0.116133E+04 -0.541603E+03  0.000000E+00  0.141266E+03
 0.117431E+04 -0.541367E+03  0.000000E+00  0.142845E+03
 0.118730E+04 -0.540816E+03  0.000000E+00  0.144425E+03
 0.120029E+04 -0.540754E+03  0.000000E+00  0.146005E+03
 0.121329E+04 -0.540346E+03  0.000000E+00  0.147586E+03
 0.122630E+04 -0.539883E+03  0.000000E+00  0.149169E+03
 0.123931E+04 -0.539827E+03  0.000000E+00  0.150751E+03
 0.125233E+04 -0.539271E+03  0.000000E+00  0.152335E+03
 0.126536E+04 -0.538951E+03  0.000000E+00  0.153920E+03
 0.127838E+04 -0.538896E+03  0.000000E+00  0.155504E+03
 0.129143E+04 -0.538165E+03  0.000000E+00  0.157091E+03
 0.130447E+04 -0.537988E+03  0.000000E+00  0.158678E+03
 0.131752E+04 -0.537909E+03  0.000000E+00  0.160265E+03
 0.133058E+04 -0.537103E+03  0.000000E+00  0.161854E+03
 0.134365E+04 -0.537053E+03  0.000000E+00  0.163443E+03
 0.135672E+04 -0.536815E+03  0.000000E+00  0.165033E+03
 0.136981E+04 -0.536123E+03  0.000000E+00  0.166625E+03
 0.138289E+04 -0.536085E+03  0.000000E+00  0.168217E+03
 0.139599E+04 -0.535679E+03  0.000000E+00  0.169809E+03
 0.140909E+04 -0.535175E+03  0.000000E+00  0.171404E+03
 0.142220E+04 -0.535138E+03  0.000000E+00  0.172998E+03
 0.143532E+04 -0.534530E+03  0.000000E+00  0.174594E+03
 0.144845E+04 -0.534184E+03  0.000000E+00  0.176191E+03
 0.146158E+04 -0.534163E+03  0.000000E+00  0.177788E+03
 0.147472E+04 -0.533355E+03  0.000000E+00  0.179387E+03
 0.148788E+04 -0.533209E+03  0.000000E+00  0.180987E+03
 0.150197E+04 -0.497567E+03  0.000000E+00  0.184096E+03
 0.152718E+04 -0.278144E+03  0.000000E+00  0.189657E+03
 0.155239E+04 -0.278166E+03  0.000000E+00  0.195218E+03
 0.157761E+04 -0.278150E+03  0.000000E+00  0.200781E+03
 0.160284E+04 -0.277980E+03  0.000000E+00  0.206347E+03
 0.162807E+04 -0.278007E+03  0.000000E+00  0.211913E+03
