334.55812	515.45898	65.3922	26509.59442	519.62695	17.74362	44.98367	5.16802	26509.59442
339.99809	514.25201	65.72817	26515.18853	518.78369	17.74983	45.06819	5.16871	26515.18853
345.89139	512.8609	66.02026	26522.82601	517.87018	17.75656	45.15976	5.16949	26522.82601
351.33136	511.57684	66.28989	26529.90855	517.02692	17.76277	45.24428	5.17036	26529.90855
357.22466	510.18573	66.58198	26537.55026	516.09503	17.76949	45.33585	5.1713	26537.55026
362.66463	508.90161	66.8516	26544.63673	514.77161	17.7757	45.42037	5.17216	26544.63673
368.55793	507.51053	67.14369	26552.28269	513.33783	17.78243	45.51194	5.1731	26552.28269
373.9979	506.22644	67.41331	26559.34654	512.0144	17.78504	45.59646	5.17416	26559.34654
379.8912	504.83533	67.7054	26566.99673	510.58063	17.78596	45.68803	5.17531	26566.99673
385.33117	503.55124	67.97502	26574.06449	509.25717	17.7868	45.77256	5.17638	26574.06449
391.22447	501.75922	68.10714	26581.71892	507.82343	17.78771	45.86412	5.17754	26581.71892
396.66444	500.07217	68.1938	26588.76401	506.5	17.78856	45.85585	5.17876	26588.76401
402.55774	498.24454	68.28768	26596.42268	505.06622	17.78947	45.76185	5.18016	26596.42268
407.99771	496.5575	68.37434	26603.47167	503.74277	17.79032	45.67508	5.18145	26603.47167
413.89101	494.72989	68.46822	26611.13457	501.68097	17.79042	45.58107	5.18285	26611.13457
419.33098	493.04282	68.55489	26618.18745	499.77386	17.79042	45.49431	5.18425	26618.18745
425.22428	491.21521	68.64877	26625.8546	497.70782	17.79043	45.40031	5.18591	26625.8546
430.66425	489.52817	68.73543	26632.91138	495.80072	17.79043	45.31354	5.18744	26632.91138
436.55755	487.66498	68.82932	26640.55613	493.73468	17.79044	45.21954	5.18911	26640.55613
441.99752	485.55984	68.87515	26647.61681	491.82755	17.79044	45.13277	5.19069	26647.61681
447.89082	483.2793	68.91567	26655.26577	489.76154	17.79041	45.03876	5.19262	26655.26577
453.33079	481.17413	68.95309	26662.35702	487.8544	17.79025	44.952	5.19441	26662.35702
459.22409	478.89359	68.99361	26670.01021	485.76935	17.79007	44.858	5.19635	26670.01021
464.66406	476.78842	69.03102	26677.45218	483.24173	17.7899	44.77123	5.19813	26677.45218
470.55736	474.50787	69.07155	26687.11117	480.50345	17.78972	44.67723	5.20033	26687.11117
475.99733	472.40274	69.10896	26695.97276	477.97583	17.78955	44.59046	5.20237	26695.97276
481.89063	470.12216	69.14948	26705.63845	475.23755	17.78937	44.49646	5.20458	26705.63845
487.3306	467.94525	69.18689	26714.53291	472.70993	17.78914	44.40969	5.20662	26714.53291
493.2239	465.22055	69.22623	26724.15187	469.97168	17.78877	44.31569	5.20902	26724.15187
498.66387	462.70551	69.26226	26733.0525	467.44403	17.78844	44.22892	5.2113	26733.0525
504.55717	459.98083	69.30129	26742.67813	464.70575	17.78807	44.13492	5.21378	26742.67813
509.99714	457.46576	69.33733	26751.55817	462.17813	17.78773	44.04815	5.21606	26751.55817
515.89044	454.74109	69.37637	26761.21723	458.84888	17.78737	43.95415	5.21865	26761.21723
521.33041	452.22604	69.4124	26770.10343	455.76819	17.78703	43.86646	5.22116	26770.10343
527.22371	449.50137	69.45144	26779.71562	452.43076	17.78647	43.6853	5.22387	26779.71562
532.66368	446.98627	69.48747	26788.63475	449.35001	17.78586	43.51808	5.22637	26788.63475
538.55698	444.13489	69.52651	26798.28039	446.01257	17.7852	43.33692	5.22913	26798.28039
543.99695	441.25626	69.57196	26807.15209	442.93185	17.78458	43.1697	5.23181	26807.15209
549.89025	438.13773	69.62343	26816.77759	439.59442	17.78392	42.98854	5.23471	26816.77759
555.33022	435.25909	69.67093	26825.68224	436.5137	17.78331	42.82132	5.2374	26825.68224
561.22352	432.14056	69.7224	26835.31438	433.16769	17.78265	42.64016	5.2403	26835.31438
566.66349	429.2619	69.7699	26844.19834	429.71603	17.78165	42.47294	5.2431	26844.19834
572.55679	426.1434	69.82137	26853.83714	425.97675	17.78054	42.29178	5.24614	26853.83714
577.99676	423.26474	69.86887	26862.72723	422.52509	17.77951	42.12456	5.24894	26862.72723
583.89006	420.14621	69.92033	26872.34581	418.78574	17.77839	41.9434	5.25197	26872.34581
589.33002	417.14529	69.96783	26881.45708	415.33411	17.77737	41.77618	5.25481	26881.45708
595.22333	413.7247	70.03339	26892.42695	411.59479	17.77625	41.59502	5.2579	26892.42695
600.66329	410.56723	70.0973	26902.54041	408.14313	17.77515	41.4278	5.26075	26902.54041
606.55659	407.14664	70.16652	26913.51888	404.40381	17.77341	41.24665	5.26384	26913.51888
611.99656	403.98917	70.23042	26923.64027	400.95212	17.77181	41.07942	5.26667	26923.64027
617.88986	400.5686	70.29965	26934.60042	397.10532	17.77008	40.89827	5.26972	26934.60042
623.32983	397.4111	70.36356	26944.72973	393.55228	17.76848	40.73105	5.27254	26944.72973
629.22313	393.99054	70.43278	26955.69847	389.70319	17.76675	40.54989	5.27559	26955.69847
634.6631	390.8331	70.49669	26965.80875	386.15018	17.76515	40.38266	5.27837	26965.80875
640.5564	387.31216	70.56592	26976.78607	382.30109	17.76311	40.20151	5.28128	26976.78607
645.99637	383.99078	70.64656	26986.90426	378.74805	17.7608	40.03428	5.28396	26986.90426
651.88967	380.39264	70.73807	26997.86317	374.89899	17.75831	39.84668	5.28687	26997.86317
657.78297	376.79446	70.82959	27008.82653	371.0499	17.75581	39.65315	5.28976	27008.82653
663.22294	373.47305	70.91406	27018.95674	367.49994	17.7535	39.4745	5.29222	27018.95674
669.11624	369.87497	71.00558	27029.92866	363.86444	17.75101	39.28097	5.29488	27029.92866
674.55621	366.55353	71.09005	27040.03974	360.50854	17.7487	39.10232	5.29733	27040.03974
680.44951	362.95538	71.18156	27051.02023	356.87302	17.74565	38.90879	5.29999	27051.02023
685.88948	359.63403	71.26604	27061.11214	353.51718	17.74258	38.73014	5.30216	27061.11214
691.78278	356.00983	71.35755	27072.10118	349.88165	17.73925	38.53661	5.30445	27072.10118
697.22275	352.6553	71.46326	27082.22804	346.52576	17.73619	38.35796	5.30657	27082.22804
703.11605	349.02133	71.5818	27093.19857	342.89026	17.73286	38.16443	5.30887	27093.19857
708.55602	345.66678	71.69122	27103.33332	339.53436	17.72979	37.98578	5.31073	27103.33332
714.44932	342.03271	71.80975	27114.36662	335.92316	17.72647	37.79225	5.31255	27114.36662
719.88929	338.67828	71.91916	27124.88904	333.022	17.72274	37.6136	5.31423	27124.88904
