NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_050_Pt_050.spc
str Co_050_Pt_050.str
file Co_050_Pt_0501.dat
geo Co_050_Pt_0501.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.351879E+03 -0.251567E+03  0.000000E+00 -0.448197E+02
-0.339856E+03 -0.251490E+03  0.000000E+00 -0.432883E+02
-0.327833E+03 -0.251411E+03  0.000000E+00 -0.417568E+02
-0.315810E+03 -0.251334E+03  0.000000E+00 -0.402254E+02
-0.303786E+03 -0.251257E+03  0.000000E+00 -0.386940E+02
-0.291763E+03 -0.251180E+03  0.000000E+00 -0.371625E+02
-0.279740E+03 -0.251105E+03  0.000000E+00 -0.356311E+02
-0.267717E+03 -0.251028E+03  0.000000E+00 -0.340997E+02
-0.255693E+03 -0.250954E+03  0.000000E+00 -0.325682E+02
-0.243670E+03 -0.250879E+03  0.000000E+00 -0.310368E+02
-0.231647E+03 -0.250806E+03  0.000000E+00 -0.295054E+02
-0.219623E+03 -0.250733E+03  0.000000E+00 -0.279739E+02
-0.207600E+03 -0.250660E+03  0.000000E+00 -0.264425E+02
-0.195577E+03 -0.250588E+03  0.000000E+00 -0.249111E+02
-0.183554E+03 -0.250517E+03  0.000000E+00 -0.233796E+02
-0.171530E+03 -0.250445E+03  0.000000E+00 -0.218482E+02
-0.159507E+03 -0.250375E+03  0.000000E+00 -0.203168E+02
-0.147484E+03 -0.250306E+03  0.000000E+00 -0.187853E+02
-0.135460E+03 -0.250236E+03  0.000000E+00 -0.172539E+02
-0.123437E+03 -0.250167E+03  0.000000E+00 -0.157225E+02
-0.111414E+03 -0.250099E+03  0.000000E+00 -0.141910E+02
-0.993906E+02 -0.250031E+03  0.000000E+00 -0.126596E+02
-0.873673E+02 -0.249963E+03  0.000000E+00 -0.111282E+02
-0.753440E+02 -0.249896E+03  0.000000E+00 -0.959674E+01
-0.633207E+02 -0.249830E+03  0.000000E+00 -0.806531E+01
-0.512975E+02 -0.249764E+03  0.000000E+00 -0.653387E+01
-0.392742E+02 -0.249699E+03  0.000000E+00 -0.500244E+01
-0.272509E+02 -0.249635E+03  0.000000E+00 -0.347101E+01
-0.152276E+02 -0.249571E+03  0.000000E+00 -0.193958E+01
-0.320432E+01 -0.249508E+03  0.000000E+00 -0.408142E+00
 0.881896E+01 -0.249327E+03  0.000000E+00  0.112329E+01
