NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010101.datbatch Co_050_Pt_050.spc
str Co_050_Pt_050.str
file Co_050_Pt_0501.dat
geo Co_050_Pt_0501.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.310083E+03 -0.438458E+03  0.000000E+00 -0.394960E+02
-0.299609E+03 -0.438318E+03  0.000000E+00 -0.381619E+02
-0.289135E+03 -0.438178E+03  0.000000E+00 -0.368278E+02
-0.278660E+03 -0.438041E+03  0.000000E+00 -0.354936E+02
-0.268186E+03 -0.437898E+03  0.000000E+00 -0.341595E+02
-0.257712E+03 -0.437760E+03  0.000000E+00 -0.328253E+02
-0.247237E+03 -0.437618E+03  0.000000E+00 -0.314912E+02
-0.236763E+03 -0.437473E+03  0.000000E+00 -0.301571E+02
-0.226289E+03 -0.437324E+03  0.000000E+00 -0.288229E+02
-0.215814E+03 -0.437168E+03  0.000000E+00 -0.274888E+02
-0.205340E+03 -0.436999E+03  0.000000E+00 -0.261546E+02
-0.194866E+03 -0.436813E+03  0.000000E+00 -0.248205E+02
-0.184391E+03 -0.436601E+03  0.000000E+00 -0.234864E+02
-0.173917E+03 -0.436346E+03  0.000000E+00 -0.221522E+02
-0.163443E+03 -0.436034E+03  0.000000E+00 -0.208181E+02
-0.152968E+03 -0.435632E+03  0.000000E+00 -0.194839E+02
-0.142494E+03 -0.435113E+03  0.000000E+00 -0.181498E+02
-0.132020E+03 -0.434422E+03  0.000000E+00 -0.168157E+02
-0.121545E+03 -0.433505E+03  0.000000E+00 -0.154815E+02
-0.111071E+03 -0.432280E+03  0.000000E+00 -0.141474E+02
-0.100597E+03 -0.430656E+03  0.000000E+00 -0.128132E+02
-0.901225E+02 -0.428522E+03  0.000000E+00 -0.114791E+02
-0.796481E+02 -0.425747E+03  0.000000E+00 -0.101450E+02
-0.691738E+02 -0.422183E+03  0.000000E+00 -0.881083E+01
-0.586995E+02 -0.417667E+03  0.000000E+00 -0.747669E+01
-0.482251E+02 -0.412035E+03  0.000000E+00 -0.614255E+01
-0.377508E+02 -0.405113E+03  0.000000E+00 -0.480841E+01
-0.272765E+02 -0.396745E+03  0.000000E+00 -0.347427E+01
-0.168021E+02 -0.386785E+03  0.000000E+00 -0.214013E+01
-0.632782E+01 -0.375130E+03  0.000000E+00 -0.805989E+00
 0.414652E+01 -0.361513E+03  0.000000E+00  0.528151E+00
 0.146208E+02 -0.346326E+03  0.000000E+00  0.186229E+01
 0.250952E+02 -0.329418E+03  0.000000E+00  0.319643E+01
