NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_015_Pt_085.spc
str Co_015_Pt_085.str
file Co_015_Pt_0851.dat
geo Co_015_Pt_0851.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.312984E+03 -0.274732E+03  0.000000E+00 -0.447895E+02
-0.302290E+03 -0.277353E+03  0.000000E+00 -0.432591E+02
-0.291596E+03 -0.279351E+03  0.000000E+00 -0.417287E+02
-0.280902E+03 -0.280842E+03  0.000000E+00 -0.401983E+02
-0.270207E+03 -0.281927E+03  0.000000E+00 -0.386679E+02
-0.259513E+03 -0.282697E+03  0.000000E+00 -0.371375E+02
-0.248819E+03 -0.283224E+03  0.000000E+00 -0.356071E+02
-0.238124E+03 -0.283571E+03  0.000000E+00 -0.340767E+02
-0.227430E+03 -0.283785E+03  0.000000E+00 -0.325463E+02
-0.216736E+03 -0.283904E+03  0.000000E+00 -0.310159E+02
-0.206042E+03 -0.283956E+03  0.000000E+00 -0.294855E+02
-0.195347E+03 -0.283963E+03  0.000000E+00 -0.279551E+02
-0.184653E+03 -0.283940E+03  0.000000E+00 -0.264247E+02
-0.173959E+03 -0.283895E+03  0.000000E+00 -0.248943E+02
-0.163264E+03 -0.283839E+03  0.000000E+00 -0.233639E+02
-0.152570E+03 -0.283774E+03  0.000000E+00 -0.218335E+02
-0.141876E+03 -0.283705E+03  0.000000E+00 -0.203031E+02
-0.131182E+03 -0.283633E+03  0.000000E+00 -0.187727E+02
-0.120487E+03 -0.283561E+03  0.000000E+00 -0.172423E+02
-0.109793E+03 -0.283487E+03  0.000000E+00 -0.157119E+02
-0.990987E+02 -0.283414E+03  0.000000E+00 -0.141815E+02
-0.884044E+02 -0.283340E+03  0.000000E+00 -0.126511E+02
-0.777101E+02 -0.283268E+03  0.000000E+00 -0.111207E+02
-0.670158E+02 -0.283196E+03  0.000000E+00 -0.959027E+01
-0.563216E+02 -0.283125E+03  0.000000E+00 -0.805987E+01
-0.456273E+02 -0.283054E+03  0.000000E+00 -0.652947E+01
-0.349330E+02 -0.282984E+03  0.000000E+00 -0.499907E+01
-0.242387E+02 -0.282915E+03  0.000000E+00 -0.346867E+01
-0.135444E+02 -0.282846E+03  0.000000E+00 -0.193827E+01
-0.285013E+01 -0.282779E+03  0.000000E+00 -0.407867E+00
 0.784415E+01 -0.282579E+03  0.000000E+00  0.112253E+01
 0.185384E+02 -0.282513E+03  0.000000E+00  0.265293E+01
 0.292327E+02 -0.282448E+03  0.000000E+00  0.418333E+01
 0.399283E+02 -0.282349E+03  0.000000E+00  0.571392E+01
 0.506268E+02 -0.282209E+03  0.000000E+00  0.724492E+01
 0.613253E+02 -0.282146E+03  0.000000E+00  0.877592E+01
 0.720238E+02 -0.282084E+03  0.000000E+00  0.103069E+02
 0.827263E+02 -0.281914E+03  0.000000E+00  0.118385E+02
 0.934294E+02 -0.281841E+03  0.000000E+00  0.133702E+02
 0.104132E+03 -0.281781E+03  0.000000E+00  0.149018E+02
 0.114838E+03 -0.281655E+03  0.000000E+00  0.164338E+02
 0.125547E+03 -0.281523E+03  0.000000E+00  0.179663E+02
 0.136255E+03 -0.281465E+03  0.000000E+00  0.194987E+02
 0.146964E+03 -0.281400E+03  0.000000E+00  0.210312E+02
 0.157678E+03 -0.281209E+03  0.000000E+00  0.225644E+02
 0.168391E+03 -0.281155E+03  0.000000E+00  0.240976E+02
 0.179105E+03 -0.281101E+03  0.000000E+00  0.256308E+02
 0.189823E+03 -0.280944E+03  0.000000E+00  0.271645E+02
 0.200543E+03 -0.280834E+03  0.000000E+00  0.286986E+02
 0.211263E+03 -0.280783E+03  0.000000E+00  0.302327E+02
 0.221985E+03 -0.280693E+03  0.000000E+00  0.317670E+02
