NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010102.datbatch Co_015_Pt_085.spc
str Co_015_Pt_085.str
file Co_015_Pt_0851.dat
geo Co_015_Pt_0851.geo
element Pt   
 depth(at/cm2) element>0 element depth(nm)
-0.265958E+03  0.000000E+00  0.000000E+00 -0.380597E+02
-0.257068E+03  0.000000E+00  0.000000E+00 -0.367875E+02
-0.248178E+03  0.000000E+00  0.000000E+00 -0.355154E+02
-0.239288E+03  0.000000E+00  0.000000E+00 -0.342432E+02
-0.230398E+03  0.000000E+00  0.000000E+00 -0.329710E+02
-0.221508E+03  0.000000E+00  0.000000E+00 -0.316988E+02
-0.212619E+03  0.000000E+00  0.000000E+00 -0.304267E+02
-0.203729E+03  0.000000E+00  0.000000E+00 -0.291545E+02
-0.194839E+03  0.000000E+00  0.000000E+00 -0.278823E+02
-0.185949E+03  0.000000E+00  0.000000E+00 -0.266101E+02
-0.177059E+03  0.000000E+00  0.000000E+00 -0.253380E+02
-0.168169E+03  0.000000E+00  0.000000E+00 -0.240658E+02
-0.159280E+03  0.000000E+00  0.000000E+00 -0.227936E+02
-0.150390E+03  0.000000E+00  0.000000E+00 -0.215214E+02
-0.141500E+03  0.000000E+00  0.000000E+00 -0.202493E+02
-0.132610E+03  0.000000E+00  0.000000E+00 -0.189771E+02
-0.123720E+03  0.000000E+00  0.000000E+00 -0.177049E+02
-0.114830E+03  0.000000E+00  0.000000E+00 -0.164327E+02
-0.105941E+03  0.000000E+00  0.000000E+00 -0.151606E+02
-0.970508E+02  0.000000E+00  0.000000E+00 -0.138884E+02
-0.881609E+02  0.000000E+00  0.000000E+00 -0.126162E+02
-0.792711E+02  0.000000E+00  0.000000E+00 -0.113441E+02
-0.703813E+02  0.000000E+00  0.000000E+00 -0.100719E+02
-0.614914E+02  0.000000E+00  0.000000E+00 -0.879970E+01
-0.526016E+02  0.000000E+00  0.000000E+00 -0.752753E+01
-0.437118E+02  0.000000E+00  0.000000E+00 -0.625535E+01
-0.348219E+02  0.000000E+00  0.000000E+00 -0.498318E+01
-0.259321E+02  0.000000E+00  0.000000E+00 -0.371100E+01
-0.170423E+02  0.000000E+00  0.000000E+00 -0.243883E+01
-0.815245E+01  0.000000E+00  0.000000E+00 -0.116665E+01
 0.737383E+00  0.000000E+00  0.000000E+00  0.105523E+00
 0.962721E+01  0.000000E+00  0.000000E+00  0.137770E+01
 0.185170E+02  0.000000E+00  0.000000E+00  0.264987E+01
 0.274069E+02  0.000000E+00  0.000000E+00  0.392205E+01
 0.362967E+02  0.000000E+00  0.000000E+00  0.519422E+01
 0.451762E+02  0.000000E+00  0.000000E+00  0.646492E+01
 0.540554E+02  0.000000E+00  0.000000E+00  0.773557E+01
 0.629345E+02  0.000000E+00  0.000000E+00  0.900622E+01
 0.718137E+02  0.000000E+00  0.000000E+00  0.102769E+02
 0.806840E+02  0.000000E+00  0.000000E+00  0.115462E+02
 0.895526E+02  0.000000E+00  0.000000E+00  0.128154E+02
 0.984213E+02  0.000000E+00  0.000000E+00  0.140845E+02
 0.107290E+03  0.000000E+00  0.000000E+00  0.153537E+02
 0.116151E+03  0.000000E+00  0.000000E+00  0.166217E+02
 0.125009E+03  0.000000E+00  0.000000E+00  0.178893E+02
 0.133867E+03  0.000000E+00  0.000000E+00  0.191570E+02
 0.142725E+03  0.000000E+00  0.000000E+00  0.204246E+02
 0.151577E+03  0.000000E+00  0.000000E+00  0.216913E+02
 0.160424E+03  0.000000E+00  0.000000E+00  0.229574E+02
 0.169272E+03  0.000000E+00  0.000000E+00  0.242235E+02
 0.178119E+03  0.000000E+00  0.000000E+00  0.254897E+02
 0.186962E+03  0.000000E+00  0.000000E+00  0.267551E+02
 0.195799E+03  0.000000E+00  0.000000E+00  0.280197E+02
 0.204636E+03  0.000000E+00  0.000000E+00  0.292843E+02
 0.213472E+03  0.000000E+00  0.000000E+00  0.305489E+02
 0.222306E+03  0.000000E+00  0.000000E+00  0.318130E+02
 0.231132E+03  0.000000E+00  0.000000E+00  0.330760E+02
 0.239958E+03  0.000000E+00  0.000000E+00  0.343391E+02
 0.248784E+03  0.000000E+00  0.000000E+00  0.356021E+02
 0.257608E+03  0.000000E+00  0.000000E+00  0.368649E+02
 0.266424E+03  0.000000E+00  0.000000E+00  0.381265E+02
 0.275240E+03  0.000000E+00  0.000000E+00  0.393881E+02
 0.284056E+03  0.000000E+00  0.000000E+00  0.406497E+02
 0.292872E+03  0.000000E+00  0.000000E+00  0.419112E+02
 0.301676E+03  0.000000E+00  0.000000E+00  0.431712E+02
 0.310481E+03  0.000000E+00  0.000000E+00  0.444313E+02
 0.319286E+03  0.000000E+00  0.000000E+00  0.456913E+02
 0.328091E+03  0.000000E+00  0.000000E+00  0.469513E+02
 0.336887E+03  0.000000E+00  0.000000E+00  0.482101E+02
