NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010101.datbatch Co_015_Pt_085.spc
str Co_015_Pt_085.str
file Co_015_Pt_0851.dat
geo Co_015_Pt_0851.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.273845E+03 -0.746221E+03  0.000000E+00 -0.391884E+02
-0.264595E+03 -0.746007E+03  0.000000E+00 -0.378647E+02
-0.255344E+03 -0.745794E+03  0.000000E+00 -0.365409E+02
-0.246094E+03 -0.745584E+03  0.000000E+00 -0.352172E+02
-0.236844E+03 -0.745368E+03  0.000000E+00 -0.338934E+02
-0.227594E+03 -0.745156E+03  0.000000E+00 -0.325697E+02
-0.218343E+03 -0.744942E+03  0.000000E+00 -0.312459E+02
-0.209093E+03 -0.744729E+03  0.000000E+00 -0.299222E+02
-0.199843E+03 -0.744513E+03  0.000000E+00 -0.285984E+02
-0.190593E+03 -0.744303E+03  0.000000E+00 -0.272747E+02
-0.181343E+03 -0.744086E+03  0.000000E+00 -0.259509E+02
-0.172092E+03 -0.743868E+03  0.000000E+00 -0.246272E+02
-0.162842E+03 -0.743657E+03  0.000000E+00 -0.233034E+02
-0.153592E+03 -0.743442E+03  0.000000E+00 -0.219797E+02
-0.144342E+03 -0.743229E+03  0.000000E+00 -0.206559E+02
-0.135091E+03 -0.743015E+03  0.000000E+00 -0.193322E+02
-0.125841E+03 -0.742801E+03  0.000000E+00 -0.180084E+02
-0.116591E+03 -0.742587E+03  0.000000E+00 -0.166847E+02
-0.107341E+03 -0.742374E+03  0.000000E+00 -0.153609E+02
-0.980906E+02 -0.742157E+03  0.000000E+00 -0.140372E+02
-0.888403E+02 -0.741942E+03  0.000000E+00 -0.127135E+02
-0.795901E+02 -0.741728E+03  0.000000E+00 -0.113897E+02
-0.703399E+02 -0.741510E+03  0.000000E+00 -0.100660E+02
-0.610897E+02 -0.741293E+03  0.000000E+00 -0.874220E+01
-0.518394E+02 -0.741069E+03  0.000000E+00 -0.741846E+01
-0.425892E+02 -0.740843E+03  0.000000E+00 -0.609471E+01
-0.333390E+02 -0.740606E+03  0.000000E+00 -0.477096E+01
