NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_090_Pt_010.spc
str Co_090_Pt_010.str
file Co_090_Pt_0101.dat
geo Co_090_Pt_0101.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.410137E+03 -0.213844E+03  0.000000E+00 -0.464092E+02
-0.396123E+03 -0.213776E+03  0.000000E+00 -0.448235E+02
-0.382109E+03 -0.213707E+03  0.000000E+00 -0.432377E+02
-0.368095E+03 -0.213640E+03  0.000000E+00 -0.416520E+02
-0.354081E+03 -0.213572E+03  0.000000E+00 -0.400662E+02
-0.340067E+03 -0.213507E+03  0.000000E+00 -0.384805E+02
-0.326054E+03 -0.213440E+03  0.000000E+00 -0.368947E+02
-0.312040E+03 -0.213374E+03  0.000000E+00 -0.353090E+02
-0.298026E+03 -0.213308E+03  0.000000E+00 -0.337232E+02
-0.284012E+03 -0.213243E+03  0.000000E+00 -0.321375E+02
-0.269998E+03 -0.213179E+03  0.000000E+00 -0.305518E+02
-0.255984E+03 -0.213115E+03  0.000000E+00 -0.289660E+02
-0.241970E+03 -0.213051E+03  0.000000E+00 -0.273803E+02
-0.227957E+03 -0.212988E+03  0.000000E+00 -0.257945E+02
-0.213943E+03 -0.212925E+03  0.000000E+00 -0.242088E+02
-0.199929E+03 -0.212863E+03  0.000000E+00 -0.226230E+02
-0.185915E+03 -0.212801E+03  0.000000E+00 -0.210373E+02
-0.171901E+03 -0.212740E+03  0.000000E+00 -0.194515E+02
-0.157887E+03 -0.212679E+03  0.000000E+00 -0.178658E+02
-0.143873E+03 -0.212619E+03  0.000000E+00 -0.162801E+02
-0.129860E+03 -0.212558E+03  0.000000E+00 -0.146943E+02
-0.115846E+03 -0.212499E+03  0.000000E+00 -0.131086E+02
-0.101832E+03 -0.212440E+03  0.000000E+00 -0.115228E+02
-0.878180E+02 -0.212381E+03  0.000000E+00 -0.993708E+01
-0.738041E+02 -0.212323E+03  0.000000E+00 -0.835134E+01
-0.597903E+02 -0.212265E+03  0.000000E+00 -0.676559E+01
-0.457764E+02 -0.212208E+03  0.000000E+00 -0.517985E+01
-0.317625E+02 -0.212151E+03  0.000000E+00 -0.359411E+01
-0.177487E+02 -0.212095E+03  0.000000E+00 -0.200836E+01
-0.373483E+01 -0.212039E+03  0.000000E+00 -0.422617E+00
 0.102790E+02 -0.211881E+03  0.000000E+00  0.116313E+01
 0.242929E+02 -0.211826E+03  0.000000E+00  0.274887E+01
 0.383069E+02 -0.211768E+03  0.000000E+00  0.433464E+01
 0.523224E+02 -0.211692E+03  0.000000E+00  0.592057E+01
 0.663379E+02 -0.211638E+03  0.000000E+00  0.750650E+01
 0.803543E+02 -0.211571E+03  0.000000E+00  0.909253E+01
 0.943716E+02 -0.211504E+03  0.000000E+00  0.106787E+02
 0.108389E+03 -0.211452E+03  0.000000E+00  0.122648E+02
 0.122408E+03 -0.211371E+03  0.000000E+00  0.138512E+02
 0.136428E+03 -0.211316E+03  0.000000E+00  0.154375E+02
 0.150448E+03 -0.211254E+03  0.000000E+00  0.170240E+02
 0.164470E+03 -0.211176E+03  0.000000E+00  0.186107E+02
 0.178492E+03 -0.211126E+03  0.000000E+00  0.201973E+02
 0.192516E+03 -0.211050E+03  0.000000E+00  0.217842E+02
