NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010102.datbatch Co_090_Pt_010.spc
str Co_090_Pt_010.str
file Co_090_Pt_0101.dat
geo Co_090_Pt_0101.geo
element Pt   
 depth(at/cm2) element>0 element depth(nm)
-0.357418E+03  0.000000E+00  0.000000E+00 -0.404438E+02
-0.345471E+03  0.000000E+00  0.000000E+00 -0.390919E+02
-0.333524E+03  0.000000E+00  0.000000E+00 -0.377400E+02
-0.321577E+03  0.000000E+00  0.000000E+00 -0.363882E+02
-0.309630E+03  0.000000E+00  0.000000E+00 -0.350363E+02
-0.297683E+03  0.000000E+00  0.000000E+00 -0.336845E+02
-0.285736E+03  0.000000E+00  0.000000E+00 -0.323326E+02
-0.273789E+03  0.000000E+00  0.000000E+00 -0.309807E+02
-0.261842E+03  0.000000E+00  0.000000E+00 -0.296289E+02
-0.249895E+03  0.000000E+00  0.000000E+00 -0.282770E+02
-0.237948E+03  0.000000E+00  0.000000E+00 -0.269251E+02
-0.226001E+03  0.000000E+00  0.000000E+00 -0.255733E+02
-0.214054E+03  0.000000E+00  0.000000E+00 -0.242214E+02
-0.202107E+03  0.000000E+00  0.000000E+00 -0.228695E+02
-0.190160E+03  0.000000E+00  0.000000E+00 -0.215177E+02
-0.178213E+03  0.000000E+00  0.000000E+00 -0.201658E+02
-0.166266E+03  0.000000E+00  0.000000E+00 -0.188140E+02
-0.154319E+03  0.000000E+00  0.000000E+00 -0.174621E+02
-0.142373E+03  0.000000E+00  0.000000E+00 -0.161102E+02
-0.130426E+03  0.000000E+00  0.000000E+00 -0.147584E+02
-0.118479E+03  0.000000E+00  0.000000E+00 -0.134065E+02
-0.106532E+03  0.000000E+00  0.000000E+00 -0.120546E+02
-0.945847E+02  0.000000E+00  0.000000E+00 -0.107028E+02
-0.826377E+02  0.000000E+00  0.000000E+00 -0.935091E+01
-0.706908E+02  0.000000E+00  0.000000E+00 -0.799905E+01
-0.587438E+02  0.000000E+00  0.000000E+00 -0.664718E+01
-0.467969E+02  0.000000E+00  0.000000E+00 -0.529532E+01
-0.348499E+02  0.000000E+00  0.000000E+00 -0.394346E+01
-0.229030E+02  0.000000E+00  0.000000E+00 -0.259159E+01
-0.109560E+02  0.000000E+00  0.000000E+00 -0.123973E+01
 0.990962E+00  0.000000E+00  0.000000E+00  0.112133E+00
 0.129379E+02  0.000000E+00  0.000000E+00  0.146400E+01
 0.248849E+02  0.000000E+00  0.000000E+00  0.281586E+01
 0.368315E+02  0.000000E+00  0.000000E+00  0.416769E+01
 0.487647E+02  0.000000E+00  0.000000E+00  0.551799E+01
 0.606979E+02  0.000000E+00  0.000000E+00  0.686830E+01
 0.726310E+02  0.000000E+00  0.000000E+00  0.821860E+01
 0.845510E+02  0.000000E+00  0.000000E+00  0.956741E+01
 0.964704E+02  0.000000E+00  0.000000E+00  0.109162E+02
 0.108390E+03  0.000000E+00  0.000000E+00  0.122649E+02
 0.120297E+03  0.000000E+00  0.000000E+00  0.136123E+02
 0.132203E+03  0.000000E+00  0.000000E+00  0.149595E+02
 0.144109E+03  0.000000E+00  0.000000E+00  0.163067E+02
 0.156004E+03  0.000000E+00  0.000000E+00  0.176527E+02
 0.167896E+03  0.000000E+00  0.000000E+00  0.189984E+02
 0.179788E+03  0.000000E+00  0.000000E+00  0.203440E+02
 0.191670E+03  0.000000E+00  0.000000E+00  0.216885E+02
 0.203549E+03  0.000000E+00  0.000000E+00  0.230326E+02
 0.215427E+03  0.000000E+00  0.000000E+00  0.243767E+02
 0.227296E+03  0.000000E+00  0.000000E+00  0.257198E+02
 0.239162E+03  0.000000E+00  0.000000E+00  0.270624E+02
 0.251027E+03  0.000000E+00  0.000000E+00  0.284050E+02
 0.262884E+03  0.000000E+00  0.000000E+00  0.297468E+02
 0.274735E+03  0.000000E+00  0.000000E+00  0.310878E+02
 0.286587E+03  0.000000E+00  0.000000E+00  0.324288E+02
 0.298431E+03  0.000000E+00  0.000000E+00  0.337691E+02
 0.310269E+03  0.000000E+00  0.000000E+00  0.351086E+02
 0.322107E+03  0.000000E+00  0.000000E+00  0.364481E+02
 0.333939E+03  0.000000E+00  0.000000E+00  0.377870E+02
 0.345763E+03  0.000000E+00  0.000000E+00  0.391250E+02
 0.357587E+03  0.000000E+00  0.000000E+00  0.404629E+02
 0.369407E+03  0.000000E+00  0.000000E+00  0.418004E+02
 0.381217E+03  0.000000E+00  0.000000E+00  0.431368E+02
 0.393028E+03  0.000000E+00  0.000000E+00  0.444732E+02
 0.404835E+03  0.000000E+00  0.000000E+00  0.458093E+02
 0.416632E+03  0.000000E+00  0.000000E+00  0.471442E+02
 0.428429E+03  0.000000E+00  0.000000E+00  0.484790E+02
 0.440224E+03  0.000000E+00  0.000000E+00  0.498138E+02
 0.452007E+03  0.000000E+00  0.000000E+00  0.511471E+02
 0.463791E+03  0.000000E+00  0.000000E+00  0.524805E+02
 0.475574E+03  0.000000E+00  0.000000E+00  0.538139E+02
 0.487345E+03  0.000000E+00  0.000000E+00  0.551458E+02
 0.499116E+03  0.000000E+00  0.000000E+00  0.564777E+02
 0.510887E+03  0.000000E+00  0.000000E+00  0.578096E+02
 0.522645E+03  0.000000E+00  0.000000E+00  0.591402E+02
 0.534402E+03  0.000000E+00  0.000000E+00  0.604705E+02
 0.546158E+03  0.000000E+00  0.000000E+00  0.618008E+02
 0.557905E+03  0.000000E+00  0.000000E+00  0.631300E+02
 0.569648E+03  0.000000E+00  0.000000E+00  0.644588E+02
 0.581391E+03  0.000000E+00  0.000000E+00  0.657876E+02
 0.593125E+03  0.000000E+00  0.000000E+00  0.671153E+02
 0.604854E+03  0.000000E+00  0.000000E+00  0.684425E+02
 0.616583E+03  0.000000E+00  0.000000E+00  0.697697E+02
 0.628305E+03  0.000000E+00  0.000000E+00  0.710961E+02
 0.640020E+03  0.000000E+00  0.000000E+00  0.724218E+02
 0.651736E+03  0.000000E+00  0.000000E+00  0.737475E+02
 0.663446E+03  0.000000E+00  0.000000E+00  0.750725E+02
 0.675148E+03  0.000000E+00  0.000000E+00  0.763967E+02
 0.686850E+03  0.000000E+00  0.000000E+00  0.777209E+02
 0.698549E+03  0.000000E+00  0.000000E+00  0.790446E+02
 0.710237E+03  0.000000E+00  0.000000E+00  0.803672E+02
 0.721926E+03  0.000000E+00  0.000000E+00  0.816899E+02
 0.733613E+03  0.000000E+00  0.000000E+00  0.830123E+02
 0.745288E+03  0.000000E+00  0.000000E+00  0.843335E+02
 0.756964E+03  0.000000E+00  0.000000E+00  0.856546E+02
 0.768639E+03  0.000000E+00  0.000000E+00  0.869757E+02
 0.780301E+03  0.000000E+00  0.000000E+00  0.882953E+02
 0.791963E+03  0.000000E+00  0.000000E+00  0.896149E+02
 0.803625E+03  0.000000E+00  0.000000E+00  0.909345E+02
 0.815275E+03  0.000000E+00  0.000000E+00  0.922528E+02
 0.826924E+03  0.000000E+00  0.000000E+00  0.935710E+02
 0.838573E+03  0.000000E+00  0.000000E+00  0.948891E+02
 0.850211E+03  0.000000E+00  0.000000E+00  0.962060E+02
 0.861846E+03  0.000000E+00  0.000000E+00  0.975226E+02
 0.873481E+03  0.000000E+00  0.000000E+00  0.988392E+02
 0.885108E+03  0.000000E+00  0.000000E+00  0.100155E+03
 0.896730E+03  0.000000E+00  0.000000E+00  0.101470E+03
 0.908352E+03  0.000000E+00  0.000000E+00  0.102785E+03
 0.919968E+03  0.000000E+00  0.000000E+00  0.104099E+03
 0.931576E+03  0.000000E+00  0.000000E+00  0.105413E+03
 0.943185E+03  0.000000E+00  0.000000E+00  0.106726E+03
 0.954789E+03  0.000000E+00  0.000000E+00  0.108040E+03
 0.966383E+03  0.000000E+00  0.000000E+00  0.109352E+03
 0.977978E+03  0.000000E+00  0.000000E+00  0.110664E+03
 0.989571E+03  0.000000E+00  0.000000E+00  0.111975E+03
 0.100115E+04  0.000000E+00  0.000000E+00  0.113286E+03
 0.101273E+04  0.000000E+00  0.000000E+00  0.114596E+03
 0.102432E+04  0.000000E+00  0.000000E+00  0.115907E+03
 0.103588E+04  0.000000E+00  0.000000E+00  0.117216E+03
 0.104745E+04  0.000000E+00  0.000000E+00  0.118525E+03
 0.105902E+04  0.000000E+00  0.000000E+00  0.119834E+03
 0.107058E+04  0.000000E+00  0.000000E+00  0.121142E+03
 0.108213E+04  0.000000E+00  0.000000E+00  0.122449E+03
 0.109369E+04  0.000000E+00  0.000000E+00  0.123757E+03
 0.110523E+04  0.000000E+00  0.000000E+00  0.125063E+03
 0.111677E+04  0.000000E+00  0.000000E+00  0.126369E+03
 0.112832E+04  0.000000E+00  0.000000E+00  0.127675E+03
 0.113985E+04  0.000000E+00  0.000000E+00  0.128980E+03
 0.115138E+04  0.000000E+00  0.000000E+00  0.130285E+03
 0.116291E+04  0.000000E+00  0.000000E+00  0.131589E+03
 0.117443E+04  0.000000E+00  0.000000E+00  0.132893E+03
 0.118595E+04  0.000000E+00  0.000000E+00  0.134196E+03
 0.119746E+04  0.000000E+00  0.000000E+00  0.135499E+03
 0.120897E+04  0.000000E+00  0.000000E+00  0.136802E+03
 0.122047E+04  0.000000E+00  0.000000E+00  0.138103E+03
 0.123198E+04  0.000000E+00  0.000000E+00  0.139405E+03
 0.124348E+04  0.000000E+00  0.000000E+00  0.140706E+03
 0.125497E+04  0.000000E+00  0.000000E+00  0.142006E+03
 0.126645E+04  0.000000E+00  0.000000E+00  0.143306E+03
 0.127794E+04  0.000000E+00  0.000000E+00  0.144606E+03
 0.128942E+04  0.000000E+00  0.000000E+00  0.145905E+03
 0.130090E+04  0.000000E+00  0.000000E+00  0.147204E+03
 0.131237E+04  0.000000E+00  0.000000E+00  0.148502E+03
 0.132384E+04  0.000000E+00  0.000000E+00  0.149800E+03
 0.133530E+04  0.000000E+00  0.000000E+00  0.151097E+03
