NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_090_Pt_010.spc
str Co_090_Pt_010.str
file Co_090_Pt_0101.dat
geo Co_090_Pt_0101.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.385203E+03  0.000000E+00  0.000000E+00 -0.435879E+02
-0.372269E+03  0.000000E+00  0.000000E+00 -0.421243E+02
-0.359335E+03  0.000000E+00  0.000000E+00 -0.406608E+02
-0.346401E+03  0.000000E+00  0.000000E+00 -0.391972E+02
-0.333467E+03  0.000000E+00  0.000000E+00 -0.377336E+02
-0.320533E+03  0.000000E+00  0.000000E+00 -0.362701E+02
-0.307599E+03  0.000000E+00  0.000000E+00 -0.348065E+02
-0.294665E+03  0.000000E+00  0.000000E+00 -0.333430E+02
-0.281731E+03  0.000000E+00  0.000000E+00 -0.318794E+02
-0.268797E+03  0.000000E+00  0.000000E+00 -0.304159E+02
-0.255863E+03  0.000000E+00  0.000000E+00 -0.289523E+02
-0.242929E+03  0.000000E+00  0.000000E+00 -0.274888E+02
-0.229995E+03  0.000000E+00  0.000000E+00 -0.260252E+02
-0.217061E+03  0.000000E+00  0.000000E+00 -0.245616E+02
-0.204127E+03  0.000000E+00  0.000000E+00 -0.230981E+02
-0.191193E+03  0.000000E+00  0.000000E+00 -0.216345E+02
-0.178259E+03  0.000000E+00  0.000000E+00 -0.201710E+02
-0.165325E+03  0.000000E+00  0.000000E+00 -0.187074E+02
-0.152391E+03  0.000000E+00  0.000000E+00 -0.172439E+02
-0.139457E+03  0.000000E+00  0.000000E+00 -0.157803E+02
-0.126523E+03  0.000000E+00  0.000000E+00 -0.143167E+02
-0.113589E+03  0.000000E+00  0.000000E+00 -0.128532E+02
-0.100655E+03  0.000000E+00  0.000000E+00 -0.113896E+02
-0.877207E+02  0.000000E+00  0.000000E+00 -0.992608E+01
-0.747867E+02  0.000000E+00  0.000000E+00 -0.846252E+01
-0.618527E+02  0.000000E+00  0.000000E+00 -0.699897E+01
-0.489186E+02  0.000000E+00  0.000000E+00 -0.553541E+01
-0.359846E+02  0.000000E+00  0.000000E+00 -0.407186E+01
-0.230506E+02  0.000000E+00  0.000000E+00 -0.260830E+01
-0.101166E+02  0.000000E+00  0.000000E+00 -0.114474E+01
 0.281748E+01  0.000000E+00  0.000000E+00  0.318813E+00
