NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010101.datbatch Co_090_Pt_010.spc
str Co_090_Pt_010.str
file Co_090_Pt_0101.dat
geo Co_090_Pt_0101.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.365329E+03 -0.860057E+02  0.000000E+00 -0.413390E+02
-0.352989E+03 -0.852931E+02  0.000000E+00 -0.399426E+02
-0.340648E+03 -0.843444E+02  0.000000E+00 -0.385462E+02
-0.328308E+03 -0.831067E+02  0.000000E+00 -0.371498E+02
-0.315967E+03 -0.815244E+02  0.000000E+00 -0.357534E+02
-0.303627E+03 -0.795466E+02  0.000000E+00 -0.343571E+02
-0.291286E+03 -0.771271E+02  0.000000E+00 -0.329607E+02
-0.278946E+03 -0.742342E+02  0.000000E+00 -0.315643E+02
-0.266606E+03 -0.708530E+02  0.000000E+00 -0.301679E+02
-0.254265E+03 -0.669901E+02  0.000000E+00 -0.287715E+02
-0.241925E+03 -0.626777E+02  0.000000E+00 -0.273751E+02
-0.229584E+03 -0.579733E+02  0.000000E+00 -0.259787E+02
-0.217244E+03 -0.529582E+02  0.000000E+00 -0.245823E+02
-0.204903E+03 -0.477349E+02  0.000000E+00 -0.231859E+02
-0.192563E+03 -0.424194E+02  0.000000E+00 -0.217895E+02
-0.180222E+03 -0.371339E+02  0.000000E+00 -0.203931E+02
-0.167882E+03 -0.319994E+02  0.000000E+00 -0.189967E+02
-0.155541E+03 -0.271257E+02  0.000000E+00 -0.176003E+02
-0.143201E+03 -0.226063E+02  0.000000E+00 -0.162039E+02
-0.130860E+03 -0.185115E+02  0.000000E+00 -0.148075E+02
-0.118520E+03 -0.148868E+02  0.000000E+00 -0.134111E+02
-0.106179E+03 -0.117519E+02  0.000000E+00 -0.120147E+02
-0.938386E+02 -0.910314E+01  0.000000E+00 -0.106184E+02
-0.814981E+02 -0.691651E+01  0.000000E+00 -0.922196E+01
-0.691577E+02 -0.515288E+01  0.000000E+00 -0.782557E+01
-0.568172E+02 -0.376316E+01  0.000000E+00 -0.642917E+01
-0.444767E+02 -0.269324E+01  0.000000E+00 -0.503278E+01
-0.321362E+02 -0.188852E+01  0.000000E+00 -0.363639E+01
-0.197957E+02 -0.129712E+01  0.000000E+00 -0.223999E+01
-0.745521E+01 -0.872526E+00  0.000000E+00 -0.843598E+00
 0.488528E+01 -0.574370E+00  0.000000E+00  0.552796E+00
 0.172258E+02 -0.370361E+00  0.000000E+00  0.194919E+01
 0.295663E+02 -0.233764E+00  0.000000E+00  0.334558E+01
 0.419011E+02 -0.144470E+00  0.000000E+00  0.474133E+01
 0.542284E+02 -0.873841E-01  0.000000E+00  0.613623E+01
 0.665556E+02 -0.516813E-01  0.000000E+00  0.753114E+01
 0.788768E+02 -0.299139E-01  0.000000E+00  0.892535E+01
 0.911910E+02 -0.169331E-01  0.000000E+00  0.103188E+02
 0.103505E+03 -0.936270E-02  0.000000E+00  0.117122E+02
 0.115813E+03 -0.505719E-02  0.000000E+00  0.131048E+02
 0.128113E+03 -0.266145E-02  0.000000E+00  0.144967E+02
 0.140414E+03 -0.135765E-02  0.000000E+00  0.158886E+02
 0.152708E+03 -0.691034E-03  0.000000E+00  0.172797E+02
 0.164996E+03 -0.331804E-03  0.000000E+00  0.186702E+02
 0.177283E+03 -0.149024E-03  0.000000E+00  0.200606E+02
 0.189564E+03 -0.579070E-04  0.000000E+00  0.214501E+02
 0.201838E+03 -0.130604E-04  0.000000E+00  0.228390E+02
 0.214112E+03  0.000000E+00  0.000000E+00  0.242279E+02
 0.226378E+03  0.000000E+00  0.000000E+00  0.256159E+02
 0.238639E+03  0.000000E+00  0.000000E+00  0.270033E+02
 0.250900E+03  0.000000E+00  0.000000E+00  0.283907E+02
 0.263154E+03  0.000000E+00  0.000000E+00  0.297773E+02
 0.275402E+03  0.000000E+00  0.000000E+00  0.311632E+02
 0.287650E+03  0.000000E+00  0.000000E+00  0.325491E+02
 0.299890E+03  0.000000E+00  0.000000E+00  0.339342E+02
 0.312125E+03  0.000000E+00  0.000000E+00  0.353186E+02
 0.324360E+03  0.000000E+00  0.000000E+00  0.367031E+02
 0.336587E+03  0.000000E+00  0.000000E+00  0.380866E+02
 0.348808E+03  0.000000E+00  0.000000E+00  0.394695E+02
 0.361030E+03  0.000000E+00  0.000000E+00  0.408525E+02
 0.373243E+03  0.000000E+00  0.000000E+00  0.422345E+02
 0.385452E+03  0.000000E+00  0.000000E+00  0.436160E+02
 0.397661E+03  0.000000E+00  0.000000E+00  0.449975E+02
 0.409862E+03  0.000000E+00  0.000000E+00  0.463781E+02
 0.422057E+03  0.000000E+00  0.000000E+00  0.477580E+02
 0.434252E+03  0.000000E+00  0.000000E+00  0.491380E+02
 0.446440E+03  0.000000E+00  0.000000E+00  0.505171E+02
 0.458622E+03  0.000000E+00  0.000000E+00  0.518956E+02
 0.470805E+03  0.000000E+00  0.000000E+00  0.532741E+02
 0.482980E+03  0.000000E+00  0.000000E+00  0.546518E+02
 0.495150E+03  0.000000E+00  0.000000E+00  0.560289E+02
 0.507320E+03  0.000000E+00  0.000000E+00  0.574060E+02
 0.519482E+03  0.000000E+00  0.000000E+00  0.587822E+02
 0.531639E+03  0.000000E+00  0.000000E+00  0.601578E+02
 0.543795E+03  0.000000E+00  0.000000E+00  0.615334E+02
 0.555944E+03  0.000000E+00  0.000000E+00  0.629081E+02
 0.568089E+03  0.000000E+00  0.000000E+00  0.642823E+02
 0.580233E+03  0.000000E+00  0.000000E+00  0.656565E+02
 0.592369E+03  0.000000E+00  0.000000E+00  0.670298E+02
