NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_010_Pt_090.spc
str Co_010_Pt_090.str
file Co_010_Pt_0901.dat
geo Co_010_Pt_0901.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.286597E+03 -0.391039E+02  0.000000E+00 -0.417501E+02
-0.276974E+03 -0.385361E+02  0.000000E+00 -0.403482E+02
-0.267351E+03 -0.378525E+02  0.000000E+00 -0.389464E+02
-0.257728E+03 -0.370412E+02  0.000000E+00 -0.375445E+02
-0.248105E+03 -0.360925E+02  0.000000E+00 -0.361427E+02
-0.238482E+03 -0.349988E+02  0.000000E+00 -0.347408E+02
-0.228859E+03 -0.337567E+02  0.000000E+00 -0.333390E+02
-0.219236E+03 -0.323671E+02  0.000000E+00 -0.319371E+02
-0.209612E+03 -0.308350E+02  0.000000E+00 -0.305353E+02
-0.199989E+03 -0.291711E+02  0.000000E+00 -0.291334E+02
-0.190366E+03 -0.273905E+02  0.000000E+00 -0.277316E+02
-0.180743E+03 -0.255138E+02  0.000000E+00 -0.263297E+02
-0.171120E+03 -0.235648E+02  0.000000E+00 -0.249279E+02
-0.161497E+03 -0.215712E+02  0.000000E+00 -0.235260E+02
-0.151874E+03 -0.195621E+02  0.000000E+00 -0.221242E+02
-0.142251E+03 -0.175677E+02  0.000000E+00 -0.207223E+02
-0.132627E+03 -0.156173E+02  0.000000E+00 -0.193205E+02
-0.123004E+03 -0.137384E+02  0.000000E+00 -0.179186E+02
-0.113381E+03 -0.119554E+02  0.000000E+00 -0.165168E+02
-0.103758E+03 -0.102886E+02  0.000000E+00 -0.151150E+02
-0.941350E+02 -0.875377E+01  0.000000E+00 -0.137131E+02
-0.845118E+02 -0.736146E+01  0.000000E+00 -0.123113E+02
-0.748887E+02 -0.611732E+01  0.000000E+00 -0.109094E+02
-0.652656E+02 -0.502216E+01  0.000000E+00 -0.950756E+01
-0.556425E+02 -0.407254E+01  0.000000E+00 -0.810571E+01
-0.460194E+02 -0.326140E+01  0.000000E+00 -0.670387E+01
-0.363962E+02 -0.257889E+01  0.000000E+00 -0.530202E+01
-0.267731E+02 -0.201318E+01  0.000000E+00 -0.390017E+01
-0.171500E+02 -0.155130E+01  0.000000E+00 -0.249832E+01
-0.752687E+01 -0.117980E+01  0.000000E+00 -0.109648E+01
 0.209625E+01 -0.885008E+00  0.000000E+00  0.305371E+00
 0.117194E+02 -0.655400E+00  0.000000E+00  0.170722E+01
 0.213425E+02 -0.478874E+00  0.000000E+00  0.310907E+01
 0.309656E+02 -0.345180E+00  0.000000E+00  0.451091E+01
 0.405854E+02 -0.245525E+00  0.000000E+00  0.591227E+01
 0.502005E+02 -0.172282E+00  0.000000E+00  0.731295E+01
 0.598156E+02 -0.119172E+00  0.000000E+00  0.871363E+01
 0.694307E+02 -0.812962E-01  0.000000E+00  0.101143E+02
 0.790405E+02 -0.547185E-01  0.000000E+00  0.115142E+02
 0.886470E+02 -0.363079E-01  0.000000E+00  0.129136E+02
 0.982534E+02 -0.237441E-01  0.000000E+00  0.143131E+02
 0.107860E+03 -0.153182E-01  0.000000E+00  0.157125E+02
 0.117460E+03 -0.974361E-02  0.000000E+00  0.171110E+02
 0.127059E+03 -0.610525E-02  0.000000E+00  0.185093E+02
 0.136657E+03 -0.376846E-02  0.000000E+00  0.199075E+02
 0.146256E+03 -0.229056E-02  0.000000E+00  0.213058E+02
 0.155846E+03 -0.137083E-02  0.000000E+00  0.227029E+02
 0.165437E+03 -0.804952E-03  0.000000E+00  0.241000E+02
 0.175027E+03 -0.462526E-03  0.000000E+00  0.254970E+02
 0.184616E+03 -0.258277E-03  0.000000E+00  0.268939E+02
 0.194198E+03 -0.138113E-03  0.000000E+00  0.282898E+02
 0.203781E+03 -0.681335E-04  0.000000E+00  0.296858E+02
 0.213363E+03 -0.278226E-04  0.000000E+00  0.310817E+02
 0.222943E+03 -0.471076E-05  0.000000E+00  0.324772E+02
 0.232517E+03 -0.259462E-05  0.000000E+00  0.338720E+02
 0.242092E+03  0.000000E+00  0.000000E+00  0.352667E+02
 0.251666E+03  0.000000E+00  0.000000E+00  0.366615E+02
 0.261237E+03  0.000000E+00  0.000000E+00  0.380556E+02
 0.270804E+03  0.000000E+00  0.000000E+00  0.394493E+02
 0.280371E+03  0.000000E+00  0.000000E+00  0.408430E+02
 0.289938E+03  0.000000E+00  0.000000E+00  0.422367E+02
 0.299499E+03  0.000000E+00  0.000000E+00  0.436295E+02
 0.309058E+03  0.000000E+00  0.000000E+00  0.450221E+02
 0.318617E+03  0.000000E+00  0.000000E+00  0.464146E+02
 0.328177E+03  0.000000E+00  0.000000E+00  0.478071E+02
 0.337729E+03  0.000000E+00  0.000000E+00  0.491987E+02
 0.347281E+03  0.000000E+00  0.000000E+00  0.505902E+02
 0.356833E+03  0.000000E+00  0.000000E+00  0.519817E+02
 0.366385E+03  0.000000E+00  0.000000E+00  0.533731E+02
 0.375929E+03  0.000000E+00  0.000000E+00  0.547635E+02
 0.385474E+03  0.000000E+00  0.000000E+00  0.561539E+02
 0.395018E+03  0.000000E+00  0.000000E+00  0.575443E+02
 0.404561E+03  0.000000E+00  0.000000E+00  0.589345E+02
 0.414099E+03  0.000000E+00  0.000000E+00  0.603238E+02
 0.423636E+03  0.000000E+00  0.000000E+00  0.617132E+02
 0.433174E+03  0.000000E+00  0.000000E+00  0.631026E+02
 0.442709E+03  0.000000E+00  0.000000E+00  0.644916E+02
 0.452239E+03  0.000000E+00  0.000000E+00  0.658799E+02
 0.461770E+03  0.000000E+00  0.000000E+00  0.672683E+02
