NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_043_Pt_057.spc
str Co_043_Pt_057.str
file Co_043_Pt_0571.dat
geo Co_043_Pt_0571.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.320437E+03 -0.458228E+02  0.000000E+00 -0.417324E+02
-0.309678E+03 -0.384568E+02  0.000000E+00 -0.403311E+02
-0.298918E+03 -0.318257E+02  0.000000E+00 -0.389299E+02
-0.288159E+03 -0.259631E+02  0.000000E+00 -0.375286E+02
-0.277400E+03 -0.208728E+02  0.000000E+00 -0.361274E+02
-0.266640E+03 -0.165324E+02  0.000000E+00 -0.347261E+02
-0.255881E+03 -0.128980E+02  0.000000E+00 -0.333248E+02
-0.245121E+03 -0.990917E+01  0.000000E+00 -0.319236E+02
-0.234362E+03 -0.749543E+01  0.000000E+00 -0.305223E+02
-0.223603E+03 -0.558113E+01  0.000000E+00 -0.291211E+02
-0.212843E+03 -0.409012E+01  0.000000E+00 -0.277198E+02
-0.202084E+03 -0.294975E+01  0.000000E+00 -0.263186E+02
-0.191325E+03 -0.209309E+01  0.000000E+00 -0.249173E+02
-0.180565E+03 -0.146117E+01  0.000000E+00 -0.235161E+02
-0.169806E+03 -0.100339E+01  0.000000E+00 -0.221148E+02
-0.159047E+03 -0.677706E+00  0.000000E+00 -0.207136E+02
-0.148287E+03 -0.450167E+00  0.000000E+00 -0.193123E+02
-0.137528E+03 -0.294050E+00  0.000000E+00 -0.179111E+02
-0.126769E+03 -0.188858E+00  0.000000E+00 -0.165098E+02
-0.116009E+03 -0.119252E+00  0.000000E+00 -0.151085E+02
-0.105250E+03 -0.740198E-01  0.000000E+00 -0.137073E+02
-0.944905E+02 -0.451534E-01  0.000000E+00 -0.123060E+02
-0.837311E+02 -0.270613E-01  0.000000E+00 -0.109048E+02
-0.729717E+02 -0.159250E-01  0.000000E+00 -0.950353E+01
-0.622124E+02 -0.924132E-02  0.000000E+00 -0.810228E+01
-0.514530E+02 -0.524565E-02  0.000000E+00 -0.670103E+01
-0.406937E+02 -0.291549E-02  0.000000E+00 -0.529977E+01
-0.299343E+02 -0.158038E-02  0.000000E+00 -0.389852E+01
-0.191750E+02 -0.828467E-03  0.000000E+00 -0.249727E+01
-0.841560E+01 -0.411896E-03  0.000000E+00 -0.109601E+01
 0.234376E+01 -0.184354E-03  0.000000E+00  0.305241E+00
