NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_043_Pt_057.spc
str Co_043_Pt_057.str
file Co_043_Pt_0571.dat
geo Co_043_Pt_0571.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.343343E+03 -0.258223E+03  0.000000E+00 -0.447156E+02
-0.331612E+03 -0.258145E+03  0.000000E+00 -0.431877E+02
-0.319880E+03 -0.258068E+03  0.000000E+00 -0.416598E+02
-0.308148E+03 -0.257989E+03  0.000000E+00 -0.401319E+02
-0.296417E+03 -0.257911E+03  0.000000E+00 -0.386041E+02
-0.284685E+03 -0.257833E+03  0.000000E+00 -0.370762E+02
-0.272953E+03 -0.257755E+03  0.000000E+00 -0.355483E+02
-0.261222E+03 -0.257678E+03  0.000000E+00 -0.340204E+02
-0.249490E+03 -0.257601E+03  0.000000E+00 -0.324926E+02
-0.237759E+03 -0.257525E+03  0.000000E+00 -0.309647E+02
-0.226027E+03 -0.257449E+03  0.000000E+00 -0.294368E+02
-0.214295E+03 -0.257374E+03  0.000000E+00 -0.279089E+02
-0.202564E+03 -0.257299E+03  0.000000E+00 -0.263811E+02
-0.190832E+03 -0.257226E+03  0.000000E+00 -0.248532E+02
-0.179101E+03 -0.257153E+03  0.000000E+00 -0.233253E+02
-0.167369E+03 -0.257080E+03  0.000000E+00 -0.217974E+02
-0.155637E+03 -0.257008E+03  0.000000E+00 -0.202696E+02
-0.143906E+03 -0.256936E+03  0.000000E+00 -0.187417E+02
-0.132174E+03 -0.256866E+03  0.000000E+00 -0.172138E+02
-0.120443E+03 -0.256796E+03  0.000000E+00 -0.156859E+02
-0.108711E+03 -0.256726E+03  0.000000E+00 -0.141581E+02
-0.969794E+02 -0.256657E+03  0.000000E+00 -0.126302E+02
-0.852478E+02 -0.256589E+03  0.000000E+00 -0.111023E+02
-0.735162E+02 -0.256521E+03  0.000000E+00 -0.957444E+01
-0.617846E+02 -0.256454E+03  0.000000E+00 -0.804657E+01
-0.500530E+02 -0.256388E+03  0.000000E+00 -0.651869E+01
-0.383214E+02 -0.256322E+03  0.000000E+00 -0.499082E+01
-0.265898E+02 -0.256257E+03  0.000000E+00 -0.346294E+01
-0.148582E+02 -0.256192E+03  0.000000E+00 -0.193507E+01
-0.312659E+01 -0.256129E+03  0.000000E+00 -0.407194E+00
 0.860501E+01 -0.255945E+03  0.000000E+00  0.112068E+01
 0.203366E+02 -0.255883E+03  0.000000E+00  0.264856E+01
 0.320682E+02 -0.255822E+03  0.000000E+00  0.417643E+01
 0.438019E+02 -0.255715E+03  0.000000E+00  0.570458E+01
 0.555370E+02 -0.255626E+03  0.000000E+00  0.723291E+01
 0.672720E+02 -0.255567E+03  0.000000E+00  0.876123E+01
 0.790090E+02 -0.255467E+03  0.000000E+00  0.102898E+02
 0.907478E+02 -0.255367E+03  0.000000E+00  0.118186E+02
 0.102487E+03 -0.255310E+03  0.000000E+00  0.133474E+02
 0.114227E+03 -0.255219E+03  0.000000E+00  0.148765E+02
 0.125970E+03 -0.255107E+03  0.000000E+00  0.164058E+02
 0.137713E+03 -0.255051E+03  0.000000E+00  0.179352E+02
 0.149457E+03 -0.254969E+03  0.000000E+00  0.194647E+02
 0.161205E+03 -0.254839E+03  0.000000E+00  0.209947E+02
 0.172953E+03 -0.254785E+03  0.000000E+00  0.225246E+02
 0.184701E+03 -0.254717E+03  0.000000E+00  0.240547E+02
 0.196453E+03 -0.254580E+03  0.000000E+00  0.255853E+02
 0.208206E+03 -0.254528E+03  0.000000E+00  0.271158E+02
 0.219958E+03 -0.254472E+03  0.000000E+00  0.286464E+02
 0.231716E+03 -0.254304E+03  0.000000E+00  0.301777E+02
 0.243474E+03 -0.254255E+03  0.000000E+00  0.317090E+02
 0.255232E+03 -0.254206E+03  0.000000E+00  0.332403E+02
 0.266995E+03 -0.254040E+03  0.000000E+00  0.347724E+02
 0.278759E+03 -0.253984E+03  0.000000E+00  0.363044E+02
 0.290523E+03 -0.253937E+03  0.000000E+00  0.378365E+02
 0.302292E+03 -0.253784E+03  0.000000E+00  0.393692E+02
 0.314062E+03 -0.253714E+03  0.000000E+00  0.409021E+02
 0.325832E+03 -0.253671E+03  0.000000E+00  0.424350E+02
 0.337607E+03 -0.253523E+03  0.000000E+00  0.439685E+02
 0.349383E+03 -0.253438E+03  0.000000E+00  0.455022E+02
 0.361160E+03 -0.253396E+03  0.000000E+00  0.470360E+02
 0.372941E+03 -0.253264E+03  0.000000E+00  0.485703E+02
 0.384725E+03 -0.253163E+03  0.000000E+00  0.501050E+02
