NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010101.datbatch Co_060_Pt_040.spc
str Co_060_Pt_040.str
file Co_060_Pt_0401.dat
geo Co_060_Pt_0401.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.322264E+03 -0.350637E+03  0.000000E+00 -0.397975E+02
-0.311378E+03 -0.350520E+03  0.000000E+00 -0.384532E+02
-0.300492E+03 -0.350399E+03  0.000000E+00 -0.371088E+02
-0.289607E+03 -0.350278E+03  0.000000E+00 -0.357645E+02
-0.278721E+03 -0.350149E+03  0.000000E+00 -0.344202E+02
-0.267835E+03 -0.350011E+03  0.000000E+00 -0.330759E+02
-0.256949E+03 -0.349857E+03  0.000000E+00 -0.317315E+02
-0.246064E+03 -0.349680E+03  0.000000E+00 -0.303872E+02
-0.235178E+03 -0.349467E+03  0.000000E+00 -0.290429E+02
-0.224292E+03 -0.349202E+03  0.000000E+00 -0.276986E+02
-0.213406E+03 -0.348859E+03  0.000000E+00 -0.263543E+02
-0.202520E+03 -0.348406E+03  0.000000E+00 -0.250099E+02
-0.191635E+03 -0.347802E+03  0.000000E+00 -0.236656E+02
-0.180749E+03 -0.346985E+03  0.000000E+00 -0.223213E+02
-0.169863E+03 -0.345891E+03  0.000000E+00 -0.209770E+02
-0.158977E+03 -0.344425E+03  0.000000E+00 -0.196326E+02
-0.148092E+03 -0.342488E+03  0.000000E+00 -0.182883E+02
-0.137206E+03 -0.339954E+03  0.000000E+00 -0.169440E+02
-0.126320E+03 -0.336691E+03  0.000000E+00 -0.155997E+02
-0.115434E+03 -0.332550E+03  0.000000E+00 -0.142554E+02
-0.104548E+03 -0.327380E+03  0.000000E+00 -0.129110E+02
-0.936626E+02 -0.321035E+03  0.000000E+00 -0.115667E+02
-0.827768E+02 -0.313378E+03  0.000000E+00 -0.102224E+02
-0.718911E+02 -0.304300E+03  0.000000E+00 -0.887807E+01
-0.610053E+02 -0.293725E+03  0.000000E+00 -0.753375E+01
-0.501195E+02 -0.281625E+03  0.000000E+00 -0.618943E+01
