NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_060_Pt_040.spc
str Co_060_Pt_040.str
file Co_060_Pt_0401.dat
geo Co_060_Pt_0401.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.341192E+03 -0.533158E+01  0.000000E+00 -0.421350E+02
-0.329736E+03 -0.376073E+01  0.000000E+00 -0.407202E+02
-0.318280E+03 -0.260523E+01  0.000000E+00 -0.393055E+02
-0.306824E+03 -0.177217E+01  0.000000E+00 -0.378907E+02
-0.295367E+03 -0.118358E+01  0.000000E+00 -0.364759E+02
-0.283911E+03 -0.776005E+00  0.000000E+00 -0.350611E+02
-0.272455E+03 -0.499406E+00  0.000000E+00 -0.336464E+02
-0.260999E+03 -0.315434E+00  0.000000E+00 -0.322316E+02
-0.249542E+03 -0.195511E+00  0.000000E+00 -0.308168E+02
-0.238086E+03 -0.118897E+00  0.000000E+00 -0.294020E+02
-0.226630E+03 -0.709262E-01  0.000000E+00 -0.279873E+02
-0.215173E+03 -0.414879E-01  0.000000E+00 -0.265725E+02
-0.203717E+03 -0.238545E-01  0.000000E+00 -0.251577E+02
-0.192261E+03 -0.134192E-01  0.000000E+00 -0.237430E+02
-0.180805E+03 -0.738962E-02  0.000000E+00 -0.223282E+02
-0.169348E+03 -0.397437E-02  0.000000E+00 -0.209134E+02
-0.157892E+03 -0.207745E-02  0.000000E+00 -0.194986E+02
-0.146436E+03 -0.104382E-02  0.000000E+00 -0.180839E+02
-0.134980E+03 -0.490669E-03  0.000000E+00 -0.166691E+02
-0.123523E+03 -0.199263E-03  0.000000E+00 -0.152543E+02
-0.112067E+03 -0.474168E-04  0.000000E+00 -0.138395E+02
-0.100611E+03  0.000000E+00  0.000000E+00 -0.124248E+02
-0.891545E+02  0.000000E+00  0.000000E+00 -0.110100E+02
-0.776983E+02  0.000000E+00  0.000000E+00 -0.959522E+01
-0.662420E+02  0.000000E+00  0.000000E+00 -0.818045E+01
-0.547858E+02  0.000000E+00  0.000000E+00 -0.676568E+01
-0.433295E+02  0.000000E+00  0.000000E+00 -0.535090E+01
-0.318732E+02  0.000000E+00  0.000000E+00 -0.393613E+01
-0.204170E+02  0.000000E+00  0.000000E+00 -0.252136E+01
-0.896069E+01  0.000000E+00  0.000000E+00 -0.110659E+01
 0.249557E+01  0.000000E+00  0.000000E+00  0.308186E+00
 0.139518E+02  0.000000E+00  0.000000E+00  0.172296E+01
 0.254081E+02  0.000000E+00  0.000000E+00  0.313773E+01
 0.368641E+02  0.000000E+00  0.000000E+00  0.455248E+01
 0.483108E+02  0.000000E+00  0.000000E+00  0.596606E+01
 0.597574E+02  0.000000E+00  0.000000E+00  0.737964E+01
 0.712040E+02  0.000000E+00  0.000000E+00  0.879323E+01
 0.826425E+02  0.000000E+00  0.000000E+00  0.102058E+02
 0.940793E+02  0.000000E+00  0.000000E+00  0.116182E+02
 0.105516E+03  0.000000E+00  0.000000E+00  0.130305E+02
 0.116947E+03  0.000000E+00  0.000000E+00  0.144422E+02
 0.128376E+03  0.000000E+00  0.000000E+00  0.158535E+02
 0.139804E+03  0.000000E+00  0.000000E+00  0.172648E+02
 0.151228E+03  0.000000E+00  0.000000E+00  0.186756E+02
 0.162647E+03  0.000000E+00  0.000000E+00  0.200858E+02
 0.174066E+03  0.000000E+00  0.000000E+00  0.214960E+02
 0.185483E+03  0.000000E+00  0.000000E+00  0.229059E+02
 0.196892E+03  0.000000E+00  0.000000E+00  0.243148E+02
 0.208301E+03  0.000000E+00  0.000000E+00  0.257238E+02
 0.219710E+03  0.000000E+00  0.000000E+00  0.271328E+02
 0.231111E+03  0.000000E+00  0.000000E+00  0.285406E+02
 0.242511E+03  0.000000E+00  0.000000E+00  0.299485E+02
 0.253911E+03  0.000000E+00  0.000000E+00  0.313564E+02
 0.265305E+03  0.000000E+00  0.000000E+00  0.327634E+02
 0.276696E+03  0.000000E+00  0.000000E+00  0.341701E+02
 0.288088E+03  0.000000E+00  0.000000E+00  0.355769E+02
 0.299474E+03  0.000000E+00  0.000000E+00  0.369831E+02
 0.310857E+03  0.000000E+00  0.000000E+00  0.383888E+02
 0.322240E+03  0.000000E+00  0.000000E+00  0.397944E+02
 0.333619E+03  0.000000E+00  0.000000E+00  0.411998E+02
 0.344994E+03  0.000000E+00  0.000000E+00  0.426045E+02
 0.356369E+03  0.000000E+00  0.000000E+00  0.440092E+02
 0.367742E+03  0.000000E+00  0.000000E+00  0.454137E+02
 0.379107E+03  0.000000E+00  0.000000E+00  0.468172E+02
 0.390472E+03  0.000000E+00  0.000000E+00  0.482207E+02
 0.401838E+03  0.000000E+00  0.000000E+00  0.496243E+02
 0.413195E+03  0.000000E+00  0.000000E+00  0.510269E+02
 0.424552E+03  0.000000E+00  0.000000E+00  0.524294E+02
 0.435909E+03  0.000000E+00  0.000000E+00  0.538319E+02
 0.447260E+03  0.000000E+00  0.000000E+00  0.552337E+02
 0.458609E+03  0.000000E+00  0.000000E+00  0.566352E+02
 0.469958E+03  0.000000E+00  0.000000E+00  0.580366E+02
 0.481302E+03  0.000000E+00  0.000000E+00  0.594377E+02
 0.492643E+03  0.000000E+00  0.000000E+00  0.608382E+02
 0.503984E+03  0.000000E+00  0.000000E+00  0.622387E+02
 0.515323E+03  0.000000E+00  0.000000E+00  0.636390E+02
 0.526656E+03  0.000000E+00  0.000000E+00  0.650385E+02
 0.537989E+03  0.000000E+00  0.000000E+00  0.664381E+02
 0.549322E+03  0.000000E+00  0.000000E+00  0.678376E+02
 0.560647E+03  0.000000E+00  0.000000E+00  0.692362E+02
 0.571972E+03  0.000000E+00  0.000000E+00  0.706348E+02
 0.583297E+03  0.000000E+00  0.000000E+00  0.720333E+02
 0.594615E+03  0.000000E+00  0.000000E+00  0.734311E+02
 0.605932E+03  0.000000E+00  0.000000E+00  0.748286E+02
 0.617249E+03  0.000000E+00  0.000000E+00  0.762262E+02
 0.628561E+03  0.000000E+00  0.000000E+00  0.776231E+02
 0.639870E+03  0.000000E+00  0.000000E+00  0.790197E+02
 0.651179E+03  0.000000E+00  0.000000E+00  0.804163E+02
 0.662486E+03  0.000000E+00  0.000000E+00  0.818126E+02
 0.673788E+03  0.000000E+00  0.000000E+00  0.832084E+02
 0.685090E+03  0.000000E+00  0.000000E+00  0.846041E+02
 0.696391E+03  0.000000E+00  0.000000E+00  0.859997E+02
 0.707685E+03  0.000000E+00  0.000000E+00  0.873944E+02
 0.718979E+03  0.000000E+00  0.000000E+00  0.887892E+02
 0.730273E+03  0.000000E+00  0.000000E+00  0.901839E+02
 0.741561E+03  0.000000E+00  0.000000E+00  0.915779E+02
 0.752849E+03  0.000000E+00  0.000000E+00  0.929719E+02
 0.764136E+03  0.000000E+00  0.000000E+00  0.943658E+02
 0.775419E+03  0.000000E+00  0.000000E+00  0.957591E+02
 0.786698E+03  0.000000E+00  0.000000E+00  0.971521E+02
 0.797978E+03  0.000000E+00  0.000000E+00  0.985450E+02
 0.809255E+03  0.000000E+00  0.000000E+00  0.999376E+02
 0.820527E+03  0.000000E+00  0.000000E+00  0.101330E+03
 0.831800E+03  0.000000E+00  0.000000E+00  0.102722E+03
 0.843072E+03  0.000000E+00  0.000000E+00  0.104114E+03
 0.854339E+03  0.000000E+00  0.000000E+00  0.105505E+03
 0.865605E+03  0.000000E+00  0.000000E+00  0.106897E+03
 0.876872E+03  0.000000E+00  0.000000E+00  0.108288E+03
 0.888132E+03  0.000000E+00  0.000000E+00  0.109678E+03
 0.899392E+03  0.000000E+00  0.000000E+00  0.111069E+03
 0.910652E+03  0.000000E+00  0.000000E+00  0.112460E+03
 0.921908E+03  0.000000E+00  0.000000E+00  0.113850E+03
 0.933162E+03  0.000000E+00  0.000000E+00  0.115239E+03
 0.944415E+03  0.000000E+00  0.000000E+00  0.116629E+03
 0.955666E+03  0.000000E+00  0.000000E+00  0.118018E+03
 0.966912E+03  0.000000E+00  0.000000E+00  0.119407E+03
