NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010104.datbatch Co_060_Pt_040.spc
str Co_060_Pt_040.str
file Co_060_Pt_0401.dat
geo Co_060_Pt_0401.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.364832E+03 -0.242087E+03  0.000000E+00 -0.450544E+02
-0.352366E+03 -0.242010E+03  0.000000E+00 -0.435149E+02
-0.339900E+03 -0.241935E+03  0.000000E+00 -0.419755E+02
-0.327435E+03 -0.241860E+03  0.000000E+00 -0.404360E+02
-0.314969E+03 -0.241785E+03  0.000000E+00 -0.388966E+02
-0.302503E+03 -0.241710E+03  0.000000E+00 -0.373571E+02
-0.290037E+03 -0.241637E+03  0.000000E+00 -0.358177E+02
-0.277571E+03 -0.241563E+03  0.000000E+00 -0.342782E+02
-0.265105E+03 -0.241490E+03  0.000000E+00 -0.327388E+02
-0.252639E+03 -0.241418E+03  0.000000E+00 -0.311993E+02
-0.240174E+03 -0.241346E+03  0.000000E+00 -0.296598E+02
-0.227708E+03 -0.241274E+03  0.000000E+00 -0.281204E+02
-0.215242E+03 -0.241203E+03  0.000000E+00 -0.265809E+02
-0.202776E+03 -0.241132E+03  0.000000E+00 -0.250415E+02
-0.190310E+03 -0.241063E+03  0.000000E+00 -0.235020E+02
-0.177844E+03 -0.240994E+03  0.000000E+00 -0.219626E+02
-0.165378E+03 -0.240924E+03  0.000000E+00 -0.204231E+02
-0.152913E+03 -0.240857E+03  0.000000E+00 -0.188837E+02
-0.140447E+03 -0.240789E+03  0.000000E+00 -0.173442E+02
-0.127981E+03 -0.240722E+03  0.000000E+00 -0.158048E+02
-0.115515E+03 -0.240656E+03  0.000000E+00 -0.142653E+02
-0.103049E+03 -0.240590E+03  0.000000E+00 -0.127259E+02
-0.905833E+02 -0.240525E+03  0.000000E+00 -0.111864E+02
-0.781174E+02 -0.240461E+03  0.000000E+00 -0.964699E+01
-0.656516E+02 -0.240397E+03  0.000000E+00 -0.810753E+01
-0.531857E+02 -0.240333E+03  0.000000E+00 -0.656808E+01
-0.407199E+02 -0.240271E+03  0.000000E+00 -0.502863E+01
-0.282540E+02 -0.240208E+03  0.000000E+00 -0.348918E+01
-0.157881E+02 -0.240147E+03  0.000000E+00 -0.194973E+01
-0.332228E+01 -0.240086E+03  0.000000E+00 -0.410279E+00
 0.914358E+01 -0.239911E+03  0.000000E+00  0.112917E+01
 0.216094E+02 -0.239851E+03  0.000000E+00  0.266862E+01
 0.340753E+02 -0.239792E+03  0.000000E+00  0.420807E+01
 0.465434E+02 -0.239690E+03  0.000000E+00  0.574781E+01
 0.590122E+02 -0.239621E+03  0.000000E+00  0.728761E+01
 0.714809E+02 -0.239564E+03  0.000000E+00  0.882741E+01
 0.839524E+02 -0.239453E+03  0.000000E+00  0.103676E+02
 0.964243E+02 -0.239388E+03  0.000000E+00  0.119078E+02
 0.108896E+03 -0.239333E+03  0.000000E+00  0.134480E+02
 0.121371E+03 -0.239220E+03  0.000000E+00  0.149885E+02
 0.133846E+03 -0.239161E+03  0.000000E+00  0.165292E+02
 0.146322E+03 -0.239107E+03  0.000000E+00  0.180698E+02
 0.158801E+03 -0.238977E+03  0.000000E+00  0.196109E+02
 0.171280E+03 -0.238924E+03  0.000000E+00  0.211520E+02
 0.183760E+03 -0.238867E+03  0.000000E+00  0.226931E+02
 0.196243E+03 -0.238739E+03  0.000000E+00  0.242347E+02
 0.208727E+03 -0.238688E+03  0.000000E+00  0.257764E+02
 0.221211E+03 -0.238627E+03  0.000000E+00  0.273181E+02
 0.233699E+03 -0.238502E+03  0.000000E+00  0.288603E+02
 0.246187E+03 -0.238453E+03  0.000000E+00  0.304025E+02
 0.258676E+03 -0.238386E+03  0.000000E+00  0.319448E+02
 0.271169E+03 -0.238265E+03  0.000000E+00  0.334876E+02
 0.283662E+03 -0.238219E+03  0.000000E+00  0.350303E+02
 0.296156E+03 -0.238142E+03  0.000000E+00  0.365733E+02
 0.308655E+03 -0.238017E+03  0.000000E+00  0.381168E+02
 0.321153E+03 -0.237973E+03  0.000000E+00  0.396603E+02
 0.333654E+03 -0.237891E+03  0.000000E+00  0.412041E+02
 0.346158E+03 -0.237778E+03  0.000000E+00  0.427482E+02
 0.358662E+03 -0.237735E+03  0.000000E+00  0.442924E+02
 0.371169E+03 -0.237640E+03  0.000000E+00  0.458370E+02
 0.383680E+03 -0.237527E+03  0.000000E+00  0.473820E+02
