NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010101.datbatch Co_000_Pt_100.spc
str Co_000_Pt_100.str
file Co_000_Pt_1001.dat
geo Co_000_Pt_1001.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.260782E+03 -0.878269E+03  0.000000E+00 -0.394049E+02
-0.251973E+03 -0.878029E+03  0.000000E+00 -0.380738E+02
-0.243164E+03 -0.877785E+03  0.000000E+00 -0.367428E+02
-0.234355E+03 -0.877543E+03  0.000000E+00 -0.354117E+02
-0.225546E+03 -0.877302E+03  0.000000E+00 -0.340807E+02
-0.216737E+03 -0.877059E+03  0.000000E+00 -0.327496E+02
-0.207928E+03 -0.876816E+03  0.000000E+00 -0.314185E+02
-0.199119E+03 -0.876574E+03  0.000000E+00 -0.300875E+02
-0.190310E+03 -0.876333E+03  0.000000E+00 -0.287564E+02
-0.181501E+03 -0.876087E+03  0.000000E+00 -0.274253E+02
-0.172692E+03 -0.875845E+03  0.000000E+00 -0.260943E+02
-0.163883E+03 -0.875604E+03  0.000000E+00 -0.247632E+02
-0.155074E+03 -0.875360E+03  0.000000E+00 -0.234322E+02
-0.146265E+03 -0.875117E+03  0.000000E+00 -0.221011E+02
-0.137456E+03 -0.874877E+03  0.000000E+00 -0.207700E+02
-0.128647E+03 -0.874633E+03  0.000000E+00 -0.194390E+02
-0.119838E+03 -0.874393E+03  0.000000E+00 -0.181079E+02
-0.111029E+03 -0.874148E+03  0.000000E+00 -0.167769E+02
-0.102220E+03 -0.873907E+03  0.000000E+00 -0.154458E+02
-0.934113E+02 -0.873664E+03  0.000000E+00 -0.141147E+02
-0.846024E+02 -0.873419E+03  0.000000E+00 -0.127837E+02
-0.757934E+02 -0.873180E+03  0.000000E+00 -0.114526E+02
-0.669845E+02 -0.872935E+03  0.000000E+00 -0.101216E+02
-0.581755E+02 -0.872695E+03  0.000000E+00 -0.879049E+01
-0.493665E+02 -0.872451E+03  0.000000E+00 -0.745943E+01
-0.405576E+02 -0.872211E+03  0.000000E+00 -0.612837E+01
-0.317486E+02 -0.871966E+03  0.000000E+00 -0.479731E+01
-0.229396E+02 -0.871725E+03  0.000000E+00 -0.346625E+01
-0.141307E+02 -0.871479E+03  0.000000E+00 -0.213519E+01
-0.532172E+01 -0.871237E+03  0.000000E+00 -0.804129E+00
 0.348724E+01 -0.870518E+03  0.000000E+00  0.526932E+00
 0.122962E+02 -0.870265E+03  0.000000E+00  0.185799E+01
 0.211052E+02 -0.870012E+03  0.000000E+00  0.318905E+01
 0.299141E+02 -0.869748E+03  0.000000E+00  0.452012E+01
 0.387206E+02 -0.869718E+03  0.000000E+00  0.585081E+01
 0.475195E+02 -0.870180E+03  0.000000E+00  0.718034E+01
 0.563184E+02 -0.869864E+03  0.000000E+00  0.850988E+01
 0.651173E+02 -0.869515E+03  0.000000E+00  0.983942E+01
 0.739153E+02 -0.869199E+03  0.000000E+00  0.111688E+02
 0.827038E+02 -0.869665E+03  0.000000E+00  0.124968E+02
 0.914924E+02 -0.869095E+03  0.000000E+00  0.138248E+02
 0.100281E+03 -0.868395E+03  0.000000E+00  0.151528E+02
 0.109069E+03 -0.867513E+03  0.000000E+00  0.164807E+02
 0.117849E+03 -0.867286E+03  0.000000E+00  0.178073E+02
 0.126628E+03 -0.865929E+03  0.000000E+00  0.191338E+02
 0.135407E+03 -0.864098E+03  0.000000E+00  0.204603E+02
 0.144185E+03 -0.861752E+03  0.000000E+00  0.217868E+02
