NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 17:05:44 Filename: Co010103.datbatch Co_000_Pt_100.spc
str Co_000_Pt_100.str
file Co_000_Pt_1001.dat
geo Co_000_Pt_1001.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.277716E+03  0.000000E+00  0.000000E+00 -0.419637E+02
-0.268391E+03  0.000000E+00  0.000000E+00 -0.405547E+02
-0.259066E+03  0.000000E+00  0.000000E+00 -0.391457E+02
-0.249741E+03  0.000000E+00  0.000000E+00 -0.377367E+02
-0.240416E+03  0.000000E+00  0.000000E+00 -0.363277E+02
-0.231092E+03  0.000000E+00  0.000000E+00 -0.349186E+02
-0.221767E+03  0.000000E+00  0.000000E+00 -0.335096E+02
-0.212442E+03  0.000000E+00  0.000000E+00 -0.321006E+02
-0.203117E+03  0.000000E+00  0.000000E+00 -0.306916E+02
-0.193792E+03  0.000000E+00  0.000000E+00 -0.292825E+02
-0.184467E+03  0.000000E+00  0.000000E+00 -0.278735E+02
-0.175142E+03  0.000000E+00  0.000000E+00 -0.264645E+02
-0.165817E+03  0.000000E+00  0.000000E+00 -0.250555E+02
-0.156492E+03  0.000000E+00  0.000000E+00 -0.236465E+02
-0.147167E+03  0.000000E+00  0.000000E+00 -0.222374E+02
-0.137842E+03  0.000000E+00  0.000000E+00 -0.208284E+02
-0.128517E+03  0.000000E+00  0.000000E+00 -0.194194E+02
-0.119193E+03  0.000000E+00  0.000000E+00 -0.180104E+02
-0.109868E+03  0.000000E+00  0.000000E+00 -0.166013E+02
-0.100543E+03  0.000000E+00  0.000000E+00 -0.151923E+02
-0.912178E+02  0.000000E+00  0.000000E+00 -0.137833E+02
-0.818929E+02  0.000000E+00  0.000000E+00 -0.123743E+02
-0.725680E+02  0.000000E+00  0.000000E+00 -0.109652E+02
-0.632431E+02  0.000000E+00  0.000000E+00 -0.955622E+01
-0.539182E+02  0.000000E+00  0.000000E+00 -0.814720E+01
-0.445933E+02  0.000000E+00  0.000000E+00 -0.673818E+01
-0.352684E+02  0.000000E+00  0.000000E+00 -0.532916E+01
-0.259434E+02  0.000000E+00  0.000000E+00 -0.392013E+01
-0.166185E+02  0.000000E+00  0.000000E+00 -0.251111E+01
-0.729362E+01  0.000000E+00  0.000000E+00 -0.110209E+01
 0.203129E+01  0.000000E+00  0.000000E+00  0.306934E+00
 0.113562E+02  0.000000E+00  0.000000E+00  0.171596E+01
 0.206811E+02  0.000000E+00  0.000000E+00  0.312498E+01
 0.300060E+02  0.000000E+00  0.000000E+00  0.453400E+01
 0.393285E+02  0.000000E+00  0.000000E+00  0.594265E+01
 0.486450E+02  0.000000E+00  0.000000E+00  0.735040E+01
 0.579615E+02  0.000000E+00  0.000000E+00  0.875815E+01
 0.672780E+02  0.000000E+00  0.000000E+00  0.101659E+02
 0.765916E+02  0.000000E+00  0.000000E+00  0.115732E+02
 0.859001E+02  0.000000E+00  0.000000E+00  0.129798E+02
 0.952086E+02  0.000000E+00  0.000000E+00  0.143863E+02
 0.104517E+03  0.000000E+00  0.000000E+00  0.157929E+02
 0.113822E+03  0.000000E+00  0.000000E+00  0.171989E+02
 0.123123E+03  0.000000E+00  0.000000E+00  0.186043E+02
 0.132424E+03  0.000000E+00  0.000000E+00  0.200097E+02
 0.141725E+03  0.000000E+00  0.000000E+00  0.214151E+02
 0.151022E+03  0.000000E+00  0.000000E+00  0.228198E+02
 0.160314E+03  0.000000E+00  0.000000E+00  0.242240E+02
 0.169607E+03  0.000000E+00  0.000000E+00  0.256281E+02
 0.178899E+03  0.000000E+00  0.000000E+00  0.270322E+02
 0.188188E+03  0.000000E+00  0.000000E+00  0.284357E+02
 0.197473E+03  0.000000E+00  0.000000E+00  0.298387E+02
 0.206758E+03  0.000000E+00  0.000000E+00  0.312417E+02
 0.216043E+03  0.000000E+00  0.000000E+00  0.326447E+02
 0.225323E+03  0.000000E+00  0.000000E+00  0.340470E+02
 0.234600E+03  0.000000E+00  0.000000E+00  0.354488E+02
 0.243877E+03  0.000000E+00  0.000000E+00  0.368506E+02
 0.253154E+03  0.000000E+00  0.000000E+00  0.382524E+02
 0.262426E+03  0.000000E+00  0.000000E+00  0.396534E+02
 0.271696E+03  0.000000E+00  0.000000E+00  0.410541E+02
 0.280966E+03  0.000000E+00  0.000000E+00  0.424548E+02
 0.290236E+03  0.000000E+00  0.000000E+00  0.438555E+02
 0.299500E+03  0.000000E+00  0.000000E+00  0.452554E+02
 0.308763E+03  0.000000E+00  0.000000E+00  0.466550E+02
 0.318026E+03  0.000000E+00  0.000000E+00  0.480547E+02
 0.327288E+03  0.000000E+00  0.000000E+00  0.494543E+02
 0.336545E+03  0.000000E+00  0.000000E+00  0.508530E+02
 0.345801E+03  0.000000E+00  0.000000E+00  0.522515E+02
 0.355056E+03  0.000000E+00  0.000000E+00  0.536501E+02
 0.364311E+03  0.000000E+00  0.000000E+00  0.550486E+02
 0.373561E+03  0.000000E+00  0.000000E+00  0.564461E+02
 0.382809E+03  0.000000E+00  0.000000E+00  0.578435E+02
 0.392056E+03  0.000000E+00  0.000000E+00  0.592409E+02
 0.401304E+03  0.000000E+00  0.000000E+00  0.606383E+02
 0.410547E+03  0.000000E+00  0.000000E+00  0.620349E+02
 0.419788E+03  0.000000E+00  0.000000E+00  0.634313E+02
 0.429030E+03  0.000000E+00  0.000000E+00  0.648277E+02
 0.438271E+03  0.000000E+00  0.000000E+00  0.662241E+02
 0.447506E+03  0.000000E+00  0.000000E+00  0.676195E+02
 0.456740E+03  0.000000E+00  0.000000E+00  0.690148E+02
 0.465974E+03  0.000000E+00  0.000000E+00  0.704101E+02
 0.475208E+03  0.000000E+00  0.000000E+00  0.718054E+02
 0.484437E+03  0.000000E+00  0.000000E+00  0.731998E+02
 0.493664E+03  0.000000E+00  0.000000E+00  0.745942E+02
 0.502892E+03  0.000000E+00  0.000000E+00  0.759886E+02
 0.512120E+03  0.000000E+00  0.000000E+00  0.773829E+02
 0.521342E+03  0.000000E+00  0.000000E+00  0.787763E+02
 0.530563E+03  0.000000E+00  0.000000E+00  0.801697E+02
 0.539785E+03  0.000000E+00  0.000000E+00  0.815631E+02
 0.549006E+03  0.000000E+00  0.000000E+00  0.829565E+02
 0.558221E+03  0.000000E+00  0.000000E+00  0.843489E+02
 0.567436E+03  0.000000E+00  0.000000E+00  0.857413E+02
 0.576651E+03  0.000000E+00  0.000000E+00  0.871338E+02
 0.585866E+03  0.000000E+00  0.000000E+00  0.885261E+02
 0.595075E+03  0.000000E+00  0.000000E+00  0.899176E+02
 0.604284E+03  0.000000E+00  0.000000E+00  0.913091E+02
 0.613492E+03  0.000000E+00  0.000000E+00  0.927006E+02
 0.622701E+03  0.000000E+00  0.000000E+00  0.940920E+02
