NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 16:52:57 Filename: Co_pe01.datbatch Co_081_Pt_019.spc
str Co_081_Pt_019.str
elements  4
 Co    Pt    Si    O    
total_thick(1e15at/cm2) ...elements... total_thick(nm) r(1e22at/cm3) total_thick(ug/cm2)
 0.000000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.8615E+01  0.0000E+00
 0.100000E-05  0.8100E+02  0.1900E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.8615E+01  0.0000E+00
 0.150000E+04  0.8100E+02  0.1900E+02  0.0000E+00  0.0000E+00  0.1741E+03  0.8615E+01  0.2112E+03
 0.150002E+04  0.0000E+00  0.0000E+00  0.3333E+02  0.6667E+02  0.1741E+03  0.4533E+01  0.2112E+03
 0.450000E+04  0.0000E+00  0.0000E+00  0.3333E+02  0.6667E+02  0.8359E+03  0.4533E+01  0.3110E+03
 0.450004E+04  0.0000E+00  0.0000E+00  0.1000E+03  0.0000E+00  0.8359E+03  0.4996E+01  0.3110E+03
 0.500450E+07  0.0000E+00  0.0000E+00  0.1000E+03  0.0000E+00  0.1002E+07  0.4996E+01  0.2335E+06
