NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 16:52:57 Filename: Co010103.datbatch Co_081_Pt_019.spc
str Co_081_Pt_019.str
file Co_081_Pt_0191.dat
geo Co_081_Pt_0191.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.370848E+03 -0.114369E-01  0.000000E+00 -0.430444E+02
-0.358396E+03 -0.585031E-02  0.000000E+00 -0.415991E+02
-0.345944E+03 -0.288441E-02  0.000000E+00 -0.401538E+02
-0.333492E+03 -0.134436E-02  0.000000E+00 -0.387085E+02
-0.321040E+03 -0.561023E-03  0.000000E+00 -0.372632E+02
-0.308588E+03 -0.269002E-03  0.000000E+00 -0.358179E+02
-0.296136E+03 -0.800440E-04  0.000000E+00 -0.343726E+02
-0.283684E+03  0.000000E+00  0.000000E+00 -0.329273E+02
-0.271232E+03  0.000000E+00  0.000000E+00 -0.314820E+02
-0.258780E+03  0.000000E+00  0.000000E+00 -0.300367E+02
-0.246328E+03  0.000000E+00  0.000000E+00 -0.285914E+02
-0.233876E+03  0.000000E+00  0.000000E+00 -0.271460E+02
-0.221424E+03  0.000000E+00  0.000000E+00 -0.257007E+02
-0.208972E+03  0.000000E+00  0.000000E+00 -0.242554E+02
-0.196520E+03  0.000000E+00  0.000000E+00 -0.228101E+02
-0.184068E+03  0.000000E+00  0.000000E+00 -0.213648E+02
-0.171616E+03  0.000000E+00  0.000000E+00 -0.199195E+02
-0.159164E+03  0.000000E+00  0.000000E+00 -0.184742E+02
-0.146712E+03  0.000000E+00  0.000000E+00 -0.170289E+02
-0.134260E+03  0.000000E+00  0.000000E+00 -0.155836E+02
-0.121808E+03  0.000000E+00  0.000000E+00 -0.141383E+02
-0.109356E+03  0.000000E+00  0.000000E+00 -0.126929E+02
-0.969036E+02  0.000000E+00  0.000000E+00 -0.112476E+02
-0.844516E+02  0.000000E+00  0.000000E+00 -0.980233E+01
-0.719996E+02  0.000000E+00  0.000000E+00 -0.835702E+01
-0.595476E+02  0.000000E+00  0.000000E+00 -0.691171E+01
-0.470955E+02  0.000000E+00  0.000000E+00 -0.546640E+01
-0.346435E+02  0.000000E+00  0.000000E+00 -0.402109E+01
-0.221915E+02  0.000000E+00  0.000000E+00 -0.257578E+01
-0.973953E+01  0.000000E+00  0.000000E+00 -0.113047E+01
 0.271248E+01  0.000000E+00  0.000000E+00  0.314838E+00
 0.151645E+02  0.000000E+00  0.000000E+00  0.176015E+01
 0.276165E+02  0.000000E+00  0.000000E+00  0.320546E+01
 0.400657E+02  0.000000E+00  0.000000E+00  0.465045E+01
