NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 16:52:57 Filename: Co010102.datbatch Co_081_Pt_019.spc
str Co_081_Pt_019.str
file Co_081_Pt_0191.dat
geo Co_081_Pt_0191.geo
element Pt   
 depth(at/cm2) element>0 element depth(nm)
-0.343243E+03  0.000000E+00  0.000000E+00 -0.398403E+02
-0.331770E+03  0.000000E+00  0.000000E+00 -0.385086E+02
-0.320297E+03  0.000000E+00  0.000000E+00 -0.371769E+02
-0.308823E+03  0.000000E+00  0.000000E+00 -0.358453E+02
-0.297350E+03  0.000000E+00  0.000000E+00 -0.345136E+02
-0.285877E+03  0.000000E+00  0.000000E+00 -0.331819E+02
-0.274404E+03  0.000000E+00  0.000000E+00 -0.318502E+02
-0.262931E+03  0.000000E+00  0.000000E+00 -0.305185E+02
-0.251458E+03  0.000000E+00  0.000000E+00 -0.291868E+02
-0.239984E+03  0.000000E+00  0.000000E+00 -0.278551E+02
-0.228511E+03  0.000000E+00  0.000000E+00 -0.265234E+02
-0.217038E+03  0.000000E+00  0.000000E+00 -0.251917E+02
-0.205565E+03  0.000000E+00  0.000000E+00 -0.238600E+02
-0.194092E+03  0.000000E+00  0.000000E+00 -0.225283E+02
-0.182619E+03  0.000000E+00  0.000000E+00 -0.211966E+02
-0.171146E+03  0.000000E+00  0.000000E+00 -0.198649E+02
-0.159672E+03  0.000000E+00  0.000000E+00 -0.185332E+02
-0.148199E+03  0.000000E+00  0.000000E+00 -0.172016E+02
-0.136726E+03  0.000000E+00  0.000000E+00 -0.158699E+02
-0.125253E+03  0.000000E+00  0.000000E+00 -0.145382E+02
-0.113780E+03  0.000000E+00  0.000000E+00 -0.132065E+02
-0.102307E+03  0.000000E+00  0.000000E+00 -0.118748E+02
-0.908335E+02  0.000000E+00  0.000000E+00 -0.105431E+02
-0.793604E+02  0.000000E+00  0.000000E+00 -0.921139E+01
-0.678872E+02  0.000000E+00  0.000000E+00 -0.787970E+01
-0.564141E+02  0.000000E+00  0.000000E+00 -0.654801E+01
-0.449409E+02  0.000000E+00  0.000000E+00 -0.521631E+01
-0.334678E+02  0.000000E+00  0.000000E+00 -0.388462E+01
-0.219946E+02  0.000000E+00  0.000000E+00 -0.255293E+01
-0.105215E+02  0.000000E+00  0.000000E+00 -0.122123E+01
 0.951661E+00  0.000000E+00  0.000000E+00  0.110460E+00
 0.124248E+02  0.000000E+00  0.000000E+00  0.144215E+01
 0.238980E+02  0.000000E+00  0.000000E+00  0.277385E+01
 0.353711E+02  0.000000E+00  0.000000E+00  0.410554E+01
 0.468327E+02  0.000000E+00  0.000000E+00  0.543589E+01
 0.582929E+02  0.000000E+00  0.000000E+00  0.676608E+01
 0.697531E+02  0.000000E+00  0.000000E+00  0.809627E+01
 0.812039E+02  0.000000E+00  0.000000E+00  0.942537E+01
 0.926508E+02  0.000000E+00  0.000000E+00  0.107540E+02
 0.104098E+03  0.000000E+00  0.000000E+00  0.120827E+02
 0.115538E+03  0.000000E+00  0.000000E+00  0.134105E+02
 0.126972E+03  0.000000E+00  0.000000E+00  0.147377E+02
 0.138406E+03  0.000000E+00  0.000000E+00  0.160648E+02
 0.149836E+03  0.000000E+00  0.000000E+00  0.173915E+02
 0.161256E+03  0.000000E+00  0.000000E+00  0.187171E+02
 0.172677E+03  0.000000E+00  0.000000E+00  0.200427E+02
 0.184096E+03  0.000000E+00  0.000000E+00  0.213681E+02
 0.195503E+03  0.000000E+00  0.000000E+00  0.226921E+02
 0.206911E+03  0.000000E+00  0.000000E+00  0.240162E+02
 0.218318E+03  0.000000E+00  0.000000E+00  0.253403E+02
 0.229714E+03  0.000000E+00  0.000000E+00  0.266630E+02
 0.241108E+03  0.000000E+00  0.000000E+00  0.279855E+02
 0.252502E+03  0.000000E+00  0.000000E+00  0.293080E+02
 0.263888E+03  0.000000E+00  0.000000E+00  0.306296E+02
 0.275269E+03  0.000000E+00  0.000000E+00  0.319506E+02
 0.286651E+03  0.000000E+00  0.000000E+00  0.332717E+02
 0.298026E+03  0.000000E+00  0.000000E+00  0.345920E+02
 0.309394E+03  0.000000E+00  0.000000E+00  0.359115E+02
 0.320762E+03  0.000000E+00  0.000000E+00  0.372310E+02
 0.332127E+03  0.000000E+00  0.000000E+00  0.385501E+02
 0.343482E+03  0.000000E+00  0.000000E+00  0.398681E+02
 0.354837E+03  0.000000E+00  0.000000E+00  0.411861E+02
 0.366191E+03  0.000000E+00  0.000000E+00  0.425040E+02
 0.377533E+03  0.000000E+00  0.000000E+00  0.438205E+02
 0.388875E+03  0.000000E+00  0.000000E+00  0.451369E+02
 0.400217E+03  0.000000E+00  0.000000E+00  0.464534E+02
 0.411549E+03  0.000000E+00  0.000000E+00  0.477686E+02
 0.422878E+03  0.000000E+00  0.000000E+00  0.490836E+02
 0.434206E+03  0.000000E+00  0.000000E+00  0.503985E+02
 0.445527E+03  0.000000E+00  0.000000E+00  0.517125E+02
 0.456843E+03  0.000000E+00  0.000000E+00  0.530259E+02
 0.468158E+03  0.000000E+00  0.000000E+00  0.543393E+02
 0.479469E+03  0.000000E+00  0.000000E+00  0.556522E+02
 0.490772E+03  0.000000E+00  0.000000E+00  0.569641E+02
 0.502076E+03  0.000000E+00  0.000000E+00  0.582761E+02
 0.513377E+03  0.000000E+00  0.000000E+00  0.595879E+02
 0.524667E+03  0.000000E+00  0.000000E+00  0.608982E+02
 0.535956E+03  0.000000E+00  0.000000E+00  0.622086E+02
 0.547245E+03  0.000000E+00  0.000000E+00  0.635189E+02
 0.558523E+03  0.000000E+00  0.000000E+00  0.648280E+02
 0.569800E+03  0.000000E+00  0.000000E+00  0.661369E+02
 0.581076E+03  0.000000E+00  0.000000E+00  0.674458E+02
 0.592345E+03  0.000000E+00  0.000000E+00  0.687537E+02
 0.603609E+03  0.000000E+00  0.000000E+00  0.700611E+02
 0.614872E+03  0.000000E+00  0.000000E+00  0.713685E+02
 0.626131E+03  0.000000E+00  0.000000E+00  0.726752E+02
 0.637380E+03  0.000000E+00  0.000000E+00  0.739809E+02
 0.648629E+03  0.000000E+00  0.000000E+00  0.752866E+02
 0.659877E+03  0.000000E+00  0.000000E+00  0.765922E+02
 0.671116E+03  0.000000E+00  0.000000E+00  0.778967E+02
 0.682354E+03  0.000000E+00  0.000000E+00  0.792011E+02
 0.693593E+03  0.000000E+00  0.000000E+00  0.805056E+02
 0.704819E+03  0.000000E+00  0.000000E+00  0.818086E+02
 0.716043E+03  0.000000E+00  0.000000E+00  0.831114E+02
 0.727266E+03  0.000000E+00  0.000000E+00  0.844141E+02
 0.738483E+03  0.000000E+00  0.000000E+00  0.857160E+02
 0.749695E+03  0.000000E+00  0.000000E+00  0.870174E+02
 0.760907E+03  0.000000E+00  0.000000E+00  0.883188E+02
 0.772114E+03  0.000000E+00  0.000000E+00  0.896196E+02
