NDF v10.0b 16Jan21 rev 16Jan21 run 11/05/2022 12:20:23 Filename: id020104.datbatch idf_example3.spc
str idf_example3.str
file idf_example32.dat
geo idf_example32.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
 0.345448E+04  0.371705E+02  0.371705E+02  0.677815E+03
 0.347488E+04  0.383868E+02  0.383868E+02  0.681896E+03
 0.349530E+04  0.389728E+02  0.389728E+02  0.685984E+03
 0.351572E+04  0.389888E+02  0.389888E+02  0.690072E+03
 0.353615E+04  0.386322E+02  0.386322E+02  0.694160E+03
 0.355657E+04  0.382611E+02  0.382611E+02  0.698248E+03
 0.357699E+04  0.381566E+02  0.381566E+02  0.702335E+03
 0.359741E+04  0.383997E+02  0.383997E+02  0.706423E+03
 0.361788E+04  0.388156E+02  0.388156E+02  0.710519E+03
 0.363838E+04  0.393144E+02  0.393144E+02  0.714624E+03
 0.365889E+04  0.398865E+02  0.398865E+02  0.718729E+03
 0.367940E+04  0.404516E+02  0.404516E+02  0.722833E+03
 0.369991E+04  0.412081E+02  0.412081E+02  0.726938E+03
 0.372042E+04  0.425332E+02  0.425332E+02  0.731043E+03
 0.374092E+04  0.448208E+02  0.448208E+02  0.735148E+03
 0.376147E+04  0.477502E+02  0.477502E+02  0.739261E+03
 0.378207E+04  0.498403E+02  0.498403E+02  0.743384E+03
 0.380268E+04  0.499603E+02  0.499603E+02  0.747508E+03
 0.382328E+04  0.484562E+02  0.484562E+02  0.751632E+03
 0.384388E+04  0.472746E+02  0.472746E+02  0.755756E+03
 0.386449E+04  0.477898E+02  0.477898E+02  0.759880E+03
 0.388509E+04  0.493847E+02  0.493847E+02  0.764004E+03
 0.390573E+04  0.504916E+02  0.504916E+02  0.768137E+03
 0.392646E+04  0.512855E+02  0.512855E+02  0.772284E+03
 0.394718E+04  0.533713E+02  0.533713E+02  0.776432E+03
 0.396790E+04  0.583313E+02  0.583313E+02  0.780580E+03
 0.398862E+04  0.637384E+02  0.637384E+02  0.784727E+03
 0.400934E+04  0.664729E+02  0.664729E+02  0.788875E+03
 0.403006E+04  0.676798E+02  0.676798E+02  0.793023E+03
 0.405084E+04  0.698217E+02  0.698217E+02  0.797181E+03
 0.407170E+04  0.721047E+02  0.721047E+02  0.801357E+03
 0.409257E+04  0.722520E+02  0.722520E+02  0.805534E+03
 0.411344E+04  0.709790E+02  0.709790E+02  0.809710E+03
 0.413430E+04  0.699577E+02  0.699577E+02  0.813887E+03
 0.415517E+04  0.695461E+02  0.695461E+02  0.818063E+03
 0.417603E+04  0.705040E+02  0.705040E+02  0.822240E+03
 0.419696E+04  0.737014E+02  0.737014E+02  0.826429E+03
 0.421798E+04  0.790616E+02  0.790616E+02  0.830636E+03
 0.423900E+04  0.853690E+02  0.853690E+02  0.834843E+03
 0.426002E+04  0.909838E+02  0.909838E+02  0.839050E+03
 0.428104E+04  0.960010E+02  0.960010E+02  0.843257E+03
 0.430205E+04  0.101124E+03  0.101124E+03  0.847464E+03
 0.432307E+04  0.106398E+03  0.106398E+03  0.851671E+03
 0.434419E+04  0.111132E+03  0.111132E+03  0.855898E+03
 0.436541E+04  0.115817E+03  0.115817E+03  0.860145E+03
 0.438662E+04  0.121143E+03  0.121143E+03  0.864391E+03
 0.440783E+04  0.126990E+03  0.126990E+03  0.868637E+03
 0.442905E+04  0.133781E+03  0.133781E+03  0.872883E+03
 0.445026E+04  0.141733E+03  0.141733E+03  0.877129E+03
 0.447147E+04  0.150675E+03  0.150675E+03  0.881375E+03
 0.449283E+04  0.159109E+03  0.159109E+03  0.885649E+03
 0.451425E+04  0.168121E+03  0.168121E+03  0.889937E+03
 0.453567E+04  0.177507E+03  0.177507E+03  0.894224E+03
 0.455709E+04  0.186955E+03  0.186955E+03  0.898511E+03
 0.457850E+04  0.196887E+03  0.196887E+03  0.902799E+03
 0.459992E+04  0.207713E+03  0.207713E+03  0.907086E+03
 0.462134E+04  0.219782E+03  0.219782E+03  0.911373E+03
 0.464298E+04  0.230907E+03  0.230907E+03  0.915705E+03
 0.466464E+04  0.245514E+03  0.245514E+03  0.920040E+03
 0.468630E+04  0.261704E+03  0.261704E+03  0.924376E+03
 0.470796E+04  0.279076E+03  0.279076E+03  0.928711E+03
 0.472962E+04  0.297365E+03  0.297365E+03  0.933047E+03
 0.475128E+04  0.316351E+03  0.316351E+03  0.937382E+03
 0.477301E+04  0.334852E+03  0.334852E+03  0.941730E+03
 0.479495E+04  0.351110E+03  0.351110E+03  0.946122E+03
 0.481689E+04  0.370964E+03  0.370964E+03  0.950513E+03
 0.483883E+04  0.391088E+03  0.391088E+03  0.954905E+03
 0.486077E+04  0.411454E+03  0.411454E+03  0.959296E+03
 0.488271E+04  0.432091E+03  0.432091E+03  0.963688E+03
 0.490465E+04  0.452988E+03  0.452988E+03  0.968080E+03
 0.492679E+04  0.469879E+03  0.469879E+03  0.972510E+03
 0.494904E+04  0.488315E+03  0.488315E+03  0.976965E+03
 0.497130E+04  0.509452E+03  0.509452E+03  0.981420E+03
 0.499356E+04  0.530670E+03  0.530670E+03  0.985875E+03
 0.501581E+04  0.551958E+03  0.551958E+03  0.990330E+03
 0.503807E+04  0.573267E+03  0.573267E+03  0.994785E+03
 0.506037E+04  0.593431E+03  0.593431E+03  0.999248E+03
 0.508299E+04  0.605486E+03  0.605486E+03  0.100378E+04
 0.510562E+04  0.625755E+03  0.625755E+03  0.100831E+04
 0.512824E+04  0.645380E+03  0.645380E+03  0.101283E+04
 0.515087E+04  0.664058E+03  0.664058E+03  0.101736E+04
 0.517349E+04  0.681484E+03  0.681484E+03  0.102189E+04
 0.519611E+04  0.697561E+03  0.697561E+03  0.102642E+04
 0.521902E+04  0.704353E+03  0.704353E+03  0.103100E+04
 0.524204E+04  0.716857E+03  0.716857E+03  0.103561E+04
 0.526507E+04  0.735702E+03  0.735702E+03  0.104022E+04
 0.528809E+04  0.758075E+03  0.758075E+03  0.104483E+04
 0.531112E+04  0.784010E+03  0.784010E+03  0.104944E+04
 0.533414E+04  0.813116E+03  0.813116E+03  0.105405E+04
 0.535735E+04  0.838372E+03  0.838372E+03  0.105869E+04
 0.538084E+04  0.863156E+03  0.863156E+03  0.106339E+04
 0.540434E+04  0.901999E+03  0.901999E+03  0.106810E+04
 0.542783E+04  0.945877E+03  0.945877E+03  0.107280E+04
 0.545132E+04  0.995331E+03  0.995331E+03  0.107750E+04
 0.547481E+04  0.104979E+04  0.104979E+04  0.108220E+04
 0.549842E+04  0.110207E+04  0.110207E+04  0.108693E+04
 0.552245E+04  0.114286E+04  0.114286E+04  0.109174E+04
 0.554648E+04  0.120566E+04  0.120566E+04  0.109655E+04
 0.557050E+04  0.127223E+04  0.127223E+04  0.110136E+04
 0.559453E+04  0.134223E+04  0.134223E+04  0.110617E+04
 0.561855E+04  0.141447E+04  0.141447E+04  0.111097E+04
 0.564270E+04  0.148049E+04  0.148049E+04  0.111581E+04
 0.566733E+04  0.152307E+04  0.152307E+04  0.112074E+04
 0.569195E+04  0.159330E+04  0.159330E+04  0.112567E+04
 0.571658E+04  0.166052E+04  0.166052E+04  0.113060E+04
 0.574121E+04  0.172365E+04  0.172365E+04  0.113553E+04
 0.576584E+04  0.178301E+04  0.178301E+04  0.114046E+04
 0.579068E+04  0.182532E+04  0.182532E+04  0.114543E+04
 0.581600E+04  0.185054E+04  0.185054E+04  0.115049E+04
 0.584131E+04  0.191456E+04  0.191456E+04  0.115556E+04
 0.586662E+04  0.198803E+04  0.198803E+04  0.116063E+04
 0.589194E+04  0.208155E+04  0.208155E+04  0.116570E+04
 0.591725E+04  0.215746E+04  0.215746E+04  0.117076E+04
 0.594302E+04  0.202466E+04  0.202466E+04  0.117592E+04
 0.596912E+04  0.156378E+04  0.156378E+04  0.118115E+04
 0.599522E+04  0.842776E+03  0.842776E+03  0.118637E+04
 0.602132E+04  0.154472E+03  0.154472E+03  0.119159E+04
 0.604742E+04 -0.292714E+03  0.000000E+00  0.119682E+04
 0.607355E+04 -0.476031E+03  0.000000E+00  0.120205E+04
 0.610055E+04 -0.477489E+03  0.000000E+00  0.120745E+04
 0.612756E+04 -0.440282E+03  0.000000E+00  0.121286E+04
 0.615456E+04 -0.408356E+03  0.000000E+00  0.121826E+04
 0.618157E+04 -0.394232E+03  0.000000E+00  0.122367E+04
 0.620857E+04 -0.389706E+03  0.000000E+00  0.122907E+04
 0.623628E+04 -0.376167E+03  0.000000E+00  0.123462E+04
 0.626433E+04 -0.365546E+03  0.000000E+00  0.124023E+04
 0.629239E+04 -0.356023E+03  0.000000E+00  0.124585E+04
 0.632045E+04 -0.341795E+03  0.000000E+00  0.125147E+04
 0.634851E+04 -0.322100E+03  0.000000E+00  0.125708E+04
 0.637716E+04 -0.290405E+03  0.000000E+00  0.126282E+04
 0.640640E+04 -0.254257E+03  0.000000E+00  0.126867E+04
 0.643565E+04 -0.218548E+03  0.000000E+00  0.127452E+04
