NDF v10.0b 16Jan21 rev 16Jan21 run 18/05/2022 14:37:39 Filename: id010203.datbatch idf_example3.spc
str idf_example3.str
file idf_example32.dat
geo idf_example32.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
 0.522249E+04  0.108328E+03  0.108328E+03  0.102901E+04
 0.524062E+04  0.108330E+03  0.108330E+03  0.103263E+04
 0.525875E+04  0.108354E+03  0.108354E+03  0.103626E+04
 0.527688E+04  0.108399E+03  0.108399E+03  0.103989E+04
 0.529501E+04  0.108451E+03  0.108451E+03  0.104352E+04
 0.531313E+04  0.108508E+03  0.108508E+03  0.104715E+04
 0.533126E+04  0.108560E+03  0.108560E+03  0.105078E+04
 0.534938E+04  0.108691E+03  0.108691E+03  0.105440E+04
 0.536749E+04  0.108760E+03  0.108760E+03  0.105803E+04
 0.538560E+04  0.108832E+03  0.108832E+03  0.106165E+04
 0.540372E+04  0.108919E+03  0.108919E+03  0.106528E+04
 0.542183E+04  0.109021E+03  0.109021E+03  0.106891E+04
 0.543994E+04  0.109140E+03  0.109140E+03  0.107253E+04
 0.545806E+04  0.109255E+03  0.109255E+03  0.107616E+04
 0.547617E+04  0.109349E+03  0.109349E+03  0.107978E+04
 0.549428E+04  0.109442E+03  0.109442E+03  0.108341E+04
 0.551238E+04  0.109461E+03  0.109461E+03  0.108703E+04
 0.553049E+04  0.109425E+03  0.109425E+03  0.109065E+04
 0.554859E+04  0.109353E+03  0.109353E+03  0.109428E+04
 0.556670E+04  0.109264E+03  0.109264E+03  0.109790E+04
 0.558480E+04  0.109192E+03  0.109192E+03  0.110153E+04
 0.560291E+04  0.109152E+03  0.109152E+03  0.110515E+04
 0.562101E+04  0.109163E+03  0.109163E+03  0.110877E+04
 0.563913E+04  0.109187E+03  0.109187E+03  0.111240E+04
 0.565724E+04  0.109294E+03  0.109294E+03  0.111603E+04
 0.567535E+04  0.109436E+03  0.109436E+03  0.111965E+04
 0.569347E+04  0.109581E+03  0.109581E+03  0.112328E+04
 0.571158E+04  0.109708E+03  0.109708E+03  0.112690E+04
 0.572969E+04  0.109824E+03  0.109824E+03  0.113053E+04
 0.574781E+04  0.109907E+03  0.109907E+03  0.113415E+04
 0.576592E+04  0.109967E+03  0.109967E+03  0.113778E+04
 0.578404E+04  0.109981E+03  0.109981E+03  0.114141E+04
 0.580216E+04  0.110050E+03  0.110050E+03  0.114503E+04
 0.582029E+04  0.110154E+03  0.110154E+03  0.114866E+04
