NDF v10.0b 16Jan21 rev 16Jan21 run 08/08/2023 15:05:28 Filename: idff0201.datbatch idf_example3.spc
str idf_example3.str
file idf_example32.dat
geo idf_example32.geo
 channel data fit
integral  0.28294E+07  0.22021E+07
    1  0.84000E+03  0.26881E+04
    2  0.57055E+03  0.30506E+04
    3  0.35332E+03  0.34036E+04
    4  0.18740E+03  0.37368E+04
    5  0.70551E+02  0.40413E+04
    6 -0.10377E+01  0.43107E+04
    7 -0.32835E+02  0.45408E+04
    8 -0.31999E+02  0.47305E+04
    9 -0.75987E+01  0.48808E+04
   10  0.28851E+02  0.49944E+04
   11  0.62624E+02  0.50757E+04
   12  0.58022E+02  0.51295E+04
   13 -0.96489E+02  0.51607E+04
   14 -0.50415E+03  0.51740E+04
   15 -0.99351E+03  0.51735E+04
   16 -0.77732E+03  0.51626E+04
   17  0.15501E+04  0.51441E+04
   18  0.72141E+04  0.51200E+04
   19  0.15918E+05  0.50920E+04
   20  0.25007E+05  0.50611E+04
   21  0.30455E+05  0.50282E+04
   22  0.31554E+05  0.49938E+04
   23  0.30546E+05  0.49585E+04
   24  0.29326E+05  0.49224E+04
   25  0.28353E+05  0.48860E+04
   26  0.27498E+05  0.48493E+04
   27  0.26705E+05  0.48126E+04
   28  0.25946E+05  0.47760E+04
   29  0.25175E+05  0.47397E+04
   30  0.24363E+05  0.47037E+04
   31  0.23506E+05  0.46682E+04
   32  0.22616E+05  0.46333E+04
   33  0.21714E+05  0.45990E+04
   34  0.20815E+05  0.45654E+04
   35  0.19932E+05  0.45325E+04
   36  0.19079E+05  0.45003E+04
   37  0.18267E+05  0.44689E+04
   38  0.17502E+05  0.44383E+04
   39  0.16775E+05  0.44085E+04
   40  0.16083E+05  0.43794E+04
   41  0.15434E+05  0.43511E+04
   42  0.14843E+05  0.43235E+04
   43  0.14316E+05  0.42967E+04
   44  0.13847E+05  0.42705E+04
   45  0.13425E+05  0.42450E+04
   46  0.13040E+05  0.42202E+04
   47  0.12689E+05  0.41959E+04
   48  0.12374E+05  0.41723E+04
   49  0.12099E+05  0.41492E+04
   50  0.11863E+05  0.41266E+04
   51  0.11656E+05  0.41046E+04
   52  0.11460E+05  0.40830E+04
   53  0.11260E+05  0.40619E+04
   54  0.11046E+05  0.40413E+04
   55  0.10821E+05  0.40211E+04
   56  0.10586E+05  0.40013E+04
   57  0.10346E+05  0.39820E+04
   58  0.10102E+05  0.39630E+04
   59  0.98576E+04  0.39444E+04
   60  0.96132E+04  0.39263E+04
   61  0.93699E+04  0.39084E+04
   62  0.91281E+04  0.38909E+04
   63  0.88883E+04  0.38738E+04
   64  0.86509E+04  0.38570E+04
   65  0.84162E+04  0.38405E+04
   66  0.81845E+04  0.38243E+04
   67  0.79563E+04  0.38084E+04
   68  0.77314E+04  0.37928E+04
   69  0.75100E+04  0.37774E+04
   70  0.72918E+04  0.37623E+04
   71  0.70773E+04  0.37474E+04
   72  0.68669E+04  0.37328E+04
   73  0.66621E+04  0.37183E+04
   74  0.64647E+04  0.37041E+04
   75  0.62771E+04  0.36901E+04
   76  0.61015E+04  0.36762E+04
   77  0.59399E+04  0.36626E+04
   78  0.57931E+04  0.36491E+04
   79  0.56606E+04  0.36358E+04
   80  0.55405E+04  0.36227E+04
   81  0.54295E+04  0.36098E+04
   82  0.53236E+04  0.35970E+04
   83  0.52186E+04  0.35844E+04
   84  0.51131E+04  0.35720E+04
   85  0.50088E+04  0.35597E+04
   86  0.49102E+04  0.35477E+04
   87  0.48213E+04  0.35358E+04
   88  0.47437E+04  0.35241E+04
   89  0.46753E+04  0.35126E+04
   90  0.46122E+04  0.35012E+04
   91  0.45507E+04  0.34901E+04
   92  0.44892E+04  0.34791E+04
   93  0.44279E+04  0.34683E+04
   94  0.43682E+04  0.34577E+04
   95  0.43099E+04  0.34473E+04
   96  0.42463E+04  0.34370E+04
   97  0.41765E+04  0.34269E+04
   98  0.41130E+04  0.34170E+04
   99  0.40707E+04  0.34072E+04
  100  0.40510E+04  0.33975E+04
  101  0.40441E+04  0.33880E+04
  102  0.40429E+04  0.33786E+04
  103  0.40441E+04  0.33693E+04
  104  0.40325E+04  0.33602E+04
  105  0.39989E+04  0.33512E+04
  106  0.39681E+04  0.33423E+04
  107  0.39474E+04  0.33335E+04
  108  0.39132E+04  0.33249E+04
  109  0.38552E+04  0.33164E+04
  110  0.38015E+04  0.33081E+04
  111  0.37737E+04  0.32998E+04
  112  0.37559E+04  0.32917E+04
  113  0.37364E+04  0.32837E+04
  114  0.37135E+04  0.32759E+04
  115  0.37004E+04  0.32681E+04
  116  0.37025E+04  0.32605E+04
  117  0.37075E+04  0.32530E+04
  118  0.36982E+04  0.32456E+04
  119  0.36706E+04  0.32383E+04
  120  0.36362E+04  0.32311E+04
  121  0.36083E+04  0.32239E+04
  122  0.35891E+04  0.32169E+04
  123  0.35749E+04  0.32100E+04
  124  0.35625E+04  0.32031E+04
  125  0.35502E+04  0.31964E+04
  126  0.35378E+04  0.31897E+04
  127  0.35263E+04  0.31831E+04
  128  0.35171E+04  0.31765E+04
  129  0.35109E+04  0.31700E+04
  130  0.35071E+04  0.31636E+04
  131  0.35032E+04  0.31573E+04
  132  0.34961E+04  0.31510E+04
  133  0.34838E+04  0.31448E+04
  134  0.34660E+04  0.31386E+04
  135  0.34446E+04  0.31325E+04
  136  0.34220E+04  0.31265E+04
  137  0.34000E+04  0.31205E+04
  138  0.33799E+04  0.31146E+04
  139  0.33625E+04  0.31088E+04
  140  0.33484E+04  0.31030E+04
  141  0.33375E+04  0.30973E+04
  142  0.33294E+04  0.30917E+04
