NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 16:52:57 Filename: Co010102.datbatch Co_094_Pt_006.spc
str Co_094_Pt_006.str
file Co_094_Pt_0061.dat
geo Co_094_Pt_0061.geo
element Pt   
 depth(at/cm2) element>0 element depth(nm)
-0.364087E+03  0.000000E+00  0.000000E+00 -0.407436E+02
-0.351917E+03  0.000000E+00  0.000000E+00 -0.393817E+02
-0.339747E+03  0.000000E+00  0.000000E+00 -0.380198E+02
-0.327577E+03  0.000000E+00  0.000000E+00 -0.366580E+02
-0.315407E+03  0.000000E+00  0.000000E+00 -0.352961E+02
-0.303237E+03  0.000000E+00  0.000000E+00 -0.339342E+02
-0.291067E+03  0.000000E+00  0.000000E+00 -0.325723E+02
-0.278897E+03  0.000000E+00  0.000000E+00 -0.312104E+02
-0.266728E+03  0.000000E+00  0.000000E+00 -0.298485E+02
-0.254558E+03  0.000000E+00  0.000000E+00 -0.284866E+02
-0.242388E+03  0.000000E+00  0.000000E+00 -0.271248E+02
-0.230218E+03  0.000000E+00  0.000000E+00 -0.257629E+02
-0.218048E+03  0.000000E+00  0.000000E+00 -0.244010E+02
-0.205878E+03  0.000000E+00  0.000000E+00 -0.230391E+02
-0.193708E+03  0.000000E+00  0.000000E+00 -0.216772E+02
-0.181539E+03  0.000000E+00  0.000000E+00 -0.203153E+02
-0.169369E+03  0.000000E+00  0.000000E+00 -0.189534E+02
-0.157199E+03  0.000000E+00  0.000000E+00 -0.175916E+02
-0.145029E+03  0.000000E+00  0.000000E+00 -0.162297E+02
-0.132859E+03  0.000000E+00  0.000000E+00 -0.148678E+02
-0.120689E+03  0.000000E+00  0.000000E+00 -0.135059E+02
-0.108519E+03  0.000000E+00  0.000000E+00 -0.121440E+02
-0.963495E+02  0.000000E+00  0.000000E+00 -0.107821E+02
-0.841796E+02  0.000000E+00  0.000000E+00 -0.942024E+01
-0.720098E+02  0.000000E+00  0.000000E+00 -0.805835E+01
-0.598399E+02  0.000000E+00  0.000000E+00 -0.669647E+01
-0.476700E+02  0.000000E+00  0.000000E+00 -0.533458E+01
-0.355001E+02  0.000000E+00  0.000000E+00 -0.397269E+01
-0.233303E+02  0.000000E+00  0.000000E+00 -0.261081E+01
-0.111604E+02  0.000000E+00  0.000000E+00 -0.124892E+01
 0.100945E+01  0.000000E+00  0.000000E+00  0.112964E+00
 0.131793E+02  0.000000E+00  0.000000E+00  0.147485E+01
 0.253492E+02  0.000000E+00  0.000000E+00  0.283674E+01
 0.375180E+02  0.000000E+00  0.000000E+00  0.419850E+01
 0.496740E+02  0.000000E+00  0.000000E+00  0.555884E+01
 0.618301E+02  0.000000E+00  0.000000E+00  0.691918E+01
 0.739852E+02  0.000000E+00  0.000000E+00  0.827942E+01
 0.861275E+02  0.000000E+00  0.000000E+00  0.963821E+01
 0.982697E+02  0.000000E+00  0.000000E+00  0.109970E+02
 0.110411E+03  0.000000E+00  0.000000E+00  0.123557E+02
 0.122539E+03  0.000000E+00  0.000000E+00  0.137129E+02
 0.134668E+03  0.000000E+00  0.000000E+00  0.150702E+02
 0.146795E+03  0.000000E+00  0.000000E+00  0.164273E+02
 0.158910E+03  0.000000E+00  0.000000E+00  0.177830E+02
 0.171024E+03  0.000000E+00  0.000000E+00  0.191387E+02
 0.183138E+03  0.000000E+00  0.000000E+00  0.204943E+02
 0.195239E+03  0.000000E+00  0.000000E+00  0.218485E+02
 0.207340E+03  0.000000E+00  0.000000E+00  0.232026E+02
 0.219441E+03  0.000000E+00  0.000000E+00  0.245568E+02
 0.231528E+03  0.000000E+00  0.000000E+00  0.259094E+02
 0.243614E+03  0.000000E+00  0.000000E+00  0.272620E+02
 0.255701E+03  0.000000E+00  0.000000E+00  0.286146E+02
 0.267775E+03  0.000000E+00  0.000000E+00  0.299657E+02
 0.279847E+03  0.000000E+00  0.000000E+00  0.313167E+02
 0.291920E+03  0.000000E+00  0.000000E+00  0.326677E+02
 0.303981E+03  0.000000E+00  0.000000E+00  0.340174E+02
 0.316040E+03  0.000000E+00  0.000000E+00  0.353669E+02
 0.328099E+03  0.000000E+00  0.000000E+00  0.367164E+02
 0.340146E+03  0.000000E+00  0.000000E+00  0.380645E+02
 0.352192E+03  0.000000E+00  0.000000E+00  0.394125E+02
 0.364237E+03  0.000000E+00  0.000000E+00  0.407604E+02
 0.376270E+03  0.000000E+00  0.000000E+00  0.421071E+02
 0.388302E+03  0.000000E+00  0.000000E+00  0.434535E+02
 0.400334E+03  0.000000E+00  0.000000E+00  0.447999E+02
 0.412354E+03  0.000000E+00  0.000000E+00  0.461450E+02
 0.424372E+03  0.000000E+00  0.000000E+00  0.474899E+02
 0.436390E+03  0.000000E+00  0.000000E+00  0.488348E+02
