NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 16:52:57 Filename: Co010101.datbatch Co_094_Pt_006.spc
str Co_094_Pt_006.str
file Co_094_Pt_0061.dat
geo Co_094_Pt_0061.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.371953E+03 -0.505613E+02  0.000000E+00 -0.416239E+02
-0.359389E+03 -0.497785E+02  0.000000E+00 -0.402179E+02
-0.346825E+03 -0.487753E+02  0.000000E+00 -0.388119E+02
-0.334261E+03 -0.475198E+02  0.000000E+00 -0.374059E+02
-0.321696E+03 -0.459834E+02  0.000000E+00 -0.359999E+02
-0.309132E+03 -0.441476E+02  0.000000E+00 -0.345939E+02
-0.296568E+03 -0.420053E+02  0.000000E+00 -0.331878E+02
-0.284004E+03 -0.395648E+02  0.000000E+00 -0.317818E+02
-0.271439E+03 -0.368504E+02  0.000000E+00 -0.303758E+02
-0.258875E+03 -0.339033E+02  0.000000E+00 -0.289698E+02
-0.246311E+03 -0.307799E+02  0.000000E+00 -0.275638E+02
-0.233747E+03 -0.275489E+02  0.000000E+00 -0.261577E+02
-0.221182E+03 -0.242864E+02  0.000000E+00 -0.247517E+02
-0.208618E+03 -0.210711E+02  0.000000E+00 -0.233457E+02
-0.196054E+03 -0.179784E+02  0.000000E+00 -0.219397E+02
-0.183490E+03 -0.150747E+02  0.000000E+00 -0.205337E+02
-0.170925E+03 -0.124142E+02  0.000000E+00 -0.191277E+02
-0.158361E+03 -0.100346E+02  0.000000E+00 -0.177216E+02
-0.145797E+03 -0.795761E+01  0.000000E+00 -0.163156E+02
-0.133233E+03 -0.618813E+01  0.000000E+00 -0.149096E+02
-0.120669E+03 -0.471686E+01  0.000000E+00 -0.135036E+02
-0.108104E+03 -0.352289E+01  0.000000E+00 -0.120976E+02
-0.955400E+02 -0.257724E+01  0.000000E+00 -0.106915E+02
-0.829758E+02 -0.184625E+01  0.000000E+00 -0.928552E+01
-0.704116E+02 -0.129474E+01  0.000000E+00 -0.787950E+01
-0.578473E+02 -0.888650E+00  0.000000E+00 -0.647349E+01
-0.452831E+02 -0.596807E+00  0.000000E+00 -0.506747E+01
-0.327189E+02 -0.392111E+00  0.000000E+00 -0.366145E+01
-0.201546E+02 -0.251983E+00  0.000000E+00 -0.225543E+01
-0.759038E+01 -0.158362E+00  0.000000E+00 -0.849412E+00
 0.497386E+01 -0.972602E-01  0.000000E+00  0.556606E+00
 0.175381E+02 -0.584284E-01  0.000000E+00  0.196262E+01
 0.301023E+02 -0.343082E-01  0.000000E+00  0.336864E+01
