NDF v10.0b 16Jan21 rev 16Jan21 run 09/05/2022 16:52:57 Filename: Co010104.datbatch Co_094_Pt_006.spc
str Co_094_Pt_006.str
file Co_094_Pt_0061.dat
geo Co_094_Pt_0061.geo
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.417040E+03 -0.210105E+03  0.000000E+00 -0.466694E+02
-0.402790E+03 -0.210037E+03  0.000000E+00 -0.450748E+02
-0.388540E+03 -0.209970E+03  0.000000E+00 -0.434801E+02
-0.374291E+03 -0.209904E+03  0.000000E+00 -0.418855E+02
-0.360041E+03 -0.209838E+03  0.000000E+00 -0.402909E+02
-0.345791E+03 -0.209772E+03  0.000000E+00 -0.386962E+02
-0.331541E+03 -0.209707E+03  0.000000E+00 -0.371016E+02
-0.317292E+03 -0.209643E+03  0.000000E+00 -0.355070E+02
-0.303042E+03 -0.209578E+03  0.000000E+00 -0.339123E+02
-0.288792E+03 -0.209514E+03  0.000000E+00 -0.323177E+02
-0.274542E+03 -0.209450E+03  0.000000E+00 -0.307231E+02
-0.260293E+03 -0.209387E+03  0.000000E+00 -0.291284E+02
-0.246043E+03 -0.209324E+03  0.000000E+00 -0.275338E+02
-0.231793E+03 -0.209262E+03  0.000000E+00 -0.259391E+02
-0.217544E+03 -0.209200E+03  0.000000E+00 -0.243445E+02
-0.203294E+03 -0.209139E+03  0.000000E+00 -0.227499E+02
-0.189044E+03 -0.209077E+03  0.000000E+00 -0.211552E+02
-0.174794E+03 -0.209017E+03  0.000000E+00 -0.195606E+02
-0.160545E+03 -0.208956E+03  0.000000E+00 -0.179660E+02
-0.146295E+03 -0.208896E+03  0.000000E+00 -0.163713E+02
-0.132045E+03 -0.208837E+03  0.000000E+00 -0.147767E+02
-0.117795E+03 -0.208778E+03  0.000000E+00 -0.131821E+02
-0.103546E+03 -0.208719E+03  0.000000E+00 -0.115874E+02
-0.892960E+02 -0.208661E+03  0.000000E+00 -0.999280E+01
-0.750463E+02 -0.208604E+03  0.000000E+00 -0.839816E+01
-0.607966E+02 -0.208547E+03  0.000000E+00 -0.680353E+01
-0.465469E+02 -0.208490E+03  0.000000E+00 -0.520889E+01
-0.322971E+02 -0.208434E+03  0.000000E+00 -0.361426E+01
-0.180474E+02 -0.208378E+03  0.000000E+00 -0.201962E+01
-0.379769E+01 -0.208323E+03  0.000000E+00 -0.424986E+00
 0.104520E+02 -0.208168E+03  0.000000E+00  0.116965E+01
 0.247018E+02 -0.208114E+03  0.000000E+00  0.276428E+01
 0.389518E+02 -0.208056E+03  0.000000E+00  0.435895E+01
